Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single
VAR,2015-10-28,-4.58111200720944,-6.771426238782581,-5.064652299897185,-5.002453753477021,-4.5518997034011415,-4.373276333133383,-4.6370769847087105,-5.976477765394645
CHTR,2017-02-16,-5.220923299001421,-10.391530874789726,-5.064504117028344,-4.488938845635099,-5.2923364428729895,-6.8569060484778,-5.222915593375272,-6.016538149457434
ALE,2017-08-02,-5.658561276716477,-5.690146716568419,-5.063398374588236,-4.741807618668133,-5.0029967499777666,-6.743454354073052,-5.017346251401562,-4.797312151042891
ACN,2017-06-22,-5.396708037314506,-6.704105192599637,-5.059898481313897,-6.204071186133229,-5.022373488657975,-4.864594735591642,-5.051295437631246,-6.582516712164266
XEL,2017-07-27,-4.751444153777393,-5.203794832826459,-5.058715519994862,-5.340345404046339,-5.096231772151128,-5.199930782847553,-5.314679001983632,-4.988619144552353
AXP,2016-04-20,-5.052158145192482,-5.658348972635379,-5.055058599022302,-5.078871435795846,-4.836971927206096,-5.558211894374799,-4.671801499086639,-4.881414843403738
MA,2016-07-28,-5.296063582999778,-6.269341755031201,-5.054170167175008,-6.875890472855846,-5.247233920878294,-5.699504572192219,-5.030128504400187,-4.0006512744824265
D,2017-10-30,-5.063124763228221,-5.437947407796262,-5.053716559495104,-5.072548862551179,-4.923022558929716,-6.170351667593061,-4.9942209724189395,-4.775007335958685
HWC,2016-10-19,-4.940586815613502,-4.59185189785021,-5.049562788912225,-4.8981145748105686,-3.733612680925073,-2.737899802067369,-3.822726707749748,-4.092171772510295
FCPT,2018-04-26,-4.684338637481198,-5.933880699705441,-5.04932842712634,-5.091148958142751,-4.530083211588579,-6.313766927498377,-4.742549846478275,-7.041805643190204
ESE,2016-08-02,-4.895293141519549,-4.411852696386405,-5.045977606155204,-4.315621542927276,-5.08256682204569,-4.62520857337794,-4.766921212416842,-5.047423418846498
RGA,2016-04-29,-5.282731034986477,-5.858791870772566,-5.04569096835682,-4.375084506696173,-4.84309495511414,-4.443892983200212,-4.712379526385812,-4.178321552256286
HRS,2017-08-01,-5.550694726422773,-6.275532087506425,-5.0447473913308105,-5.914769058651727,-4.993488005068567,-4.41774470898506,-5.125164094268188,-5.785200721472493
PEP,2017-02-15,-4.977574202652052,-4.492881577146988,-5.044169818105216,-5.278784806319773,-5.125981328134464,-5.967004276328215,-5.228589275117407,-6.108627025541026
CAT,2017-10-24,-4.7821899780632,-5.0588504290651075,-5.038331454901516,-6.629442108906543,-4.855151706471747,-4.906639089618577,-4.64786949083218,-6.551785034960674
WRB,2015-04-27,-4.695212166629329,-5.282953371227095,-5.037154959763772,-5.503519949318695,-5.240697871760617,-6.317443377790562,-5.012603173636529,-4.836249446091488
ENS,2017-02-09,-4.557594786169993,-5.791562471915101,-5.0360965715412345,-5.103220942361796,-4.166808302145258,-4.528315572688159,-4.303773163539121,-4.87113512911025
YUM,2017-02-09,-5.566074762964389,-4.97612217928939,-5.034574531082008,-4.54009745880762,-4.85223673346287,-5.892412457808688,-5.045856852976131,-5.062273692897815
PFE,2016-05-03,-4.946182704507789,-8.119075363968555,-5.033009565133599,-7.007847636578372,-4.940918661023004,-4.360600698514472,-4.989261565792249,-5.1645152410001325
ANSS,2015-02-26,-5.450694065149255,-6.020102626648753,-5.032593893031836,-4.974516548742617,-4.834062968081732,-6.440153060911217,-4.683810285680417,-5.753483571508641
AME,2017-02-07,-5.539946042739312,-4.914340967915407,-5.031610628175197,-6.4020029043705655,-4.613904403401125,-3.733814622150291,-4.626297407117352,-6.78948291310485
CNK,2015-05-07,-5.058690091493077,-5.352890855640968,-5.029392171864956,-4.637937448216751,-4.904523366258957,-5.42120756137091,-4.423913175748225,-5.243928136804522
IPCC,2016-05-05,-5.189149033029357,-4.897812281779054,-5.027288492426359,-5.906418236445676,-4.407846996897759,-5.110678830196818,-4.546195696966138,-4.231304946423876
SLGN,2016-10-26,-5.345675307420048,-5.108107334362636,-5.027116219717088,-4.455930978593169,-4.349723394285554,-3.1829059306698735,-4.428138475179393,-3.9023784410457423
CASY,2016-06-07,-6.005359515804605,-5.952911447289287,-5.026942815454437,-4.537286638229137,-4.406174249981761,-8.039570889083736,-4.3503410644632385,-4.412534150046299
PSX,2017-02-03,-4.89606681466628,-5.534937125236913,-5.025765539727826,-6.906394353962713,-4.972606472785648,-4.54342172987192,-4.638801280218585,-5.016130684650683
PDCO,2016-05-26,-4.713588862763024,-6.547218149035293,-5.023970017134323,-7.8078849582574,-4.639735633199363,-4.806105640427022,-4.295979434249558,-5.335753562541119
HSIC,2017-02-21,-4.920004130236398,-4.670798255824858,-5.023766206642923,-5.177948879800373,-5.254218342973063,-5.179227112725968,-5.359993084872787,-6.59980114753213
DIS,2016-08-09,-4.510500366817828,-4.65517736828937,-5.022572221264803,-6.087466401232847,-5.358653632985839,-9.155111038212134,-5.127092819468376,-5.111897412758545
AHL,2017-02-09,-6.874600883034322,-23.025850929940457,-5.021303707363571,-5.4240533291161235,-4.5534685129116115,-6.335930783466386,-4.667865258915696,-4.473551864504012
HUBB,2016-10-25,-5.586832945092163,-5.7925679273912145,-5.021069100706052,-5.33970248018507,-4.4716899044707485,-5.993326279027945,-4.694288318694732,-4.454968743031755
ABBV,2016-07-29,-4.8541192533525,-5.762063849847332,-5.014886493997506,-5.062254720169128,-5.130589147662544,-5.309961619972341,-4.932378898350553,-4.477341820096957
AJG,2016-07-29,-4.654259522681996,-7.803016777579662,-5.0142879837474075,-5.671989313881689,-5.161222673039461,-7.794241689182199,-4.828818127731828,-3.875465238500851
M,2016-02-23,-5.052032734482095,-6.5830299614221754,-5.01399442215837,-5.823498980684813,-4.623625377732342,-4.055664493327245,-4.423380221952294,-6.027617836185377
NNN,2017-02-13,-4.755240801755448,-4.5618720789596034,-5.010740092719873,-4.476882457940667,-4.793927627301881,-7.006692567344846,-4.63312238903394,-6.299714615309331
LOW,2017-08-23,-4.811835596212484,-5.093637581712588,-5.009032765704751,-4.577066297527063,-4.591312065882592,-4.865760626569858,-4.813126659674834,-4.623285610516163
FWRD,2017-02-09,-5.209707772493202,-5.627137179569492,-5.007433983275878,-6.321568788373351,-4.4730200037513494,-4.854866249232115,-4.556504106411847,-4.926421973681319
CTAS,2017-03-22,-4.627349301172575,-9.437567599690203,-5.006961418930045,-5.664988449164629,-4.9912732481212485,-5.35655996729887,-4.90623152503604,-4.736521103671951
CMI,2016-08-02,-5.362788508349371,-4.077049361831673,-5.004643580244141,-4.797617237209644,-5.047742487697749,-6.0021764769515435,-4.0926696629523684,-5.065928590762775
EXPO,2018-04-19,-4.706091496387973,-6.754449861632001,-5.000777727242106,-5.15788150572811,-5.231535552896107,-4.991601744177159,-4.698007961903157,-3.4566283205205894
ABCB,2016-04-22,-5.345158386272496,-6.1187284353572835,-4.999729879119453,-4.026635981229861,-4.777589799312557,-5.148426204488951,-4.339697421514087,-3.9222968571174914
MATW,2017-04-28,-4.85447159153902,-4.124924610748361,-4.999498519350277,-6.098143670546385,-5.154990616997496,-7.145719717108405,-4.5537088790860425,-4.177477173422666
ILG,2018-05-03,-4.619503813226627,-5.35333568500538,-4.998932212988391,-4.8353840671557915,-5.212241775863828,-6.3391883804599,-4.897940391633638,-5.24702238004914
LLL,2016-07-28,-4.584142769991013,-4.797508065936744,-4.993429594209058,-4.98772101991328,-4.694575822595456,-4.84111282156035,-4.732288297499735,-3.879966242338491
MTSC,2016-08-09,-5.929322996294144,-5.586207723962942,-4.9918952903477765,-4.566637226649396,-4.956873853019621,-6.572681991746235,-4.436867034595996,-3.740809334074801
DFS,2016-10-25,-4.67335590489171,-5.935288502780374,-4.991863925060561,-5.22431365922544,-3.850655279509312,-5.194530897583238,-3.999734271897662,-3.049510581900825
CAH,2017-05-01,-4.753080775907888,-5.893680223762336,-4.989002591921421,-5.223624862344442,-4.754332763554778,-5.188887773896548,-4.802896262278451,-6.0907390790590386
NWN,2017-05-08,-5.023264637554995,-5.983244155589098,-4.988329622663267,-6.381051159307748,-5.0518626950142,-7.108944220200972,-5.017305463680512,-5.339970678911948
WMT,2017-05-18,-4.581887001252978,-7.177550867389641,-4.9876342254771115,-8.268419325116001,-4.81641265205758,-5.08189593992755,-4.469876979834111,-5.715973738331568
ABBV,2017-04-27,-5.278044329784246,-6.093997818805518,-4.985802958892223,-4.453006888407146,-4.713504162527959,-5.527139322348609,-4.875379036359063,-4.3249495331735
CLGX,2018-02-27,-5.6748424194584395,-5.022124578970555,-4.983756426606072,-5.346241333847741,-4.832177619793303,-5.223162674395297,-4.524429201557676,-6.80572246311822
TOL,2016-05-24,-4.516333301107509,-4.750175218588959,-4.982947694979924,-4.882776738295901,-4.271205854926079,-4.969059689381176,-4.046757884307617,-5.195898885799764
TIF,2017-03-17,-4.9752128697478035,-4.448090971239806,-4.982020891263456,-4.57481615998742,-4.7689903742717075,-6.054119150006443,-4.879134135496428,-5.5677990725986
FMBI,2016-04-20,-5.579735673560458,-5.585106156380083,-4.980907237771378,-5.579729799484958,-4.588730094047742,-4.450463787660266,-4.195412787397539,-23.025850929940457
CBOE,2017-08-04,-5.903532077670048,-4.2660546184656205,-4.97908701144243,-5.330414731899171,-4.716575225265877,-4.319605766643197,-4.87262613873469,-4.849269829849196
DIN,2016-08-03,-4.799571351620304,-4.946005327941685,-4.979059659452779,-5.0153931281261945,-5.127909087430779,-6.748833161994256,-4.237039440440281,-5.901042896242631
UMBF,2018-04-25,-5.201622816825773,-4.777578687293684,-4.977935552900072,-4.376929635060201,-4.980212538708655,-6.901380829291968,-4.704124937668906,-6.275912156781381
ARI,2017-05-03,-4.99481270437636,-5.225091610191227,-4.9759152994580225,-5.026109522250307,-4.866956560102657,-4.23678285916952,-4.807684879324894,-7.541000177553639
VRSN,2017-02-09,-5.126318147897166,-5.931757226860508,-4.973557375340074,-4.7960331646851495,-4.756469380320137,-5.293787666233042,-4.855749379799103,-6.079833980299142
HD,2015-05-19,-6.346163966861381,-6.61561628416772,-4.972015500992178,-4.981485295971231,-4.751653866731866,-4.3246547076069675,-4.830968267568271,-4.772560485086145
WTR,2016-08-03,-4.89177711806324,-4.391735440722678,-4.9718861056029775,-6.480964318898014,-4.711371367393913,-5.420534976672184,-4.455335216569448,-4.859812391461699
C,2017-10-12,-5.149170740640356,-5.140917410843553,-4.9707521419050575,-23.025850929940457,-5.041995231081985,-4.646948003058622,-5.061437869205868,-5.707387262049628
CTRE,2017-11-09,-5.3904181762686205,-6.840457501111493,-4.969493929632949,-5.3332272113862755,-4.80880990296314,-4.674460259926711,-4.767025388170981,-6.743655669011617
TSN,2016-08-08,-5.75419909895833,-6.971275829078312,-4.969222331907259,-6.3475062787104894,-4.970965977518157,-4.380592635044923,-4.593177283106852,-5.415791861487152
D,2016-05-04,-4.862144508138869,-5.8269840556113515,-4.968694501168661,-5.941266358338462,-4.569059257832192,-6.092257779346729,-4.710459955826088,-5.860247541093461
ABCB,2016-10-17,-4.959290916153099,-4.630554075296333,-4.9679143905516145,-6.591692630076498,-4.646615678661371,-3.809434003114272,-3.989197662123631,-4.0661756187342
AVGO,2017-03-01,-5.136613277368518,-6.353512000088397,-4.967458996150796,-3.9348442678455147,-4.557968387205773,-5.038845509349807,-4.53446488619593,-3.2601720275716013
VTR,2017-10-27,-4.594485017529335,-5.2786095347903075,-4.966100375026649,-5.587399460957671,-5.047792424703008,-6.374283959402251,-4.761788753927221,-8.7521190344043
PBCT,2016-10-20,-5.688217247034004,-5.599655738413972,-4.965847914847252,-5.780126008862981,-4.14458682717703,-3.6488012267036014,-4.255545560110087,-4.0494105840068
AVY,2017-02-01,-4.611842285475973,-5.146604867275198,-4.9657131982389915,-5.362455670298145,-4.919053320349247,-4.553995438580806,-4.924755075304934,-4.624832140846788
HAS,2017-04-24,-5.834343444863546,-7.6057404671961395,-4.960981587193936,-5.1295110056468785,-4.9391322244435445,-7.144484195486639,-4.734622628190944,-6.289816042543928
HR,2017-02-16,-5.147270171044534,-4.833088084912056,-4.960090107104677,-4.7462018966024,-4.658111918323558,-5.028799521404342,-4.648729907184487,-5.190423272290145
CBOE,2015-05-01,-5.680790595487696,-5.1557744530438905,-4.959520442747612,-4.4476765486544165,-4.700129367529642,-3.9661599271123693,-4.760496767794662,-3.9173468885030163
BGC,2016-08-04,-4.885485313671142,-5.4369564057194815,-4.957095309463489,-5.702678063437167,-5.031299460048429,-5.662908631008289,-4.747919643685812,-5.700425556201492
UTX,2017-10-24,-4.773431199190011,-4.9377311150327,-4.9552637977771825,-4.495821620188139,-4.802852514194465,-4.214650631214823,-4.72251338813442,-4.884216160258567
GWB,2018-04-26,-4.625400849079566,-4.410128056556636,-4.954851961577937,-5.207821647206431,-5.080338149797089,-4.533066882782356,-4.7650750232925505,-5.426050710332737
FISV,2015-10-27,-4.900518623916874,-6.181154673808056,-4.954491622588238,-6.171074048528416,-4.846961437034503,-9.164923552847647,-4.676009403300295,-4.1516210338297475
UFS,2018-05-01,-4.799824470013204,-4.633404181989047,-4.951612157003329,-4.956926790554749,-4.958684556514897,-6.379486682642412,-4.459218901610064,-4.0789658639109465
PLXS,2016-07-21,-4.745818710545175,-6.634016749986543,-4.94932750775766,-7.739336055179931,-4.731764166534608,-6.3543470953769825,-4.861650822643208,-5.069781331287639
ATO,2016-08-04,-5.450766722807942,-5.9123365564437576,-4.9490085725690935,-3.948388662054417,-4.608418508695965,-5.923097494251635,-4.335262340187604,-4.84217249143461
CFR,2015-07-29,-5.12151907966589,-5.63000387690885,-4.945425650104849,-4.351955810041808,-4.467544501776681,-3.6122201104744756,-3.818007123608736,-4.578977208292666
CHE,2017-02-16,-4.938048931432325,-4.4210406990424165,-4.944778207308098,-5.161114299549836,-5.010899239746475,-4.592177892399372,-4.833598561824224,-4.162225969443806
EGP,2017-07-26,-4.936024004321033,-4.7336438004132795,-4.944330208409972,-5.536451771709013,-4.672258025127875,-4.834980183126836,-4.670074317831441,-5.025206843629691
GRMN,2015-10-28,-5.203509043211513,-4.345194602936658,-4.943487643257824,-5.043454150503098,-3.9828469373051605,-3.2894239056733787,-4.199468445264193,-5.007237341701469
UTX,2017-07-25,-5.29059396269573,-6.491313414221501,-4.941148706277219,-5.078086220634332,-4.7593763887483735,-4.5895018479858445,-4.187311022620348,-4.24141666963433
PNC,2015-07-15,-4.93474250816821,-4.921758150774179,-4.940204364579722,-4.980945911972925,-5.097537015087239,-4.9996920812167325,-4.131657896600383,-3.2957298144565454
PNW,2017-02-24,-4.8399155811258145,-5.969653552833775,-4.938161826174331,-5.285807001871093,-4.592907962839278,-4.799101690942781,-4.824456633194699,-5.950611441366832
AVA,2017-05-03,-5.152182583320728,-6.246262303183229,-4.933629084724967,-5.614534718039715,-5.085930050446729,-6.146570682638147,-5.092010986641283,-5.291479078908452
MCY,2015-08-03,-4.502244661065149,-4.645806432485664,-4.933211716477461,-4.7120939373497785,-4.260421941905434,-3.134933403738828,-4.318511214979771,-6.12973625802495
PRI,2016-05-05,-5.460926732607404,-4.67602190037882,-4.9308061076745995,-5.316789084719944,-4.479855825258145,-6.416333580478462,-4.510701206682686,-5.173134522962877
CVG,2017-02-23,-6.121239028944079,-4.875205996072153,-4.929827573653674,-4.5257072765375685,-5.166563543752354,-5.547876535074605,-5.38629397676879,-23.025850929940457
RSG,2017-07-27,-4.466090983034729,-5.183957218795501,-4.929417193082121,-7.676594427858214,-5.113146844651227,-4.822927691842887,-5.094715411404457,-4.330873671760552
ROK,2017-04-26,-5.474850378453983,-5.2209888922196335,-4.927264456018234,-4.644047820443355,-4.673383190351938,-3.7350066946343827,-4.617993950227199,-4.131313691468705
CHE,2016-04-29,-4.6485104042561565,-4.283515942875756,-4.927043882808889,-4.810000586686722,-4.672023911328743,-5.505918851455203,-4.442776552161198,-4.358722945373143
K,2016-05-05,-4.938215636469423,-4.292453825473731,-4.926910572634322,-7.5652076571819675,-4.663700801194118,-4.85887261225999,-4.670276035917952,-5.69128999591564
AZO,2016-05-24,-5.075737139902571,-6.154399064325517,-4.926868200827199,-4.659422805264541,-5.14661894861627,-6.988970911556862,-4.824928150615004,-4.916581182174658
PAYX,2015-03-25,-4.811397698727467,-4.679516509571664,-4.926859938596229,-7.116111731164617,-5.265127781289523,-6.704724733992478,-4.993253761940163,-5.5989360528189085
DEI,2016-08-03,-4.982120094965044,-4.966862082530083,-4.923755731737069,-5.9333909672911735,-4.872304692871515,-4.884926813204635,-4.4130492524997065,-6.57319965976762
BDX,2017-08-03,-4.968959981511516,-5.09683376947194,-4.923251865298439,-4.956557378596447,-4.880412277734343,-6.559344596791178,-4.701533549873814,-4.4708974094541585
BKE,2015-03-13,-4.652438597200704,-5.0049580974707455,-4.923220143918605,-5.657142115227858,-4.101088562661565,-3.732586411441678,-4.058550484473386,-4.4270511931983325
AME,2016-08-04,-4.8814851402155215,-5.089735830905049,-4.920966470750371,-4.205311034848914,-5.122978938085016,-5.676285298728274,-4.718426047995552,-4.049172174188526
BDX,2016-05-05,-5.056739099355894,-4.605004359464355,-4.917786092273967,-4.289549323239797,-4.75482457747821,-6.778863578877079,-4.887926266376911,-4.707674502620509
NNN,2016-02-11,-4.817414554366034,-23.025850929940457,-4.916729541409416,-4.5572474522181805,-4.598897393149088,-4.066105337733526,-4.683602479088893,-5.483990574510506
HAS,2017-07-24,-4.917033783440559,-5.280569255884972,-4.915519371208582,-4.497495302152402,-4.70255555530446,-4.951402955359205,-4.455529724540439,-3.551690026059927
