,TPX_Open,TPX_High,TPX_Low,TPX_Close,TPX_Adj Close,TPX_Volume,TPX_Dividend Amount,TPX_Split Coefficient
2023-06-16,38.82,38.99,38.23,38.43,37.9443779365038,2175223,0.0,1.0
2023-06-15,38.07,38.71,37.745,38.68,38.1912188026012,1287011,0.0,1.0
2023-06-14,38.8,39.065,37.94,38.24,37.7567788782697,1193314,0.0,1.0
2023-06-13,38.26,38.95,38.14,38.59,38.1023560908062,1405058,0.0,1.0
2023-06-12,37.98,38.3,37.51,37.96,37.4803171082405,1309927,0.0,1.0
2023-06-09,38.13,38.39,37.48,37.71,37.233476242143,924896,0.0,1.0
2023-06-08,38.53,38.98,38.16,38.22,37.7370316089819,1091652,0.0,1.0
2023-06-07,37.79,38.67,37.685,38.51,38.023367013655,1854286,0.0,1.0
2023-06-06,35.6,37.84,35.5,37.46,36.9866353760456,2034825,0.0,1.0
2023-06-05,36.79,36.82,35.46,35.46,35.0119084472658,2253800,0.0,1.0
2023-06-02,36.67,37.59,36.4,37.3,36.8286572217432,2253907,0.0,1.0
2023-06-01,35.76,36.4,34.98,35.97,35.5154638141046,1941140,0.0,1.0
2023-05-31,36.9,37.38,35.39,35.64,35.189633870856,4064643,0.0,1.0
2023-05-30,37.65,37.99,37.04,37.25,36.7792890485237,1603295,0.0,1.0
2023-05-26,36.99,37.53,36.83,37.43,36.9570144721139,1054083,0.0,1.0
2023-05-25,37.43,37.76,36.91,37.0,36.5324481824262,1382028,0.0,1.0
2023-05-24,37.78,37.78,36.73,37.25,36.7792890485237,1557152,0.0,1.0
2023-05-23,37.6,38.27,37.51,37.89,37.4112016657332,1776295,0.0,1.0
2023-05-22,37.79,38.29,37.38,37.96,37.4803171082405,1571426,0.11,1.0
2023-05-19,38.32,38.32,37.065,37.84,37.2538796789026,1945503,0.0,1.0
2023-05-18,37.88,38.68,37.745,38.49,37.8938115444228,1670982,0.0,1.0
2023-05-17,38.59,38.64,37.78,37.82,37.2341894676558,2415442,0.0,1.0
2023-05-16,38.74,38.85,37.92,38.31,37.7165996432019,2435353,0.0,1.0
2023-05-15,38.54,39.38,38.51,39.15,38.5435885155665,3012035,0.0,1.0
2023-05-12,37.6,38.665,37.58,38.15,37.5590779532276,2977769,0.0,1.0
2023-05-11,36.51,37.49,36.33,37.35,36.7714695033565,3563749,0.0,1.0
2023-05-10,38.06,38.21,36.415,36.57,36.0035512647322,2756076,0.0,1.0
2023-05-09,37.35,40.615,36.6,37.75,37.1652737282921,8331650,0.0,1.0
2023-05-08,36.54,38.01,36.43,37.62,37.037287355188,3469788,0.0,1.0
2023-05-05,36.36,36.57,35.91,36.31,35.7475785185241,1947351,0.0,1.0
2023-05-04,36.19,36.41,35.79,35.88,35.3242389767184,1102530,0.0,1.0
2023-05-03,36.68,37.18,36.36,36.41,35.846029574758,2115851,0.0,1.0
2023-05-02,37.01,37.01,35.8,36.59,36.023241475979,1801004,0.0,1.0
2023-05-01,37.45,37.96,36.97,36.99,36.4170457009145,1651867,0.0,1.0
2023-04-28,36.48,37.61,36.47,37.47,36.8896107708372,1948001,0.0,1.0
2023-04-27,36.05,36.54,35.31,36.52,35.9543257366153,1676152,0.0,1.0
2023-04-26,35.81,36.13,35.615,35.69,35.137181969874,1397997,0.0,1.0
2023-04-25,36.22,36.44,35.64,35.76,35.2060977092377,1245702,0.0,1.0
2023-04-24,36.26,36.77,36.03,36.6,36.0330865816024,1401621,0.0,1.0
2023-04-21,36.82,36.82,35.855,36.24,35.6786627791604,2118109,0.0,1.0
2023-04-20,36.99,37.49,36.61,36.89,36.3185946446807,2501240,0.0,1.0
2023-04-19,38.25,38.33,37.9,38.01,37.4212464745002,1253102,0.0,1.0
2023-04-18,38.69,38.78,38.05,38.43,37.8347409106825,1540651,0.0,1.0
2023-04-17,37.65,38.28,37.57,38.24,37.6476839038381,1067766,0.0,1.0
2023-04-14,38.0,38.78,37.59,37.8,37.214499256409,1040814,0.0,1.0
2023-04-13,37.95,37.95,37.215,37.6,37.0175971439413,1379216,0.0,1.0
2023-04-12,38.88,39.05,37.54,37.62,37.037287355188,1316082,0.0,1.0
2023-04-11,37.24,38.545,37.24,38.41,37.8150506994357,2128697,0.0,1.0
2023-04-10,36.18,36.81,36.11,36.79,36.2201435884468,2669451,0.0,1.0
2023-04-06,36.48,36.53,35.96,36.39,35.8263393635112,1777215,0.0,1.0
2023-04-05,37.67,37.7,36.34,36.67,36.1020023209661,3360179,0.0,1.0
2023-04-04,39.29,39.29,38.02,38.24,37.6476839038381,1411051,0.0,1.0
2023-04-03,39.25,39.6299,38.78,39.23,38.6223493605536,2112224,0.0,1.0
2023-03-31,39.18,39.5,38.9001,39.49,38.8783221067617,1566817,0.0,1.0
2023-03-30,39.25,39.54,38.73,38.79,38.1891647131245,1380883,0.0,1.0
2023-03-29,39.01,39.045,38.64,38.88,38.277770663735,1134421,0.0,1.0
2023-03-28,38.58,39.06,38.13,38.37,37.7756702769422,1410304,0.0,1.0
2023-03-27,38.12,38.96,37.95,38.66,38.0611783400204,2014745,0.0,1.0
2023-03-24,37.32,37.86,36.72,37.7,37.1160482001751,1172143,0.0,1.0
2023-03-23,38.25,38.72,37.275,37.71,37.1258933057985,1032082,0.0,1.0
2023-03-22,38.71,39.25,37.92,37.94,37.3523307351365,1392475,0.0,1.0
2023-03-21,37.97,38.95,37.92,38.65,38.0513332343971,1852644,0.0,1.0
2023-03-20,36.5,37.82,36.19,37.08,36.505651651525,2573256,0.0,1.0
2023-03-17,37.59,37.59,35.96,36.05,35.491605772316,4561835,0.0,1.0
2023-03-16,37.33,38.07,36.97,37.84,37.2538796789026,1993874,0.0,1.0
2023-03-15,37.62,37.82,36.64,37.72,37.1357384114219,2500463,0.0,1.0
2023-03-14,39.51,39.51,38.01,38.6,38.0021077062801,2804250,0.0,1.0
2023-03-13,38.45,39.305,37.625,38.54,37.9430370725398,2626514,0.0,1.0
2023-03-10,40.16,40.21,39.09,39.27,38.6617297830472,1778615,0.0,1.0
2023-03-09,41.62,41.69,40.23,40.25,39.6265501341392,1598794,0.0,1.0
2023-03-08,41.94,42.25,41.33,41.81,41.1623866113879,1528940,0.0,1.0
2023-03-07,42.05,42.375,41.55,41.58,40.9359491820499,1171054,0.0,1.0
2023-03-06,42.72,42.875,41.84,42.08,41.4282044632194,2016203,0.0,1.0
2023-03-03,43.4,43.41,42.49,42.78,42.1173618568566,2048962,0.0,1.0
2023-03-02,42.2,42.97,42.0,42.96,42.2945737580776,974162,0.0,1.0
2023-03-01,42.6,43.09,42.3253,42.77,42.1075167512332,1168898,0.0,1.0
2023-02-28,42.54,43.29,42.37,42.74,42.077981434363,1415863,0.0,1.0
2023-02-27,43.12,43.3,42.44,42.66,41.9992205893759,2104057,0.0,1.0
2023-02-24,42.24,42.79,42.14,42.7,42.0386010118695,969037,0.0,1.0
2023-02-23,42.31,43.04,42.01,42.99,42.3241090749477,1319520,0.0,1.0
2023-02-22,41.64,42.3,41.23,41.92,41.2706827732451,1454763,0.11,1.0
2023-02-21,41.8,42.18,40.952,41.09,40.3476648858587,1582676,0.0,1.0
2023-02-17,42.02,42.925,41.76,42.7,41.9285785014886,1638606,0.0,1.0
2023-02-16,41.9,43.13,41.885,42.49,41.7223723777108,1197731,0.0,1.0
2023-02-15,41.09,42.72,40.84,42.58,41.8107464307585,1946061,0.0,1.0
2023-02-14,40.66,41.3,40.49,41.09,40.3476648858587,2225074,0.0,1.0
2023-02-13,41.03,41.37,40.5,40.98,40.2396521543561,2035345,0.0,1.0
2023-02-10,41.0,41.5,40.65,40.92,40.180736118991,2004100,0.0,1.0
2023-02-09,40.665,42.76,40.23,41.52,40.7698964726419,4664428,0.0,1.0
2023-02-08,41.54,41.69,40.8,41.07,40.3280262074037,3206156,0.0,1.0
2023-02-07,41.56,42.23,40.93,42.06,41.3001407909277,1882778,0.0,1.0
2023-02-06,42.94,43.09,41.84,41.94,41.1823087201975,2159054,0.0,1.0
2023-02-03,43.58,44.25,43.31,43.5,42.7141256396898,1630328,0.0,1.0
2023-02-02,43.48,44.28,43.0,44.25,43.4505760817534,2458227,0.0,1.0
2023-02-01,41.11,43.21,41.0,42.85,42.0758685899014,4260764,0.0,1.0
2023-01-31,39.72,40.77,39.6,40.75,40.0138073521232,1882897,0.0,1.0
2023-01-30,39.39,40.2,39.39,39.66,38.9434993763241,2189542,0.0,1.0
2023-01-27,38.32,40.02,38.32,39.86,39.1398861608744,2471529,0.0,1.0
2023-01-26,38.95,39.025,38.33,38.85,38.1481328988954,1911731,0.0,1.0
2023-01-25,37.83,38.56,37.5101,38.33,37.6375272590646,1761956,0.0,1.0
2023-01-24,39.15,39.17,38.47,38.47,37.7749980082498,1256153,0.0,1.0
2023-01-23,38.56,39.285,38.4,39.13,38.4230743972658,1654087,0.0,1.0
2023-01-20,37.53,38.4,37.06,38.39,37.6964432944297,1255554,0.0,1.0
2023-01-19,37.99,38.09,37.28,37.3,36.6261353186306,1078177,0.0,1.0
2023-01-18,39.11,39.14,38.22,38.28,37.5884305629271,1879711,0.0,1.0
2023-01-17,39.72,39.76,38.63,38.76,38.0597588458478,1956478,0.0,1.0
2023-01-13,38.5,39.75,38.5,39.67,38.9533187155516,1607083,0.0,1.0
2023-01-12,39.07,39.15,38.02,38.93,38.2266876127155,3027269,0.0,1.0
2023-01-11,38.01,39.44,37.81,38.97,38.2659649696256,3934999,0.0,1.0
2023-01-10,36.6,37.87,36.46,37.81,37.1269216192339,2304485,0.0,1.0
2023-01-09,35.9,36.69,35.77,36.21,35.5558273428315,2023941,0.0,1.0
2023-01-06,35.11,35.84,34.92,35.74,35.0943183991383,1369413,0.0,1.0
2023-01-05,34.63,34.925,34.01,34.85,34.2203972078894,1110156,0.0,1.0
2023-01-04,34.2,35.02,34.1,34.93,34.2989519217096,1457361,0.0,1.0
2023-01-03,34.96,35.1,33.5,33.77,33.1599085713178,3929646,0.0,1.0
2022-12-30,33.75,34.43,33.69,34.33,33.7097915680587,1619673,0.0,1.0
2022-12-29,34.09,34.44,33.8,34.22,33.601778836556,1077361,0.0,1.0
2022-12-28,34.97,35.1,33.885,33.97,33.3562953558681,2138586,0.0,1.0
2022-12-27,34.43,35.1,34.37,34.87,34.2400358863445,1628500,0.0,1.0
2022-12-23,34.14,34.58,33.77,34.57,33.945455709519,1546247,0.0,1.0
2022-12-22,33.64,34.15,33.465,34.14,33.5232241227359,1509499,0.0,1.0
2022-12-21,33.53,34.345,33.53,33.9,33.2875599812755,1516182,0.0,1.0
2022-12-20,32.96,33.4,32.64,33.15,32.5511095392119,1314485,0.0,1.0
2022-12-19,33.24,33.94,32.78,33.1,32.5020128430743,1481727,0.0,1.0
2022-12-16,33.51,34.28,33.08,33.4,32.7965930198998,2785230,0.0,1.0
2022-12-15,33.45,34.405,33.45,33.99,33.3759340343232,1823262,0.0,1.0
2022-12-14,33.56,34.72,33.265,34.03,33.4152113912332,2857665,0.0,1.0
2022-12-13,33.48,33.831,32.47,33.22,32.6198449138045,2560336,0.0,1.0
2022-12-12,32.33,32.48,31.86,32.29,31.7066463656456,1138383,0.0,1.0
2022-12-09,32.25,32.615,31.91,32.42,31.8342977756033,1099563,0.0,1.0
2022-12-08,31.71,32.47,31.48,32.46,31.8735751325134,1164413,0.0,1.0
2022-12-07,31.45,31.8,31.18,31.6,31.0291119589471,820959,0.0,1.0
2022-12-06,31.48,31.86,31.25,31.7,31.1273053512222,1337538,0.0,1.0
2022-12-05,31.5,32.11,31.28,31.51,30.9407379058995,1208806,0.0,1.0
2022-12-02,31.61,32.28,31.4,32.08,31.5004402418678,1349395,0.0,1.0
2022-12-01,32.01,32.72,31.962,32.09,31.5102595810953,1250822,0.0,1.0
2022-11-30,30.98,31.84,30.52,31.77,31.1960407258148,1331382,0.0,1.0
2022-11-29,31.17,31.21,30.49,30.82,30.2632034992009,1639463,0.0,1.0
2022-11-28,31.09,31.54,30.98,31.35,30.7836284782592,2055191,0.0,1.0
2022-11-25,31.67,32.13,31.3,31.46,30.8916412097619,640221,0.0,1.0
2022-11-23,31.54,32.1,31.45,31.87,31.29423411809,1037603,0.0,1.0
2022-11-22,31.35,31.75,31.02,31.56,30.989834602037,1490488,0.0,1.0
2022-11-21,31.02,31.37,30.79,31.07,30.5086869798888,904651,0.0,1.0
2022-11-18,31.63,31.94,31.0,31.24,30.6756157467566,1077851,0.0,1.0
2022-11-17,30.96,31.18,30.495,31.18,30.6166997113915,1230361,0.0,1.0
2022-11-16,32.0,32.145,31.285,31.67,31.0978473335397,1270568,0.1,1.0
2022-11-15,32.19,33.01,31.91,32.65,31.959229318227,2970127,0.0,1.0
2022-11-14,31.97,32.52,31.2,31.26,30.5986373196868,1834709,0.0,1.0
2022-11-11,31.49,33.24,31.49,32.53,31.8417681384969,2745644,0.0,1.0
2022-11-10,31.2,32.32,31.04,31.49,30.8237712475028,3211276,0.0,1.0
2022-11-09,29.11,30.35,28.9,29.56,28.9346039401773,2572318,0.0,1.0
2022-11-08,29.52,29.86,28.99,29.55,28.9248155085331,2641152,0.0,1.0
2022-11-07,29.29,29.39,28.52,29.32,28.6996815807172,2560200,0.0,1.0
2022-11-04,27.35,28.93,27.35,28.91,28.298355883306,3496810,0.0,1.0
2022-11-03,26.0,27.56,25.79,26.98,26.4091885759805,4372184,0.0,1.0
2022-11-02,26.51,26.87,24.99,25.04,24.5102328370108,3101054,0.0,1.0
2022-11-01,27.41,27.645,26.6,26.96,26.3896117126922,1649823,0.0,1.0
2022-10-31,27.16,27.5075,26.8,26.89,26.321092691183,2050251,0.0,1.0
2022-10-28,26.67,27.425,26.185,27.26,26.6832646620174,2332145,0.0,1.0
2022-10-27,27.3,28.12,26.77,26.77,26.2036315114529,4186594,0.0,1.0
2022-10-26,28.25,29.0,28.05,28.13,27.5348582150605,1755430,0.0,1.0
2022-10-25,27.21,28.585,27.21,28.24,27.6425309631464,2341682,0.0,1.0
2022-10-24,27.03,27.47,26.31,27.27,26.6930530936616,1164946,0.0,1.0
2022-10-21,25.66,26.91,25.56,26.9,26.3308811228271,1379484,0.0,1.0
2022-10-20,26.09,27.03,25.7,25.73,25.1856346204588,1542279,0.0,1.0
2022-10-19,26.78,27.025,25.71,25.97,25.420556979919,1630191,0.0,1.0
2022-10-18,26.87,27.37,26.47,26.88,26.3113042595388,1647961,0.0,1.0
2022-10-17,25.71,26.29,25.48,26.17,25.6163256128025,1826859,0.0,1.0
2022-10-14,26.16,26.48,24.81,24.97,24.4417138155016,1621136,0.0,1.0
2022-10-13,25.36,26.21,24.63,25.78,25.2345767786797,1967207,0.0,1.0
2022-10-12,26.06,26.26,25.43,26.09,25.5380181596491,1070153,0.0,1.0
2022-10-11,26.15,26.25,24.85,25.89,25.3422495267656,2851428,0.0,1.0
2022-10-10,27.05,27.33,26.56,26.76,26.1938430798087,1697702,0.0,1.0
2022-10-07,27.12,27.245,26.62,26.9,26.3308811228271,1220935,0.0,1.0
2022-10-06,27.13,27.77,26.98,27.55,26.9671291796984,1365158,0.0,1.0
2022-10-05,26.37,27.34,26.37,27.21,26.6343225037965,1476528,0.0,1.0
2022-10-04,26.1,27.28,25.93,27.09,26.5168613240664,2525068,0.0,1.0
2022-10-03,24.57,25.605,24.11,25.34,24.803885786336,2739350,0.0,1.0
2022-09-30,23.99,24.62,23.62,24.14,23.6292739890352,2458971,0.0,1.0
2022-09-29,25.09,25.1,23.74,24.35,23.8348310535628,2182756,0.0,1.0
2022-09-28,24.87,25.85,24.76,25.65,25.1073271673054,2125214,0.0,1.0
2022-09-27,25.0,25.22,24.28,24.68,24.1578492978206,1652074,0.0,1.0
2022-09-26,24.65,25.245,24.52,24.54,24.0208112548021,1277507,0.0,1.0
2022-09-23,24.72,25.03,24.26,24.83,24.3046757724832,1643945,0.0,1.0
2022-09-22,26.42,26.47,25.0,25.14,24.6081171534526,1809070,0.0,1.0
2022-09-21,27.12,27.51,26.55,26.59,26.0274397418577,1711304,0.0,1.0
2022-09-20,27.31,27.44,26.715,26.79,26.2232083747412,1489301,0.0,1.0
2022-09-19,26.93,27.72,26.85,27.68,27.0943787910727,1655396,0.0,1.0
2022-09-16,27.62,27.77,26.77,26.98,26.4091885759805,5031064,0.0,1.0
2022-09-15,27.9,29.12,27.75,28.0,27.4076086036862,2638919,0.0,1.0
2022-09-14,27.87,28.21,26.965,27.87,27.280358992312,2784957,0.0,1.0
2022-09-13,27.17,27.88,26.98,27.67,27.0845903594285,3507662,0.0,1.0
2022-09-12,28.08,28.33,27.68,28.23,27.6327425315022,2432157,0.0,1.0
2022-09-09,26.99,28.04,26.99,27.86,27.2705705606678,1954262,0.0,1.0
2022-09-08,26.9,27.075,26.38,27.05,26.4777075974897,2333920,0.0,1.0
2022-09-07,24.85,27.505,24.62,27.24,26.663687798729,4717971,0.0,1.0
2022-09-06,25.04,25.2,24.255,24.4,23.8837732117837,1793306,0.0,1.0
2022-09-02,25.78,26.0,24.695,24.88,24.353617930704,1323951,0.0,1.0
2022-09-01,24.72,25.43,24.325,25.4,24.8626163762011,1401211,0.0,1.0
2022-08-31,25.7,25.75,24.905,25.01,24.4808675420783,2044011,0.0,1.0
2022-08-30,25.97,26.21,25.4748,25.79,25.2443652103238,840998,0.0,1.0
2022-08-29,25.5,26.0,25.5,25.65,25.1073271673054,1067509,0.0,1.0
2022-08-26,27.12,27.29,25.78,25.89,25.3422495267656,1694111,0.0,1.0
2022-08-25,26.85,27.37,26.73,27.1,26.5266497557106,1336533,0.0,1.0
2022-08-24,27.34,27.395,26.84,26.89,26.321092691183,1772812,0.0,1.0
2022-08-23,27.16,27.76,27.0,27.01,26.438553870913,1304943,0.0,1.0
2022-08-22,27.38,27.675,26.895,27.02,26.4483423025572,1536935,0.0,1.0
2022-08-19,28.56,28.705,27.69,27.95,27.3586664454654,1318655,0.0,1.0
2022-08-18,28.78,29.17,28.22,28.94,28.3277211782386,1387392,0.0,1.0
2022-08-17,29.13,29.197,28.55,28.84,28.2298368617968,2066450,0.0,1.0
2022-08-16,28.69,29.96,28.68,29.73,29.1010072781283,1503614,0.0,1.0
2022-08-15,28.62,29.17,28.44,28.93,28.3179327465944,2150124,0.0,1.0
2022-08-12,28.81,28.99,28.535,28.89,28.2787790200177,1439587,0.0,1.0
2022-08-11,28.51,28.99,28.24,28.52,27.9166070491833,2288465,0.0,1.0
2022-08-10,27.43,27.94,27.21,27.76,27.1726862442261,1695745,0.1,1.0
2022-08-09,27.82,27.82,26.49,26.74,26.0803169479758,1432505,0.0,1.0
2022-08-08,27.48,28.5698,27.4,28.08,27.3872587845609,2095248,0.0,1.0
2022-08-05,27.13,27.845,27.11,27.2,26.5289686232214,1260656,0.0,1.0
2022-08-04,27.48,27.9,27.32,27.56,26.8800873255876,1316749,0.0,1.0
2022-08-03,27.37,27.96,27.24,27.64,26.9581137038912,1489160,0.0,1.0
2022-08-02,27.54,27.65,26.945,26.96,26.2948894883106,1210407,0.0,1.0
2022-08-01,27.27,28.2,26.88,27.84,27.1531796496502,1689736,0.0,1.0
2022-07-29,26.72,27.51,26.27,27.48,26.802060947284,2192892,0.0,1.0
2022-07-28,24.83,26.9,24.83,26.7,26.041303758824,2679002,0.0,1.0
2022-07-27,24.07,25.61,24.07,25.19,24.5685558683437,4028214,0.0,1.0
2022-07-26,24.7,24.7,24.0,24.17,23.5737195449729,2676898,0.0,1.0
2022-07-25,25.35,25.405,24.69,25.01,24.3929965171606,2461459,0.0,1.0
2022-07-22,25.62,26.18,25.12,25.3,24.6758421385111,2024221,0.0,1.0
2022-07-21,24.86,25.46,24.56,25.43,24.8026350032544,1517463,0.0,1.0
2022-07-20,24.14,24.94,24.055,24.88,24.2662036524172,2082393,0.0,1.0
2022-07-19,23.44,24.4,23.4,24.21,23.6127327341247,1619299,0.0,1.0
2022-07-18,23.11,23.93,23.03,23.17,22.598389816178,1671105,0.0,1.0
2022-07-15,22.98,23.14,22.39,22.81,22.2472711138118,1066465,0.0,1.0
2022-07-14,22.69,22.73,21.99,22.49,21.9351656005974,1573173,0.0,1.0
2022-07-13,22.32,23.33,22.05,23.04,22.4715969514346,1602924,0.0,1.0
2022-07-12,22.33,23.0,22.33,22.78,22.2180112219479,2611377,0.0,1.0
2022-07-11,22.39,22.73,22.13,22.35,21.7986194385661,1804628,0.0,1.0
2022-07-08,22.45,22.84,22.22,22.47,21.9156590060215,1428625,0.0,1.0
2022-07-07,21.93,22.7,21.8,22.58,22.022945276189,1595837,0.0,1.0
2022-07-06,22.7,23.03,21.43,21.87,21.3304611687446,2079050,0.0,1.0
2022-07-05,21.0,22.875,20.78,22.82,22.2570244110997,2529100,0.0,1.0
2022-07-01,21.41,21.8,20.91,21.26,20.7355100341797,2453012,0.0,1.0
2022-06-30,21.17,21.665,20.5,21.37,20.8427963043471,2314059,0.0,1.0
2022-06-29,22.37,22.37,21.52,21.66,21.1256419256976,1958427,0.0,1.0
2022-06-28,23.43,23.65,22.35,22.5,21.9449188978854,1976062,0.0,1.0
2022-06-27,23.8,23.88,23.04,23.16,22.58863651889,2811799,0.0,1.0
2022-06-24,22.72,23.77,22.68,23.66,23.0763013832875,6559638,0.0,1.0
2022-06-23,21.81,22.65,21.58,22.55,21.9936853843251,3307653,0.0,1.0
2022-06-22,20.98,21.98,20.88,21.57,21.0378622501061,2063445,0.0,1.0
2022-06-21,22.04,22.11,21.17,21.22,20.6964968450279,3239261,0.0,1.0
2022-06-17,20.3,21.5,20.26,21.24,20.7160034396038,6064459,0.0,1.0
2022-06-16,21.8,21.82,20.03,20.38,19.8772198728402,4343556,0.0,1.0
2022-06-15,21.77,23.04,21.65,22.64,22.0814650599167,3389767,0.0,1.0
2022-06-14,21.75,21.96,21.095,21.4,20.872056196211,2823305,0.0,1.0
2022-06-13,21.41,21.9171,21.26,21.63,21.0963820338338,3722700,0.0,1.0
2022-06-10,23.31,23.51,22.12,22.13,21.5840468982313,2239027,0.0,1.0
2022-06-09,24.27,24.33,23.8,23.82,23.2323541398946,1395431,0.0,1.0
2022-06-08,24.59,24.91,24.26,24.55,23.9443448419149,1439421,0.0,1.0
2022-06-07,24.7,25.38,24.39,24.76,24.1491640849619,2167819,0.0,1.0
2022-06-06,24.9,25.46,24.53,25.23,24.6075690574955,1610048,0.0,1.0
2022-06-03,25.4,25.4,24.73,24.89,24.2759569497052,1483258,0.0,1.0
2022-06-02,24.87,25.68,24.68,25.68,25.0464674354532,2147296,0.0,1.0
2022-06-01,24.98,25.4,24.55,24.64,24.0321245175065,4702422,0.0,1.0
2022-05-31,26.1,26.53,25.73,26.37,25.7194449483217,2861070,0.0,1.0
2022-05-27,26.1,26.6,25.85,26.41,25.7584581374734,1863477,0.0,1.0
2022-05-26,25.04,26.47,25.04,25.97,25.3293130568037,2702757,0.0,1.0
2022-05-25,23.4,25.06,23.37,24.74,24.129657490386,2243178,0.0,1.0
2022-05-24,24.53,24.76,23.28,23.66,23.0763013832875,2609013,0.0,1.0
2022-05-23,25.15,25.3,24.39,24.91,24.2954635442811,1624948,0.0,1.0
2022-05-20,25.42,25.42,24.27,24.85,24.2369437605534,2167144,0.0,1.0
2022-05-19,24.89,25.48,24.69,24.9,24.2857102469931,2388301,0.0,1.0
2022-05-18,25.86,25.88,24.64,25.08,24.4612695981762,3630501,0.0,1.0
2022-05-17,26.72,27.12,25.96,26.74,26.0803169479758,2576353,0.0,1.0
2022-05-16,26.24,26.5,25.77,25.96,25.3195597595157,2140571,0.0,1.0
2022-05-13,25.91,26.935,25.775,26.5,25.846237813065,2309785,0.0,1.0
2022-05-12,24.18,25.85,24.18,25.35,24.7246086249509,2787741,0.0,1.0
2022-05-11,25.75,26.13,24.25,24.43,23.8273052744595,2447337,0.1,1.0
2022-05-10,26.85,27.32,25.43,25.76,25.0220702759918,3661000,0.0,1.0
2022-05-09,26.62,27.68,26.465,26.67,25.9060021063936,2313325,0.0,1.0
2022-05-06,27.79,27.79,26.481,27.5,26.7122256440129,3094921,0.0,1.0
2022-05-05,28.6,28.92,27.325,27.97,27.1687618641106,3351639,0.0,1.0
2022-05-04,28.31,29.28,27.645,29.24,28.4023810120341,3166829,0.0,1.0
2022-05-03,28.07,28.55,27.82,28.28,27.4698814986431,3185077,0.0,1.0
2022-05-02,27.13,28.11,26.91,28.03,27.2270430836975,3374543,0.0,1.0
2022-04-29,27.98,28.83,27.05,27.11,26.3333977166978,3593524,0.0,1.0
2022-04-28,27.2,28.7,25.555,28.39,27.5767304012192,6263455,0.0,1.0
2022-04-27,27.4,28.0,26.6,26.8,26.0322780821653,4980026,0.0,1.0
2022-04-26,28.55,28.8398,27.0899,27.3,26.5179549120565,4725000,0.0,1.0
2022-04-25,27.4,28.765,27.09,28.7,27.8778500357517,3165105,0.0,1.0
2022-04-22,28.16,28.485,27.59,27.82,27.0230588151433,3584218,0.0,1.0
2022-04-21,30.06,30.085,28.4,28.56,27.7418605233822,2884747,0.0,1.0
2022-04-20,30.09,30.28,29.75,29.76,28.9074849151209,2526684,0.0,1.0
2022-04-19,28.59,30.02,28.59,29.8,28.9463390615122,2908227,0.0,1.0
2022-04-18,28.52,29.08,27.96,28.47,27.6544386940018,2590313,0.0,1.0
2022-04-14,29.13,29.55,28.491,28.62,27.8001417429691,2273837,0.0,1.0
2022-04-13,28.99,29.6,28.945,28.98,28.1498290604907,2232056,0.0,1.0
2022-04-12,28.85,29.77,28.81,29.13,28.2955321094581,3468864,0.0,1.0
2022-04-11,28.14,29.42,28.14,28.51,27.693292840393,2248171,0.0,1.0
2022-04-08,28.26,29.32,28.01,28.66,27.8389958893604,2590753,0.0,1.0
2022-04-07,28.25,28.58,26.96,28.07,27.2658972300888,3539033,0.0,1.0
2022-04-06,27.67,28.62,27.38,28.32,27.5087356450344,6924032,0.0,1.0
2022-04-05,28.33,28.68,28.09,28.27,27.4601679620453,3699647,0.0,1.0
2022-04-04,27.99,28.63,27.8,28.36,27.5475897914257,2912385,0.0,1.0
2022-04-01,28.1,28.28,27.72,28.05,27.2464701568932,3036535,0.0,1.0
2022-03-31,27.06,28.34,26.9,27.92,27.1201941811215,7838772,0.0,1.0
2022-03-30,30.12,30.15,28.51,28.99,28.1595425970885,4773427,0.0,1.0
2022-03-29,30.09,31.46,30.04,30.77,29.888552111501,3705634,0.0,1.0
2022-03-28,29.2,29.71,29.12,29.41,28.5675111341971,4527761,0.0,1.0
2022-03-25,30.39,30.7,29.54,29.73,28.8783443053274,2684178,0.0,1.0
2022-03-24,30.76,30.955,30.37,30.67,29.7914167455228,3225767,0.0,1.0
2022-03-23,32.72,32.96,30.66,30.69,29.8108438187184,3086123,0.0,1.0
2022-03-22,33.22,33.52,32.88,33.13,32.1809467485872,2435641,0.0,1.0
2022-03-21,34.12,34.52,32.83,33.24,32.2877956511633,2718082,0.0,1.0
2022-03-18,33.08,34.23,32.6,34.11,33.1328733351739,2835236,0.0,1.0
2022-03-17,32.35,33.02,32.265,33.02,32.0740978460112,1912059,0.0,1.0
2022-03-16,31.75,32.935,31.57,32.68,31.7438376016852,2166793,0.0,1.0
2022-03-15,30.47,31.59,30.47,31.48,30.5782132099464,1717746,0.0,1.0
2022-03-14,31.07,31.264,30.0,30.31,29.4417294280012,2220528,0.0,1.0
2022-03-11,32.04,32.395,31.19,31.21,30.3159477218052,2354987,0.0,1.0
2022-03-10,30.85,32.05,30.63,31.82,30.9084734542724,3675147,0.0,1.0
2022-03-09,30.79,31.81,30.79,31.15,30.2576665022183,3098047,0.0,1.0
2022-03-08,29.22,31.115,29.22,30.13,29.2668857692403,4875887,0.0,1.0
2022-03-07,32.15,32.2,29.05,29.07,28.2372508898711,4345559,0.1,1.0
2022-03-04,33.09,33.1786,31.94,32.41,31.3736476290957,2960395,0.0,1.0
