,CLB_Open,CLB_High,CLB_Low,CLB_Close,CLB_Adj Close,CLB_Volume,CLB_Dividend Amount,CLB_Split Coefficient
2017-09-18,96.48,98.86,96.36,98.04,90.5051720427777,506851,0.0,1.0
2017-09-15,95.75,97.03,95.7,96.88,89.4343234139566,658304,0.0,1.0
2017-09-14,94.52,96.14,94.52,96.0,88.621955488644,594374,0.0,1.0
2017-09-13,93.22,96.03,92.94,94.68,87.4034036006752,583698,0.0,1.0
2017-09-12,91.26,93.42,91.26,92.83,85.6955846667794,433942,0.0,1.0
2017-09-11,91.2,91.59,90.88,91.04,84.0431544550641,533986,0.0,1.0
2017-09-08,91.03,91.47,90.14,91.18,84.1723948068183,456001,0.0,1.0
2017-09-07,90.99,91.77,90.3,91.09,84.0893117235477,618044,0.0,1.0
2017-09-06,89.8,91.18,88.71,91.06,84.0616173624575,895429,0.0,1.0
2017-09-05,90.23,91.43,89.62,90.2,83.2677123445384,719951,0.0,1.0
2017-09-01,88.32,89.88,87.63,89.59,82.7045936690377,354878,0.0,1.0
2017-08-31,88.0,88.31,87.17,88.18,81.4029586977982,445746,0.0,1.0
2017-08-30,87.42,87.81,86.55,87.47,80.7475254853301,298603,0.0,1.0
2017-08-29,87.41,87.97,86.78,87.65,80.9136916518713,715607,0.0,1.0
2017-08-28,89.7,90.0899,87.2201,87.78,81.0337005499289,471911,0.0,1.0
2017-08-25,89.34,90.43,89.17,89.61,82.7230565764311,374504,0.0,1.0
2017-08-24,90.99,91.9,88.69,88.72,81.9014571974218,706223,0.0,1.0
2017-08-23,89.19,90.58,89.15,90.15,83.2215550760548,339691,0.0,1.0
2017-08-22,89.24,89.84,88.96,89.81,82.9076856503658,300531,0.0,1.0
2017-08-21,88.92,89.75,88.65,89.06,82.2153266231108,414287,0.0,1.0
2017-08-18,88.49,89.91,87.83,89.55,82.6676678542507,832204,0.0,1.0
2017-08-17,89.15,89.57,88.55,88.73,81.9106886511186,485915,0.0,1.0
2017-08-16,89.72,89.72,88.68,89.46,82.5845847709801,701510,0.0,1.0
2017-08-15,91.57,91.81,89.64,89.65,82.7599823912181,602028,0.0,1.0
2017-08-14,93.2,93.2,91.64,91.67,84.6247360379583,630857,0.0,1.0
2017-08-11,93.11,94.29,92.81,92.92,85.77866775005,498077,0.0,1.0
2017-08-10,96.38,96.91,93.975,94.1,86.8679792862646,497490,0.0,1.0
2017-08-09,98.78,98.78,95.65,96.55,89.1296854419644,581841,0.0,1.0
2017-08-08,99.75,99.75,97.91,98.5,90.9298189128274,459324,0.0,1.0
2017-08-07,101.58,101.81,99.84,99.98,92.296074059944,407242,0.0,1.0
2017-08-04,102.03,102.92,100.85,101.96,94.1239018918973,462334,0.0,1.0
2017-08-03,100.55,101.97,100.18,100.99,93.2284508833141,571753,0.0,1.0
2017-08-02,100.45,101.6,98.315,100.37,92.6561007541167,453442,0.0,1.0
2017-08-01,100.47,100.78,98.73,100.62,92.886887096535,509048,0.0,1.0
2017-07-31,101.27,101.42,98.92,100.53,92.8038040132644,500454,0.0,1.0
2017-07-28,97.97,102.43,97.86,101.71,93.893115549479,785825,0.0,1.0
2017-07-27,99.01,99.06,97.53,98.48,90.911356005434,860229,0.0,1.0
2017-07-26,100.44,100.44,97.665,98.81,91.2159939774262,1213098,0.0,1.0
2017-07-25,103.33,103.62,99.06,100.21,92.5083974949689,2128292,0.0,1.0
2017-07-24,105.62,106.5,104.7,106.3,98.1303527962798,753039,0.0,1.0
2017-07-21,107.92,107.92,105.27,105.69,97.567234120779,780049,0.0,1.0
2017-07-20,109.41,109.63,107.39,107.87,99.579691026667,485019,0.0,1.0
2017-07-19,106.78,109.37,106.68,109.17,100.779780007242,528474,0.0,1.0
2017-07-18,107.47,108.08,106.26,106.5,98.3149818702144,546391,0.0,1.0
2017-07-17,106.52,108.71,106.14,106.91,98.6934714717805,641832,0.0,1.0
2017-07-14,103.8,106.63,103.8,106.34,98.1672786110667,741729,0.0,1.0
2017-07-13,102.67,103.92,101.81,103.81,95.8317208257931,661302,0.55,1.0
2017-07-12,105.91,106.38,101.82,103.64,95.1705590876312,1875923,0.0,1.0
2017-07-11,103.78,105.9,102.53,105.03,96.4469685543604,7643268,0.0,1.0
2017-07-10,102.35,104.5,101.77,103.74,95.2623871068204,1542193,0.0,1.0
2017-07-07,100.5,103.3,100.12,102.68,94.2890101034154,2416333,0.0,1.0
2017-07-06,100.64,100.675,97.59,98.11,90.0924696264714,476668,0.0,1.0
2017-07-05,103.05,103.05,99.155,100.33,92.1310516524705,363678,0.0,1.0
2017-07-03,101.72,104.46,101.59,103.26,94.8216126147125,183201,0.0,1.0
2017-06-30,100.1,101.945,99.6676,101.27,92.9942350328485,418763,0.0,1.0
2017-06-29,99.77,100.88,99.0,99.86,91.6994599622815,301476,0.0,1.0
2017-06-28,98.41,100.96,98.35,99.33,91.212771460579,432627,0.0,1.0
2017-06-27,99.04,100.28,97.97,98.57,90.5148785147415,507016,0.0,1.0
2017-06-26,98.65,99.62,97.79,98.61,90.5516097224172,473583,0.0,1.0
2017-06-23,99.17,99.45,97.75,98.23,90.2026632494984,924366,0.0,1.0
2017-06-22,101.36,101.36,98.94,99.05,90.9556530068494,687698,0.0,1.0
2017-06-21,104.18,104.51,100.8,101.03,92.7738477867945,431875,0.0,1.0
2017-06-20,105.47,105.73,102.27,104.38,95.8500864296309,409753,0.0,1.0
2017-06-19,106.96,106.99,105.51,106.5,97.7968404364408,319701,0.0,1.0
2017-06-16,105.37,106.901,104.68,106.86,98.1274213055217,584658,0.0,1.0
2017-06-15,104.03,105.605,103.07,104.86,96.2908609217388,416960,0.0,1.0
2017-06-14,108.25,108.35,102.47,104.79,96.2265813083064,475256,0.0,1.0
2017-06-13,106.7,109.7131,106.22,108.34,99.4864759895211,441128,0.0,1.0
2017-06-12,107.31,108.7,105.94,106.53,97.8243888421975,498714,0.0,1.0
2017-06-09,103.5,107.595,103.22,106.71,97.989679276738,532562,0.0,1.0
2017-06-08,101.45,104.23,101.135,103.42,94.9685374454151,487207,0.0,1.0
2017-06-07,105.43,106.6167,100.96,101.46,93.1687082693078,789608,0.0,1.0
2017-06-06,104.04,106.54,102.61,106.07,97.4019799539275,462229,0.0,1.0
2017-06-05,101.96,104.51,101.96,104.14,95.629699183577,379931,0.0,1.0
2017-06-02,103.26,103.465,101.71,102.49,94.114536866956,574122,0.0,1.0
2017-06-01,102.51,104.93,101.9,104.01,95.5103227586311,530037,0.0,1.0
2017-05-31,99.95,102.43,99.48,102.24,93.8849668189832,605911,0.0,1.0
2017-05-30,102.03,102.69,100.67,100.75,92.5167293330649,293023,0.0,1.0
2017-05-26,100.3,103.09,99.825,102.71,94.3165585091722,615283,0.0,1.0
2017-05-25,107.19,108.13,99.315,100.08,91.9014816044976,1047483,0.0,1.0
2017-05-24,107.14,107.86,106.22,107.05,98.3018945419811,314225,0.0,1.0
2017-05-23,106.82,108.02,106.33,107.1,98.3478085515757,311970,0.0,1.0
2017-05-22,108.99,109.82,107.15,107.61,98.8161314494403,318382,0.0,1.0
2017-05-19,106.6,109.08,106.015,108.67,99.7895084528453,455265,0.0,1.0
2017-05-18,103.52,106.05,103.52,105.78,97.135678698279,412923,0.0,1.0
2017-05-17,104.33,105.75,104.1,104.39,95.8592692315498,416251,0.0,1.0
2017-05-16,104.98,105.515,103.82,105.25,96.6489901965765,391741,0.0,1.0
2017-05-15,105.54,106.84,104.43,104.84,96.272495317901,594474,0.0,1.0
2017-05-12,106.57,106.85,102.5,103.19,94.7573330012801,1055870,0.0,1.0
2017-05-11,108.24,108.7,106.04,106.68,97.9621308709813,1122328,0.0,1.0
2017-05-10,106.86,108.77,106.81,107.19,98.4304537688459,687989,0.0,1.0
2017-05-09,110.4,110.84,105.17,106.76,98.0355932863326,1317923,0.0,1.0
2017-05-08,113.12,119.567,109.37,110.75,101.69953125198,2429087,0.0,1.0
2017-05-05,111.9,114.11,111.39,113.43,104.160522166249,393497,0.0,1.0
2017-05-04,112.39,113.38,110.055,111.43,102.323961782466,591802,0.0,1.0
2017-05-03,111.33,114.0,111.33,113.46,104.188070572005,319390,0.0,1.0
2017-05-02,112.0,112.1038,110.905,111.83,102.691273859222,370707,0.0,1.0
2017-05-01,110.78,112.98,110.345,111.89,102.746370670736,330264,0.0,1.0
2017-04-28,112.15,112.21,110.75,110.82,101.763810865412,265038,0.0,1.0
2017-04-27,112.02,113.54,110.53,111.65,102.525983424682,427755,0.0,1.0
2017-04-26,112.7,115.38,112.7,113.64,104.353361006546,329168,0.55,1.0
2017-04-25,113.2,114.17,112.3501,113.91,104.097480972551,427763,0.0,1.0
2017-04-24,113.64,113.67,111.8,112.57,102.872912238435,626695,0.0,1.0
2017-04-21,114.81,115.37,111.61,112.49,102.799803657293,527227,0.0,1.0
2017-04-20,115.25,117.44,113.21,113.5,103.722799494202,1027206,0.0,1.0
2017-04-19,115.51,117.21,110.48,111.11,101.538680632606,748691,0.0,1.0
2017-04-18,115.97,117.1,114.89,115.47,105.523098304806,743993,0.0,1.0
2017-04-17,114.3,116.86,114.3,116.83,106.765944184208,323361,0.0,1.0
2017-04-13,116.62,116.62,114.33,114.53,104.664072476396,296580,0.0,1.0
2017-04-12,116.73,118.13,115.51,116.8,106.73852846628,361469,0.0,1.0
2017-04-11,118.5,118.5,116.33,117.35,107.241149961627,608579,0.0,1.0
2017-04-10,115.51,118.04,115.42,117.44,107.323397115411,274067,0.0,1.0
2017-04-07,116.02,116.02,114.56,115.35,105.413435433095,241005,0.0,1.0
2017-04-06,114.83,116.01,114.83,115.83,105.852086919942,230975,0.0,1.0
2017-04-05,115.2,116.85,113.76,114.25,104.408192442402,310889,0.0,1.0
2017-04-04,115.28,115.345,113.67,114.13,104.29852957069,408036,0.0,1.0
2017-04-03,115.57,116.44,113.95,115.08,105.166693971743,588927,0.0,1.0
2017-03-31,113.77,115.9,113.77,115.52,105.56879116802,243551,0.0,1.0
2017-03-30,115.8,115.93,113.96,114.07,104.243698134834,269210,0.0,1.0
2017-03-29,112.3,115.11,111.595,115.05,105.139278253815,282261,0.0,1.0
2017-03-28,110.0,112.82,109.68,112.54,102.845496520507,301151,0.0,1.0
2017-03-27,108.11,110.12,107.46,109.58,100.140479018279,272804,0.0,1.0
2017-03-24,109.39,110.81,108.7,109.0,99.6104418050048,208750,0.0,1.0
2017-03-23,109.0,110.19,108.24,109.22,99.8114904031433,259137,0.0,1.0
2017-03-22,108.43,110.2,107.65,109.65,100.204449026778,296373,0.0,1.0
2017-03-21,110.43,110.43,108.08,109.51,100.076509009781,297056,0.0,1.0
2017-03-20,110.19,110.19,108.61,109.51,100.076509009781,205633,0.0,1.0
2017-03-17,112.12,112.93,110.75,110.75,101.20969201747,467014,0.0,1.0
2017-03-16,112.8,113.37,110.765,111.46,101.858530675099,267894,0.0,1.0
2017-03-15,110.95,113.065,109.97,112.77,103.055683691288,436640,0.0,1.0
2017-03-14,108.05,110.05,107.16,109.78,100.323250471132,385798,0.0,1.0
2017-03-13,110.37,111.17,108.28,109.17,99.76579753993,400830,0.0,1.0
2017-03-10,111.03,111.45,109.44,109.94,100.469467633415,436266,0.0,1.0
2017-03-09,108.85,111.04,107.55,110.61,101.081752000473,482127,0.0,1.0
2017-03-08,111.51,112.5,108.94,109.36,99.9394304201406,545151,0.0,1.0
2017-03-07,112.9,112.9,111.67,112.01,102.361152170446,295031,0.0,1.0
2017-03-06,113.27,113.34,111.48,112.43,102.744972221438,438084,0.0,1.0
2017-03-03,115.67,116.7,113.715,114.2,104.362499579189,253276,0.0,1.0
2017-03-02,117.59,117.86,115.06,115.24,105.312911134025,338572,0.0,1.0
2017-03-01,115.8,119.98,115.56,118.74,108.511411558957,404141,0.0,1.0
2017-02-28,114.58,115.36,113.59,114.42,104.563548177327,405264,0.0,1.0
2017-02-27,114.5,117.38,114.39,115.69,105.724146902945,368573,0.0,1.0
2017-02-24,112.69,114.265,111.9102,114.19,104.353361006546,496423,0.0,1.0
2017-02-23,114.0,114.29,111.65,113.24,103.485196605493,320790,0.0,1.0
2017-02-22,114.0,114.42,112.58,112.82,103.101376554501,393402,0.0,1.0
2017-02-21,115.24,116.61,114.39,114.64,104.764596775466,339284,0.0,1.0
2017-02-17,114.77,115.0,114.0,114.12,104.289390998047,260240,0.0,1.0
2017-02-16,116.9,117.205,115.15,115.38,105.440851151022,276095,0.0,1.0
2017-02-15,116.38,117.61,115.76,116.79,106.729389893638,404464,0.0,1.0
2017-02-14,117.01,117.16,115.25,116.69,106.638004167211,358680,0.0,1.0
2017-02-13,116.62,117.15,115.87,116.89,106.820775620064,273983,0.0,1.0
2017-02-10,117.5,118.11,116.31,116.86,106.793359902136,515761,0.0,1.0
2017-02-09,116.68,117.71,115.65,116.65,106.60144987664,258994,0.0,1.0
2017-02-08,115.9,117.0,114.72,115.71,105.74242404823,429146,0.0,1.0
2017-02-07,118.32,119.68,115.56,116.71,106.656281312496,382318,0.0,1.0
2017-02-06,120.55,120.79,118.33,118.67,108.447441550458,289251,0.0,1.0
2017-02-03,118.22,121.247,117.8,120.0,109.662871711932,323623,0.0,1.0
2017-02-02,119.11,119.16,116.54,118.01,107.844295756042,525901,0.0,1.0
2017-02-01,118.05,118.91,115.68,117.77,107.624970012618,545330,0.0,1.0
2017-01-31,115.75,117.5,114.785,116.83,106.765944184208,382463,0.0,1.0
2017-01-30,117.08,117.32,114.82,115.52,105.56879116802,457647,0.0,1.0
2017-01-27,117.39,118.44,116.56,116.7,106.647142739854,578890,0.0,1.0
2017-01-26,123.17,123.95,116.6,119.01,108.758153020308,1244055,0.0,1.0
2017-01-25,122.25,124.99,121.88,124.18,113.482795076564,444036,0.0,1.0
2017-01-24,121.74,123.24,120.84,122.8,112.221672051877,347908,0.0,1.0
2017-01-23,122.5,122.5,119.846,120.69,110.293433224275,274854,0.0,1.0
2017-01-20,122.74,124.34,122.39,123.32,112.696877829295,286505,0.0,1.0
2017-01-19,121.73,123.01,121.06,121.24,110.796054719622,230404,0.0,1.0
2017-01-18,120.05,122.1,119.14,121.77,111.280399069683,311393,0.55,1.0
2017-01-17,121.22,121.99,119.085,121.58,110.607185406246,352469,0.0,1.0
2017-01-13,122.17,122.49,119.89,119.89,109.069710958668,275187,0.0,1.0
2017-01-12,123.46,123.85,121.19,122.44,111.389568852943,195371,0.0,1.0
2017-01-11,121.82,123.34,121.15,122.52,111.46234870845,298553,0.0,1.0
2017-01-10,124.54,124.54,120.61,121.43,110.470723177171,446529,0.0,1.0
2017-01-09,123.79,124.86,122.58,124.18,112.972530710213,269765,0.0,1.0
2017-01-06,125.19,125.83,123.5,125.19,113.891376385984,406447,0.0,1.0
2017-01-05,123.78,125.81,123.28,125.37,114.055131060874,613025,0.0,1.0
2017-01-04,122.25,124.3,122.01,123.83,112.654118842371,456041,0.0,1.0
2017-01-03,121.52,123.76,121.01,121.71,110.725452671445,446715,0.0,1.0
2016-12-30,119.0,121.66,118.875,120.04,109.206173187743,339933,0.0,1.0
2016-12-29,118.4,119.7196,118.34,119.17,108.414692259108,264705,0.0,1.0
2016-12-28,120.19,120.47,118.64,118.79,108.068987945452,252449,0.0,1.0
2016-12-27,119.64,121.15,119.53,120.45,109.579169947215,301139,0.0,1.0
2016-12-23,119.4,119.835,118.45,119.44,108.660324271443,227954,0.0,1.0
2016-12-22,120.11,120.6741,118.89,119.27,108.505667078491,249171,0.0,1.0
2016-12-21,119.96,120.96,119.28,120.21,109.360830380695,388106,0.0,1.0
2016-12-20,120.0,121.18,118.79,119.24,108.478374632676,356033,0.0,1.0
2016-12-19,119.69,120.46,118.29,120.0,109.16978325999,232174,0.0,1.0
2016-12-16,121.35,121.54,119.37,120.29,109.433610236201,611643,0.0,1.0
2016-12-15,117.97,120.58,117.2,119.82,109.0060285851,366873,0.0,1.0
2016-12-14,120.06,121.78,118.64,118.84,108.114475355143,457064,0.0,1.0
2016-12-13,120.96,122.73,119.39,122.22,111.1894242503,393005,0.0,1.0
2016-12-12,122.94,124.84,119.845,120.81,109.906679296995,580807,0.0,1.0
2016-12-09,121.5,121.56,119.15,120.34,109.479097645893,405687,0.0,1.0
2016-12-08,114.06,121.06,114.01,121.03,110.106823899638,576477,0.0,1.0
2016-12-07,116.58,116.99,113.32,115.23,104.830284375405,542100,0.0,1.0
2016-12-06,113.13,117.2,113.0,116.83,106.285881485538,361272,0.0,1.0
2016-12-05,115.33,117.16,115.33,115.99,105.521693002718,390294,0.0,1.0
2016-12-02,115.35,116.49,113.59,114.36,104.03880344677,396015,0.0,1.0
2016-12-01,113.02,117.43,111.5,116.14,105.658155231793,717643,0.0,1.0
2016-11-30,110.0,113.91,110.0,111.76,101.673458142804,982328,0.0,1.0
2016-11-29,104.85,107.34,103.88,106.15,96.5697707753993,514425,0.0,1.0
2016-11-28,109.62,109.92,107.2,107.33,97.6432736441225,324017,0.0,1.0
2016-11-25,108.19,109.24,107.08,109.24,99.380892694344,122165,0.0,1.0
2016-11-23,108.2,109.86,108.2,109.13,99.2808203930223,201103,0.0,1.0
2016-11-22,108.14,109.55,106.815,109.02,99.1807480917007,314896,0.0,1.0
2016-11-21,108.32,110.85,107.605,108.26,98.4893394643874,376444,0.0,1.0
2016-11-18,106.53,107.45,105.62,106.05,96.4787959560159,288871,0.0,1.0
2016-11-17,107.81,108.99,105.71,105.98,96.4151135824476,296877,0.0,1.0
2016-11-16,105.65,108.5699,104.962,106.36,96.7608178961042,535417,0.0,1.0
2016-11-15,106.89,108.34,105.7,108.25,98.4802419824491,560299,0.0,1.0
2016-11-14,103.48,106.39,103.43,105.93,96.369626172756,515065,0.0,1.0
2016-11-11,104.04,104.52,101.61,103.55,94.2044254714328,557598,0.0,1.0
2016-11-10,100.7,105.33,99.55,105.09,95.605437689936,902665,0.0,1.0
2016-11-09,96.3,101.97,96.3,101.43,92.2757593005063,434578,0.0,1.0
2016-11-08,97.05,98.04,96.68,96.8,88.0636251630584,561569,0.0,1.0
2016-11-07,99.13,99.28,96.85,97.65,88.8369111278167,421079,0.0,1.0
2016-11-04,97.13,98.04,96.58,97.34,88.5548891877283,736879,0.0,1.0
2016-11-03,98.0,99.36,96.84,97.93,89.09164062209,481698,0.0,1.0
2016-11-02,97.6,98.3,96.59,97.08,88.3183546573317,455969,0.0,1.0
2016-11-01,97.62,98.99,97.46,98.7,89.7921467313416,978128,0.0,1.0
2016-10-31,99.56,99.79,96.91,96.97,88.2182823560101,547102,0.0,1.0
2016-10-28,101.64,102.489,99.23,99.94,90.9202344916948,395808,0.0,1.0
2016-10-27,103.85,103.85,101.36,102.16,92.9398754820046,424017,0.0,1.0
2016-10-26,103.72,104.11,100.99,102.95,93.6585765551329,648632,0.0,1.0
2016-10-25,104.72,106.32,104.4,104.52,95.0868812194511,649833,0.0,1.0
2016-10-24,105.74,106.4279,104.03,105.21,95.714607473196,661661,0.0,1.0
2016-10-21,105.45,106.965,104.6,106.2,96.6152581850909,923355,0.0,1.0
2016-10-20,111.0,112.64,104.0,105.81,96.260456389496,1839532,0.0,1.0
2016-10-19,112.2,116.49,112.2,115.1,104.712017110207,593036,0.55,1.0
2016-10-18,112.48,112.48,110.46,111.99,101.39817376716,299286,0.0,1.0
2016-10-17,111.81,111.81,109.11,110.59,100.130583417361,313245,0.0,1.0
2016-10-14,113.11,113.58,110.52,111.41,100.873029193672,311242,0.0,1.0
2016-10-13,110.72,113.13,110.52,112.65,101.995752074923,303160,0.0,1.0
2016-10-12,113.68,114.18,112.18,112.27,101.65169183712,236347,0.0,1.0
2016-10-11,114.12,114.98,112.741,114.42,103.59834844574,344546,0.0,1.0
2016-10-10,114.44,115.65,113.95,114.43,103.607402662525,340500,0.0,1.0
2016-10-07,113.44,113.86,112.21,113.34,102.620493033038,404168,0.0,1.0
2016-10-06,112.46,113.83,111.5,112.96,102.276432795235,575576,0.0,1.0
2016-10-05,112.93,114.32,111.63,111.87,101.289523165749,585873,0.0,1.0
2016-10-04,112.13,112.99,110.35,111.08,100.574240039791,436147,0.0,1.0
2016-10-03,112.0,113.01,111.1,112.16,101.552095452493,435973,0.0,1.0
2016-09-30,111.07,113.23,109.985,112.33,101.706017137826,636968,0.0,1.0
2016-09-29,109.24,111.9,108.64,110.48,100.030987032734,1122510,0.0,1.0
2016-09-28,104.75,109.0,103.6,108.26,98.0209509066234,880594,0.0,1.0
2016-09-27,103.82,105.2899,102.5,104.53,94.6437280460866,616453,0.0,1.0
2016-09-26,104.42,106.205,103.9,104.11,94.2634509411468,729897,0.0,1.0
2016-09-23,107.07,107.7,104.63,104.76,94.8519750321251,806888,0.0,1.0
2016-09-22,108.16,108.8299,107.08,107.81,97.6135111513307,452860,0.0,1.0
2016-09-21,106.92,108.43,105.8501,106.86,96.753360556824,745330,0.0,1.0
2016-09-20,107.62,108.44,106.6001,106.78,96.6809268225498,267005,0.0,1.0
2016-09-19,108.78,108.88,107.11,107.5,97.332830431018,210829,0.0,1.0
2016-09-16,107.97,108.25,106.18,106.95,96.8348485078826,655506,0.0,1.0
2016-09-15,109.63,110.36,108.66,109.21,98.88110150113,292120,0.0,1.0
2016-09-14,108.01,109.97,107.585,108.52,98.2563605430147,414963,0.0,1.0
2016-09-13,109.08,109.275,106.5,108.25,98.0118966898391,472774,0.0,1.0
2016-09-12,109.22,111.73,109.1715,110.47,100.021932815949,449621,0.0,1.0
2016-09-09,111.68,112.4364,109.91,110.2,99.7774689627738,689676,0.0,1.0
2016-09-08,111.21,113.61,111.1,112.99,102.303595445588,665265,0.0,1.0
2016-09-07,112.36,112.4293,110.41,110.7,100.230179801988,524041,0.0,1.0
2016-09-06,112.94,113.97,111.89,112.19,101.579258102846,460707,0.0,1.0
2016-09-02,112.42,114.29,112.1,112.32,101.696962921041,295287,0.0,1.0
2016-09-01,111.2,111.71,107.96,111.43,100.89113762724,568143,0.0,1.0
2016-08-31,114.07,115.25,111.2,111.78,101.20803521469,463433,0.0,1.0
2016-08-30,116.5,117.16,113.361,114.41,103.589294228956,280855,0.0,1.0
2016-08-29,115.07,116.1,114.5,115.34,104.431336389894,303872,0.0,1.0
2016-08-26,117.59,119.41,115.13,115.63,104.693908676638,382572,0.0,1.0
2016-08-25,116.86,118.405,116.0,117.45,106.341776131377,289228,0.0,1.0
2016-08-24,117.67,117.9,116.3,116.93,105.870956858595,232015,0.0,1.0
2016-08-23,116.22,119.29,115.2,117.99,106.830703837729,287605,0.0,1.0
2016-08-22,116.36,117.01,115.03,116.18,105.191890599774,349369,0.0,1.0
2016-08-19,117.78,118.47,114.35,117.49,106.377992998514,292219,0.0,1.0
2016-08-18,118.45,120.72,117.67,119.12,107.853830334352,489529,0.0,1.0
2016-08-17,117.44,117.88,116.0,117.64,106.513806250279,381995,0.0,1.0
2016-08-16,117.15,118.65,115.59,118.15,106.975571306277,391596,0.0,1.0
2016-08-15,115.44,118.23,115.26,117.31,106.215017096397,285204,0.0,1.0
2016-08-12,117.61,117.97,115.0,115.23,104.331740005267,290760,0.0,1.0
2016-08-11,115.75,118.47,115.28,117.1,106.024878543928,325782,0.0,1.0
2016-08-10,118.59,119.879,115.18,115.48,104.558095424874,294855,0.0,1.0
2016-08-09,120.0,120.0,117.08,118.46,107.25625202659,304144,0.0,1.0
2016-08-08,116.28,119.89,115.56,119.75,108.424245991762,623034,0.0,1.0
2016-08-05,113.92,115.34,113.56,115.24,104.340794222051,743518,0.0,1.0
2016-08-04,112.91,114.38,112.6,113.82,103.055095438683,754013,0.0,1.0
2016-08-03,114.28,114.85,112.83,113.49,102.756306284802,658210,0.0,1.0
2016-08-02,115.67,116.2675,113.36,114.08,103.290505075075,753164,0.0,1.0
2016-08-01,115.64,115.75,113.8401,114.94,104.069167718523,651003,0.0,1.0
2016-07-29,115.15,117.15,114.8,116.81,105.762306257183,413452,0.0,1.0
2016-07-28,116.0,117.31,114.69,116.46,105.445408669734,572888,0.0,1.0
2016-07-27,117.87,119.47,115.12,116.0,105.028914697657,399472,0.0,1.0
2016-07-26,114.8,118.125,114.7899,117.7,106.568131550984,573522,0.0,1.0
2016-07-25,117.22,117.7,115.04,115.39,104.476607473816,470016,0.0,1.0
2016-07-22,118.34,118.8,115.6,118.72,107.491661662981,811878,0.0,1.0
2016-07-21,122.76,127.82,118.18,118.24,107.057059257336,782275,0.0,1.0
2016-07-20,122.24,123.99,120.5,123.87,112.154583306886,612776,0.0,1.0
2016-07-19,124.44,124.9,122.84,123.03,111.394029097006,408362,0.0,1.0
2016-07-18,123.26,125.18,122.18,125.0,113.177709803509,389927,0.0,1.0
2016-07-15,123.95,125.185,123.34,123.8,112.091203789396,320723,0.0,1.0
2016-07-14,122.95,125.43,122.2,123.73,112.027824271906,415500,0.55,1.0
2016-07-13,125.6,126.24,121.53,121.64,109.648089350134,455669,0.0,1.0
2016-07-12,122.02,126.2,121.74,125.62,113.235720027654,513199,0.0,1.0
2016-07-11,121.6,122.72,119.94,120.01,108.178783318888,344109,0.0,1.0
2016-07-08,122.16,123.04,120.85,121.06,109.125268799138,380148,0.0,1.0
2016-07-07,119.95,123.38,119.08,120.35,108.48526433154,435400,0.0,1.0
2016-07-06,119.52,120.345,118.4275,119.05,107.313425165516,466874,0.0,1.0
2016-07-05,122.99,123.4635,118.11,120.84,108.926957555657,424851,0.0,1.0
2016-07-01,123.53,126.94,122.83,124.97,112.649800444642,367554,0.0,1.0
2016-06-30,121.81,123.92,121.08,123.89,111.676272522098,407725,0.0,1.0
2016-06-29,119.83,122.19,119.51,121.42,109.449778106653,576069,0.0,1.0
2016-06-28,118.4,118.911,115.18,117.7,106.096515262337,619076,0.0,1.0
2016-06-27,119.84,120.69,115.87,116.18,104.726364852832,501700,0.0,1.0
2016-06-24,122.18,124.63,120.65,121.1,109.161325388862,387060,0.0,1.0
