,CRZO_Open,CRZO_High,CRZO_Low,CRZO_Close,CRZO_Adj Close,CRZO_Volume,CRZO_Dividend Amount,CRZO_Split Coefficient
2014-01-09,42.77,43.04,41.82,42.33,42.33,1161900,0.0,1.0
2014-01-08,42.88,43.15,42.16,42.58,42.58,921000,0.0,1.0
2014-01-07,42.0,43.0,41.807,42.55,42.55,910800,0.0,1.0
2014-01-06,42.22,42.76,41.38,41.95,41.95,1251100,0.0,1.0
2014-01-03,42.82,43.2099,41.361,42.18,42.18,845600,0.0,1.0
2014-01-02,44.31,44.33,41.77,42.8,42.8,1543500,0.0,1.0
2013-12-31,43.94,44.91,43.54,44.77,44.77,692500,0.0,1.0
2013-12-30,45.27,45.735,44.0075,44.07,44.07,1013900,0.0,1.0
2013-12-27,44.09,45.49,42.9402,45.37,45.37,1204200,0.0,1.0
2013-12-26,43.82,44.2796,43.15,43.6,43.6,676700,0.0,1.0
2013-12-24,43.83,44.0,42.811,43.9,43.9,310300,0.0,1.0
2013-12-23,43.19,43.87,42.98,43.61,43.61,776100,0.0,1.0
2013-12-20,42.47,42.96,41.58,42.78,42.78,2430400,0.0,1.0
2013-12-19,41.88,42.94,41.83,42.39,42.39,1093600,0.0,1.0
2013-12-18,43.34,43.57,42.19,42.46,42.46,1516000,0.0,1.0
2013-12-17,42.5,43.55,42.12,43.2,43.2,1491200,0.0,1.0
2013-12-16,42.0,42.92,41.83,42.67,42.67,1357200,0.0,1.0
2013-12-13,41.45,42.09,40.29,41.82,41.82,1039900,0.0,1.0
2013-12-12,40.11,41.955,39.95,41.56,41.56,1305900,0.0,1.0
2013-12-11,39.88,40.105,39.295,39.95,39.95,1102000,0.0,1.0
2013-12-10,38.65,40.63,38.65,39.91,39.91,1428900,0.0,1.0
2013-12-09,39.08,39.4099,38.11,38.6,38.6,1750800,0.0,1.0
2013-12-06,41.24,41.43,38.82,39.17,39.17,1351400,0.0,1.0
2013-12-05,41.03,41.44,40.17,40.7,40.7,1081800,0.0,1.0
2013-12-04,40.77,41.83,40.57,41.12,41.12,809900,0.0,1.0
2013-12-03,39.73,41.95,39.73,40.7,40.7,1395800,0.0,1.0
2013-12-02,40.28,40.82,39.52,40.5,40.5,913800,0.0,1.0
2013-11-29,40.37,41.149,39.68,40.44,40.44,322400,0.0,1.0
2013-11-27,41.56,41.85,39.41,40.35,40.35,1071100,0.0,1.0
2013-11-26,40.73,42.21,40.63,41.73,41.73,1005100,0.0,1.0
2013-11-25,42.52,42.5238,40.21,40.88,40.88,1066400,0.0,1.0
2013-11-22,42.5,42.856,41.43,42.65,42.65,1297900,0.0,1.0
2013-11-21,40.81,42.31,40.74,41.99,41.99,1027800,0.0,1.0
2013-11-20,40.65,41.73,40.39,40.57,40.57,1353500,0.0,1.0
2013-11-19,38.99,41.3,38.121,40.23,40.23,2663400,0.0,1.0
2013-11-18,43.2,43.21,38.93,39.03,39.03,2865600,0.0,1.0
2013-11-15,43.25,43.36,42.35,43.22,43.22,847100,0.0,1.0
2013-11-14,43.1,43.62,42.33,43.03,43.03,1272800,0.0,1.0
2013-11-13,41.74,43.42,41.72,43.24,43.24,1255900,0.0,1.0
2013-11-12,43.17,43.5,42.06,42.29,42.29,1484000,0.0,1.0
2013-11-11,43.5,44.0,42.75,43.19,43.19,1283200,0.0,1.0
2013-11-08,43.56,44.12,42.96,43.45,43.45,2269700,0.0,1.0
2013-11-07,44.4,44.7,41.13,43.154,43.154,5867800,0.0,1.0
2013-11-06,45.92,47.22,44.57,44.8,44.8,2158700,0.0,1.0
2013-11-05,43.19,46.48,43.15,45.3,45.3,1834200,0.0,1.0
2013-11-04,42.55,45.15,42.5,44.69,44.69,1310300,0.0,1.0
2013-11-01,43.55,43.8,41.0,42.44,42.44,1169800,0.0,1.0
2013-10-31,43.23,44.48,42.3,43.855,43.855,909700,0.0,1.0
2013-10-30,44.76,45.33,42.65,43.33,43.33,959800,0.0,1.0
2013-10-29,44.58,45.46,44.08,44.75,44.75,515000,0.0,1.0
2013-10-28,44.45,45.31,43.73,44.57,44.57,705300,0.0,1.0
2013-10-25,45.48,45.73,43.56,44.19,44.19,989700,0.0,1.0
2013-10-24,42.71,45.25,42.4,45.21,45.21,1135100,0.0,1.0
2013-10-23,43.39,43.5,41.07,42.77,42.77,1934800,0.0,1.0
2013-10-22,45.72,46.1699,43.81,43.99,43.99,1481700,0.0,1.0
2013-10-21,46.82,47.87,45.44,45.69,45.69,1057200,0.0,1.0
2013-10-18,46.05,46.9,45.63,46.8,46.8,891200,0.0,1.0
2013-10-17,45.43,46.1899,45.0,45.74,45.74,1213300,0.0,1.0
2013-10-16,43.97,45.93,43.6201,45.658,45.658,1566900,0.0,1.0
2013-10-15,43.89,44.13,43.16,43.51,43.51,1384400,0.0,1.0
2013-10-14,42.74,44.05,42.69,43.88,43.88,963300,0.0,1.0
2013-10-11,42.66,43.67,41.6,43.03,43.03,1070700,0.0,1.0
2013-10-10,40.5,42.5,40.26,42.48,42.48,1267000,0.0,1.0
2013-10-09,40.29,40.77,39.37,39.78,39.78,1478900,0.0,1.0
2013-10-08,41.42,42.24,40.1,40.39,40.39,1331400,0.0,1.0
2013-10-07,41.3,41.929,40.9,41.33,41.33,806100,0.0,1.0
2013-10-04,41.49,42.13,40.81,41.65,41.65,1824200,0.0,1.0
2013-10-03,39.06,41.2,39.0,40.98,40.98,1920200,0.0,1.0
2013-10-02,39.0,39.17,37.755,38.93,38.93,932600,0.0,1.0
2013-10-01,37.42,39.39,37.42,38.99,38.99,1379100,0.0,1.0
2013-09-30,36.36,37.52,36.35,37.29,37.29,981100,0.0,1.0
2013-09-27,36.77,37.16,36.6,36.95,36.95,506600,0.0,1.0
2013-09-26,36.92,37.25,36.56,37.24,37.24,743200,0.0,1.0
2013-09-25,36.82,37.1,36.55,36.64,36.64,612700,0.0,1.0
2013-09-24,36.17,37.3,35.7,36.49,36.49,855000,0.0,1.0
2013-09-23,36.0,36.58,34.86,36.25,36.25,1067300,0.0,1.0
2013-09-20,36.51,36.6999,35.6,35.94,35.94,1380100,0.0,1.0
2013-09-19,37.0,37.3899,36.11,36.5,36.5,1811500,0.0,1.0
2013-09-18,37.01,37.19,35.84,36.75,36.75,1322400,0.0,1.0
2013-09-17,35.16,36.75,35.13,36.56,36.56,912300,0.0,1.0
2013-09-16,35.65,35.79,35.11,35.33,35.33,492700,0.0,1.0
2013-09-13,34.92,35.41,34.6,35.36,35.36,470700,0.0,1.0
2013-09-12,34.54,35.27,34.32,34.82,34.82,436400,0.0,1.0
2013-09-11,34.5,34.75,33.96,34.66,34.66,485700,0.0,1.0
2013-09-10,34.48,34.53,33.35,34.53,34.53,807400,0.0,1.0
2013-09-09,33.09,34.305,32.89,34.17,34.17,861000,0.0,1.0
2013-09-06,33.9,34.15,32.805,32.93,32.93,1200300,0.0,1.0
2013-09-05,33.53,34.52,33.52,33.79,33.79,813800,0.0,1.0
2013-09-04,34.78,34.89,33.46,33.67,33.67,1965300,0.0,1.0
2013-09-03,34.55,35.33,34.55,34.88,34.88,761600,0.0,1.0
2013-08-30,34.61,34.8775,34.13,34.26,34.26,520900,0.0,1.0
2013-08-29,34.78,34.93,34.29,34.62,34.62,427600,0.0,1.0
2013-08-28,34.19,35.85,34.175,34.69,34.69,794800,0.0,1.0
2013-08-27,34.43,35.11,34.01,34.08,34.08,825000,0.0,1.0
2013-08-26,33.86,34.94,33.19,34.08,34.08,840100,0.0,1.0
2013-08-23,32.34,33.54,32.34,33.32,33.32,391300,0.0,1.0
2013-08-22,32.24,33.27,32.1,33.15,33.15,432900,0.0,1.0
2013-08-21,33.15,33.16,32.12,32.15,32.15,495500,0.0,1.0
2013-08-20,32.15,33.77,32.07,33.19,33.19,721800,0.0,1.0
2013-08-19,32.99,33.14,32.19,32.19,32.19,472100,0.0,1.0
2013-08-16,33.09,33.36,32.58,32.89,32.89,417800,0.0,1.0
2013-08-15,32.89,33.36,32.35,33.23,33.23,563300,0.0,1.0
2013-08-14,33.43,33.43,32.72,33.29,33.29,613200,0.0,1.0
2013-08-13,33.68,33.68,32.81,33.35,33.35,648500,0.0,1.0
2013-08-12,34.07,34.46,33.32,33.55,33.55,606800,0.0,1.0
2013-08-09,34.38,34.66,34.0801,34.37,34.37,962700,0.0,1.0
2013-08-08,32.62,34.54,32.32,34.29,34.29,1014700,0.0,1.0
2013-08-07,32.82,33.49,31.73,32.3,32.3,998400,0.0,1.0
2013-08-06,33.01,33.32,31.74,32.29,32.29,895500,0.0,1.0
2013-08-05,32.45,33.11,32.23,32.93,32.93,468200,0.0,1.0
2013-08-02,32.78,33.71,32.41,32.63,32.63,800400,0.0,1.0
2013-08-01,32.18,32.98,32.0,32.86,32.86,684700,0.0,1.0
2013-07-31,31.54,32.005,31.3901,31.67,31.67,516900,0.0,1.0
2013-07-30,31.77,31.77,31.005,31.36,31.36,728200,0.0,1.0
2013-07-29,31.72,31.9925,31.21,31.61,31.61,550900,0.0,1.0
2013-07-26,31.6,32.0,31.33,31.9,31.9,341200,0.0,1.0
2013-07-25,31.02,32.36,30.9,31.72,31.72,862900,0.0,1.0
2013-07-24,32.1,32.1,30.57,30.96,30.96,504000,0.0,1.0
2013-07-23,32.24,32.42,31.88,32.08,32.08,463300,0.0,1.0
2013-07-22,32.12,32.52,31.823,31.97,31.97,419300,0.0,1.0
2013-07-19,32.49,32.62,32.13,32.53,32.53,492700,0.0,1.0
2013-07-18,31.81,32.79,31.7,32.4,32.4,791600,0.0,1.0
2013-07-17,31.1,31.78,30.98,31.76,31.76,986000,0.0,1.0
2013-07-16,30.4,30.96,30.15,30.89,30.89,625600,0.0,1.0
2013-07-15,30.73,30.87,30.24,30.25,30.25,684000,0.0,1.0
2013-07-12,30.87,31.19,30.2,30.53,30.53,709800,0.0,1.0
2013-07-11,31.1,31.4,30.78,30.87,30.87,685000,0.0,1.0
2013-07-10,30.79,31.24,29.8,30.59,30.59,1088000,0.0,1.0
2013-07-09,30.77,31.17,30.3975,31.13,31.13,751100,0.0,1.0
2013-07-08,30.26,31.25,30.11,30.61,30.61,1123400,0.0,1.0
2013-07-05,29.99,30.23,29.74,30.06,30.06,653500,0.0,1.0
2013-07-03,29.69,29.69,29.22,29.5,29.5,392300,0.0,1.0
2013-07-02,29.14,29.76,28.88,29.65,29.65,950400,0.0,1.0
2013-07-01,28.49,29.32,28.39,29.14,29.14,695900,0.0,1.0
2013-06-28,28.61,28.89,28.32,28.33,28.33,870800,0.0,1.0
2013-06-27,28.73,29.11,28.37,28.72,28.72,791400,0.0,1.0
2013-06-26,28.6,28.8699,27.985,28.53,28.53,744200,0.0,1.0
2013-06-25,27.76,28.49,27.0,28.4,28.4,1208600,0.0,1.0
2013-06-24,27.46,28.1,26.86,27.45,27.45,732800,0.0,1.0
2013-06-21,28.16,28.33,27.515,28.0,28.0,935900,0.0,1.0
2013-06-20,28.67,29.0,27.74,28.03,28.03,862000,0.0,1.0
2013-06-19,29.65,29.89,28.561,29.5,29.5,966200,0.0,1.0
2013-06-18,28.45,29.22,28.14,28.85,28.85,740700,0.0,1.0
2013-06-17,27.14,28.16,27.14,28.15,28.15,1310400,0.0,1.0
2013-06-14,26.8,26.89,26.05,26.16,26.16,304000,0.0,1.0
2013-06-13,26.1,26.74,25.87,26.66,26.66,426300,0.0,1.0
2013-06-12,26.49,26.49,25.81,26.12,26.12,530300,0.0,1.0
2013-06-11,26.56,26.67,25.95,26.13,26.13,331900,0.0,1.0
2013-06-10,26.64,27.1,26.13,27.04,27.04,405000,0.0,1.0
2013-06-07,26.24,26.65,26.08,26.51,26.51,380200,0.0,1.0
2013-06-06,26.11,26.48,25.61,26.1,26.1,431500,0.0,1.0
2013-06-05,26.62,26.65,25.88,26.06,26.06,414700,0.0,1.0
2013-06-04,26.19,26.9,25.82,26.6,26.6,923400,0.0,1.0
2013-06-03,25.85,26.44,25.74,26.27,26.27,752000,0.0,1.0
2013-05-31,26.5,26.76,25.66,25.66,25.66,782300,0.0,1.0
2013-05-30,26.86,27.04,26.5,26.69,26.69,765500,0.0,1.0
2013-05-29,27.51,27.57,26.795,26.97,26.97,741900,0.0,1.0
2013-05-28,27.35,28.255,27.01,27.56,27.56,970600,0.0,1.0
2013-05-24,27.45,27.46,26.64,26.96,26.96,760800,0.0,1.0
2013-05-23,27.04,27.775,26.58,27.76,27.76,938000,0.0,1.0
2013-05-22,28.34,29.14,27.3,27.59,27.59,812400,0.0,1.0
2013-05-21,28.55,29.05,28.0401,28.09,28.09,641000,0.0,1.0
2013-05-20,27.12,28.65,27.0,28.47,28.47,901400,0.0,1.0
2013-05-17,26.75,27.48,26.48,27.2,27.2,1351800,0.0,1.0
2013-05-16,26.92,27.04,26.32,26.47,26.47,966800,0.0,1.0
2013-05-15,27.25,27.7,26.81,27.09,27.09,733100,0.0,1.0
2013-05-14,26.92,27.88,26.901,27.51,27.51,841800,0.0,1.0
2013-05-13,27.21,27.21,26.59,27.07,27.07,1276900,0.0,1.0
2013-05-10,26.97,27.35,26.3,27.17,27.17,875800,0.0,1.0
2013-05-09,27.1,27.4299,26.6401,27.3,27.3,587600,0.0,1.0
2013-05-08,26.34,27.285,26.05,27.2,27.2,1148900,0.0,1.0
2013-05-07,26.57,27.43,26.02,26.31,26.31,1299700,0.0,1.0
2013-05-06,25.75,26.47,25.71,25.96,25.96,675900,0.0,1.0
2013-05-03,25.62,26.6,25.45,25.85,25.85,838600,0.0,1.0
2013-05-02,24.21,25.37,23.75,25.15,25.15,869300,0.0,1.0
2013-05-01,24.14,24.34,23.52,24.06,24.06,810800,0.0,1.0
2013-04-30,24.61,24.73,24.03,24.22,24.22,886200,0.0,1.0
2013-04-29,24.86,25.05,24.39,24.74,24.74,976000,0.0,1.0
2013-04-26,25.1,25.1,24.35,24.59,24.59,499600,0.0,1.0
2013-04-25,25.24,25.81,24.72,25.21,25.21,971900,0.0,1.0
2013-04-24,24.44,25.7901,24.43,25.27,25.27,1301000,0.0,1.0
2013-04-23,23.87,24.36,23.5,24.03,24.03,663500,0.0,1.0
2013-04-22,23.64,23.85,22.9001,23.72,23.72,525200,0.0,1.0
2013-04-19,24.04,24.5,23.22,23.6,23.6,667500,0.0,1.0
2013-04-18,23.66,24.18,23.14,23.89,23.89,986800,0.0,1.0
2013-04-17,24.09,24.29,23.09,23.46,23.46,1137300,0.0,1.0
2013-04-16,24.3,25.06,23.35,24.425,24.425,1202900,0.0,1.0
2013-04-15,25.41,25.41,23.79,23.92,23.92,907200,0.0,1.0
2013-04-12,26.37,26.39,25.17,25.82,25.82,724500,0.0,1.0
2013-04-11,26.61,27.3,26.22,26.72,26.72,861000,0.0,1.0
2013-04-10,26.45,27.1,26.345,26.69,26.69,721300,0.0,1.0
2013-04-09,25.93,26.43,25.431,26.3,26.3,594600,0.0,1.0
2013-04-08,25.06,25.9,25.0,25.82,25.82,792300,0.0,1.0
2013-04-05,23.85,25.385,23.84,25.26,25.26,651900,0.0,1.0
2013-04-04,24.39,24.49,23.95,24.36,24.36,697000,0.0,1.0
2013-04-03,24.45,24.7,23.99,24.49,24.49,1172300,0.0,1.0
2013-04-02,25.74,25.8,24.19,24.33,24.33,1290700,0.0,1.0
2013-04-01,25.88,25.96,25.11,25.52,25.52,801600,0.0,1.0
2013-03-28,26.13,26.27,25.7,25.77,25.77,567100,0.0,1.0
2013-03-27,26.04,26.13,25.675,26.03,26.03,489600,0.0,1.0
2013-03-26,25.92,26.31,25.57,26.23,26.23,530900,0.0,1.0
2013-03-25,26.02,26.65,25.73,25.84,25.84,657400,0.0,1.0
2013-03-22,26.67,26.74,25.8,26.0,26.0,810000,0.0,1.0
2013-03-21,26.3,26.83,25.97,26.42,26.42,927400,0.0,1.0
2013-03-20,26.41,26.5,25.89,26.29,26.29,769900,0.0,1.0
2013-03-19,27.1,27.2,25.46,26.13,26.13,1331200,0.0,1.0
2013-03-18,25.72,27.33,25.72,27.04,27.04,1032600,0.0,1.0
2013-03-15,26.31,27.2089,25.98,26.86,26.86,1428800,0.0,1.0
2013-03-14,25.47,26.2825,25.33,26.25,26.25,958800,0.0,1.0
2013-03-13,25.16,25.575,25.072,25.47,25.47,700400,0.0,1.0
2013-03-12,25.21,25.45,24.77,25.05,25.05,708600,0.0,1.0
2013-03-11,25.16,25.31,24.61,25.12,25.12,771300,0.0,1.0
2013-03-08,25.12,25.49,24.53,25.32,25.32,1091500,0.0,1.0
2013-03-07,24.11,25.1,24.0701,24.98,24.98,1285800,0.0,1.0
2013-03-06,23.37,24.15,23.19,24.06,24.06,1702400,0.0,1.0
2013-03-05,23.05,23.479,22.69,23.22,23.22,1250400,0.0,1.0
2013-03-04,22.73,22.99,22.341,22.72,22.72,1361700,0.0,1.0
2013-03-01,23.2,23.39,22.56,22.93,22.93,1193900,0.0,1.0
2013-02-28,23.8,23.8499,23.15,23.49,23.49,1284700,0.0,1.0
2013-02-27,23.11,24.229,22.77,23.61,23.61,2831700,0.0,1.0
2013-02-26,22.56,23.03,21.45,22.58,22.58,2399800,0.0,1.0
2013-02-25,21.79,22.41,21.27,21.29,21.29,1832500,0.0,1.0
2013-02-22,20.65,21.42,20.37,21.41,21.41,793100,0.0,1.0
2013-02-21,20.52,20.83,20.15,20.46,20.46,638000,0.0,1.0
2013-02-20,21.59,21.61,20.74,20.74,20.74,763800,0.0,1.0
2013-02-19,21.44,21.72,21.31,21.61,21.61,528300,0.0,1.0
2013-02-15,22.36,22.36,21.21,21.27,21.27,789800,0.0,1.0
2013-02-14,22.72,23.04,22.25,22.33,22.33,615600,0.0,1.0
2013-02-13,21.88,22.79,21.88,22.79,22.79,747300,0.0,1.0
2013-02-12,22.49,22.49,21.67,21.72,21.72,447700,0.0,1.0
2013-02-11,22.57,22.79,22.12,22.35,22.35,381400,0.0,1.0
2013-02-08,22.25,22.78,22.21,22.62,22.62,475700,0.0,1.0
2013-02-07,22.74,22.8,22.01,22.13,22.13,588500,0.0,1.0
2013-02-06,22.38,22.69,22.25,22.62,22.62,632500,0.0,1.0
2013-02-05,21.47,22.77,21.18,22.52,22.52,1543500,0.0,1.0
2013-02-04,21.31,21.4,20.76,20.83,20.83,889600,0.0,1.0
2013-02-01,21.61,21.88,21.2702,21.63,21.63,523200,0.0,1.0
2013-01-31,21.35,21.72,21.08,21.48,21.48,842800,0.0,1.0
2013-01-30,21.45,21.62,21.11,21.38,21.38,804300,0.0,1.0
2013-01-29,21.19,21.48,20.88,21.28,21.28,862800,0.0,1.0
2013-01-28,21.85,21.85,20.84,21.11,21.11,988800,0.0,1.0
2013-01-25,21.93,22.39,21.64,21.87,21.87,554200,0.0,1.0
2013-01-24,21.54,22.21,21.54,21.87,21.87,597500,0.0,1.0
2013-01-23,21.89,22.15,21.5,21.66,21.66,828100,0.0,1.0
2013-01-22,22.08,22.6,21.5,22.43,22.43,1054700,0.0,1.0
2013-01-18,21.35,22.33,21.32,22.19,22.19,2118000,0.0,1.0
2013-01-17,21.72,22.7,21.61,22.39,22.39,1713800,0.0,1.0
2013-01-16,20.7,21.93,20.61,21.65,21.65,1909100,0.0,1.0
2013-01-15,19.59,21.5,19.59,20.86,20.86,2588800,0.0,1.0
2013-01-14,20.13,20.315,19.94,20.11,20.11,454900,0.0,1.0
2013-01-11,20.3,20.44,19.745,20.09,20.09,741300,0.0,1.0
2013-01-10,19.79,20.24,19.71,20.23,20.23,1045200,0.0,1.0
2013-01-09,20.49,20.59,19.49,19.56,19.56,1379700,0.0,1.0
2013-01-08,20.56,20.86,20.39,20.51,20.51,1368200,0.0,1.0
2013-01-07,21.03,21.03,20.25,20.55,20.55,1266000,0.0,1.0
2013-01-04,21.42,21.78,21.05,21.1995,21.1995,960600,0.0,1.0
2013-01-03,20.93,21.95,20.67,21.3,21.3,836900,0.0,1.0
2013-01-02,21.64,21.8,20.61,21.11,21.11,1205700,0.0,1.0
2012-12-31,20.5,20.93,19.95,20.92,20.92,1317300,0.0,1.0
2012-12-28,22.05,22.4,20.61,20.64,20.64,1422000,0.0,1.0
2012-12-27,22.13,22.28,21.4,21.81,21.81,505500,0.0,1.0
2012-12-26,21.97,22.32,21.81,22.11,22.11,415100,0.0,1.0
2012-12-24,22.31,22.36,21.65,21.81,21.81,286200,0.0,1.0
2012-12-21,21.76,22.34,21.5,22.31,22.31,1158800,0.0,1.0
2012-12-20,21.62,22.27,21.51,22.2599,22.2599,785900,0.0,1.0
2012-12-19,22.21,22.47,21.55,21.61,21.61,644900,0.0,1.0
2012-12-18,20.97,22.69,20.9,22.02,22.02,1524800,0.0,1.0
2012-12-17,20.38,20.69,20.22,20.68,20.68,585100,0.0,1.0
2012-12-14,20.23,20.5,20.11,20.25,20.25,392200,0.0,1.0
2012-12-13,20.82,20.8583,20.04,20.24,20.24,592700,0.0,1.0
2012-12-12,21.09,21.19,20.775,20.85,20.85,634500,0.0,1.0
2012-12-11,21.19,21.4501,20.87,20.91,20.91,588200,0.0,1.0
2012-12-10,21.44,21.49,20.835,21.06,21.06,452800,0.0,1.0
2012-12-07,20.78,21.49,20.5433,21.43,21.43,1035500,0.0,1.0
2012-12-06,20.75,20.95,20.44,20.7001,20.7001,736900,0.0,1.0
2012-12-05,20.63,21.34,20.5209,20.83,20.83,936600,0.0,1.0
2012-12-04,20.56,20.723,20.22,20.41,20.41,437800,0.0,1.0
2012-12-03,21.0,21.17,20.59,20.65,20.65,898300,0.0,1.0
2012-11-30,20.82,21.03,20.57,20.75,20.75,726000,0.0,1.0
2012-11-29,20.54,20.87,20.39,20.85,20.85,869200,0.0,1.0
2012-11-28,19.9,20.3,19.67,20.29,20.29,1139900,0.0,1.0
2012-11-27,20.56,20.82,20.15,20.18,20.18,673300,0.0,1.0
2012-11-26,21.24,21.24,20.52,20.61,20.61,671100,0.0,1.0
2012-11-23,21.06,21.28,20.945,21.23,21.23,262700,0.0,1.0
2012-11-21,20.66,21.12,20.37,20.85,20.85,650200,0.0,1.0
2012-11-20,20.7,20.8285,20.11,20.62,20.62,725700,0.0,1.0
2012-11-19,20.3,20.84,20.26,20.83,20.83,1065800,0.0,1.0
2012-11-16,19.91,20.37,19.57,20.03,20.03,1148700,0.0,1.0
2012-11-15,20.34,20.39,19.47,19.87,19.87,1288100,0.0,1.0
2012-11-14,21.19,21.3964,20.2,20.26,20.26,1152700,0.0,1.0
2012-11-13,20.81,21.7,20.6,21.23,21.23,1167400,0.0,1.0
2012-11-12,21.7,21.7,20.92,21.08,21.08,1142100,0.0,1.0
2012-11-09,21.11,22.23,21.03,21.5,21.5,1498100,0.0,1.0
2012-11-08,23.53,23.63,21.7,21.71,21.71,1652700,0.0,1.0
2012-11-07,24.33,24.49,23.16,23.48,23.48,1497800,0.0,1.0
2012-11-06,26.48,26.48,25.04,25.17,25.17,1678400,0.0,1.0
2012-11-05,25.76,26.24,25.51,25.98,25.98,773600,0.0,1.0
2012-11-02,26.86,27.05,25.7,25.74,25.74,1053800,0.0,1.0
2012-11-01,26.79,27.1,26.5,26.92,26.92,673500,0.0,1.0
2012-10-31,26.56,27.16,26.46,26.794,26.794,4554600,0.0,1.0
2012-10-26,26.86,26.99,26.24,26.64,26.64,1530900,0.0,1.0
2012-10-25,25.19,26.22,25.19,25.48,25.48,998100,0.0,1.0
2012-10-24,25.78,25.78,24.72,24.86,24.86,568300,0.0,1.0
2012-10-23,25.51,25.66,25.0,25.45,25.45,425700,0.0,1.0
2012-10-22,26.22,26.49,25.6,26.14,26.14,422400,0.0,1.0
2012-10-19,26.98,27.27,26.23,26.49,26.49,387600,0.0,1.0
2012-10-18,27.3,27.3,26.6,27.19,27.19,421400,0.0,1.0
2012-10-17,26.1,27.17,26.08,27.08,27.08,681200,0.0,1.0
2012-10-16,25.5,26.14,25.5,26.08,26.08,652300,0.0,1.0
2012-10-15,25.29,25.6,24.7,25.53,25.53,532700,0.0,1.0
2012-10-12,25.23,25.42,24.7,25.02,25.02,441400,0.0,1.0
2012-10-11,25.41,26.07,24.98,25.08,25.08,743000,0.0,1.0
2012-10-10,25.59,25.91,24.86,25.03,25.03,480000,0.0,1.0
2012-10-09,25.22,25.94,25.11,25.75,25.75,564500,0.0,1.0
2012-10-08,24.8,25.14,24.51,25.1,25.1,548000,0.0,1.0
2012-10-05,25.31,25.42,24.683,25.16,25.16,488500,0.0,1.0
2012-10-04,25.12,25.54,24.86,25.12,25.12,578000,0.0,1.0
2012-10-03,26.03,26.1,24.5,25.0,25.0,1024700,0.0,1.0
2012-10-02,26.02,26.34,25.58,26.09,26.09,623600,0.0,1.0
2012-10-01,25.32,26.07,25.1,25.725,25.725,672900,0.0,1.0
2012-09-28,25.05,25.2,24.88,25.01,25.01,911600,0.0,1.0
2012-09-27,25.29,25.53,25.03,25.34,25.34,811800,0.0,1.0
2012-09-26,25.83,25.93,24.7,25.01,25.01,1076000,0.0,1.0
2012-09-25,26.34,26.59,25.97,26.0,26.0,655000,0.0,1.0
2012-09-24,25.89,26.17,25.6,25.995,25.995,824700,0.0,1.0
2012-09-21,26.84,26.84,26.05,26.2,26.2,995900,0.0,1.0
2012-09-20,26.15,26.63,25.63,26.4,26.4,1255900,0.0,1.0
2012-09-19,27.9,27.9988,26.77,26.87,26.87,963900,0.0,1.0
2012-09-18,28.97,28.98,27.68,27.86,27.86,783700,0.0,1.0
2012-09-17,28.98,29.5,28.65,29.14,29.14,670300,0.0,1.0
2012-09-14,28.16,29.32,28.14,29.25,29.25,933300,0.0,1.0
2012-09-13,27.35,28.02,26.96,27.94,27.94,601600,0.0,1.0
2012-09-12,27.59,27.88,27.02,27.16,27.16,492200,0.0,1.0
2012-09-11,27.32,27.8199,27.31,27.44,27.44,495200,0.0,1.0
2012-09-10,27.39,28.27,27.31,27.37,27.37,720200,0.0,1.0
2012-09-07,27.36,27.79,27.1301,27.36,27.36,573900,0.0,1.0
2012-09-06,26.84,27.9,26.759,27.19,27.19,811100,0.0,1.0
2012-09-05,25.67,26.92,25.51,26.64,26.64,888800,0.0,1.0
2012-09-04,25.18,26.0,25.13,25.84,25.84,739600,0.0,1.0
2012-08-31,24.98,25.3801,24.59,25.24,25.24,559000,0.0,1.0
2012-08-30,24.94,25.0189,24.55,24.71,24.71,428700,0.0,1.0
2012-08-29,25.54,25.5899,24.8,25.13,25.13,468400,0.0,1.0
2012-08-28,25.14,25.65,25.06,25.55,25.55,297300,0.0,1.0
2012-08-27,25.35,25.6297,24.97,25.1,25.1,381800,0.0,1.0
2012-08-24,25.03,25.24,24.66,25.2,25.2,574700,0.0,1.0
2012-08-23,25.82,26.185,25.14,25.2,25.2,457200,0.0,1.0
2012-08-22,25.72,26.02,25.26,25.95,25.95,518000,0.0,1.0
2012-08-21,25.9,26.53,25.69,25.85,25.85,883300,0.0,1.0
2012-08-20,26.0,26.15,25.65,25.84,25.84,570200,0.0,1.0
2012-08-17,25.87,26.18,25.55,26.02,26.02,867400,0.0,1.0
2012-08-16,24.66,26.01,24.62,25.99,25.99,1078400,0.0,1.0
2012-08-15,25.45,25.45,24.63,24.73,24.73,865800,0.0,1.0
2012-08-14,24.97,25.47,24.63,25.45,25.45,941500,0.0,1.0
2012-08-13,25.14,25.54,24.68,24.78,24.78,1121400,0.0,1.0
2012-08-10,24.71,25.21,24.29,25.18,25.18,612400,0.0,1.0
2012-08-09,25.24,25.4,24.67,24.98,24.98,891900,0.0,1.0
2012-08-08,25.3,25.99,25.02,25.19,25.19,942400,0.0,1.0
2012-08-07,25.48,25.94,24.685,25.68,25.68,1543600,0.0,1.0
2012-08-06,25.0,26.14,24.89,26.04,26.04,1281600,0.0,1.0
2012-08-03,25.14,25.14,24.47,24.67,24.67,1116800,0.0,1.0
2012-08-02,25.0,25.38,24.03,24.41,24.41,700400,0.0,1.0
