,DPZ_Open,DPZ_High,DPZ_Low,DPZ_Close,DPZ_Adj Close,DPZ_Volume,DPZ_Dividend Amount,DPZ_Split Coefficient
2023-06-05,302.52,302.53,297.79,297.83,291.929504997219,455500,0.0,1.0
2023-06-02,298.28,303.56,298.28,303.19,297.183314710092,626165,0.0,1.0
2023-06-01,296.0,300.06,292.88,296.67,290.792486477268,770944,0.0,1.0
2023-05-31,291.35,292.91,285.84,289.85,284.107601730665,1019407,0.0,1.0
2023-05-30,299.27,300.81,291.13,291.39,285.617091834736,844690,0.0,1.0
2023-05-26,304.06,307.22,299.27,299.83,293.889881755753,679073,0.0,1.0
2023-05-25,306.73,308.715,303.77,304.5,298.467361486932,458105,0.0,1.0
2023-05-24,304.19,308.52,301.41,306.8,300.721794759248,495682,0.0,1.0
2023-05-23,308.28,308.82,303.41,304.29,298.261521927286,487771,0.0,1.0
2023-05-22,313.21,315.84,308.38,308.91,302.789992239502,439728,0.0,1.0
2023-05-19,313.6,313.6,308.97,312.46,306.269660985901,584920,0.0,1.0
2023-05-18,305.44,311.97,304.33,311.36,305.191453768707,564496,0.0,1.0
2023-05-17,302.56,306.25,300.67,305.05,299.00646509553,698311,0.0,1.0
2023-05-16,306.96,306.96,300.59,301.85,295.869862281874,582373,0.0,1.0
2023-05-15,307.5,308.91,305.495,307.85,301.750992557478,399160,0.0,1.0
2023-05-12,307.36,309.0145,306.15,307.58,301.486341695076,309399,0.0,1.0
2023-05-11,306.86,308.885,305.0,306.93,300.849219248552,462844,0.0,1.0
2023-05-10,309.63,310.64,304.32,306.89,300.810011713382,399496,0.0,1.0
2023-05-09,308.8,310.1595,306.755,308.64,302.5253413771,432459,0.0,1.0
2023-05-08,311.11,314.23,308.85,308.94,302.81939789088,458718,0.0,1.0
2023-05-05,312.71,315.32,310.78,311.11,304.94640667389,494262,0.0,1.0
2023-05-04,312.66,315.99,310.215,311.41,305.24046318767,459307,0.0,1.0
2023-05-03,310.71,318.04,309.99,314.86,308.622113096143,586231,0.0,1.0
2023-05-02,310.37,313.385,307.54,311.59,305.416897095938,781438,0.0,1.0
2023-05-01,316.52,318.17,310.5,311.25,305.083633046988,1155680,0.0,1.0
2023-04-28,318.33,320.3799,314.3501,317.47,311.180404766031,916814,0.0,1.0
2023-04-27,350.2,353.95,315.115,317.14,310.856942600873,2113781,0.0,1.0
2023-04-26,328.6,339.57,328.53,339.03,332.313266223037,1023829,0.0,1.0
2023-04-25,330.86,331.5,327.38,329.63,323.099495457923,728604,0.0,1.0
2023-04-24,332.06,332.49,326.59,330.27,323.726816020654,636312,0.0,1.0
2023-04-21,325.99,330.56,323.48,330.52,323.971863115471,707421,0.0,1.0
2023-04-20,324.97,325.71,321.81,322.9,316.502827665453,488862,0.0,1.0
2023-04-19,326.79,328.015,323.7,325.66,319.208147592231,520516,0.0,1.0
2023-04-18,330.77,332.18,325.64,326.7,320.227543506669,552374,0.0,1.0
2023-04-17,332.33,334.015,328.65,329.9,323.364146320325,648258,0.0,1.0
2023-04-14,332.0,335.915,330.09,330.38,323.834636742374,510413,0.0,1.0
2023-04-13,327.11,333.32,326.73,332.6,326.010654944347,538840,0.0,1.0
2023-04-12,332.85,333.565,326.24,326.44,319.97269452806,589106,0.0,1.0
2023-04-11,329.57,333.745,328.09,332.44,325.853824803664,515703,0.0,1.0
2023-04-10,328.93,331.44,326.5,329.71,323.177910528264,508194,0.0,1.0
2023-04-06,328.9,331.34,327.29,330.58,324.030674418227,724509,0.0,1.0
2023-04-05,329.05,332.63,327.6,328.38,321.874259983839,618682,0.0,1.0
2023-04-04,331.09,333.14,326.73,328.97,322.452571127606,668439,0.0,1.0
2023-04-03,330.1,333.24,325.97,332.52,325.932239874006,799271,0.0,1.0
2023-03-31,327.55,332.535,327.19,329.87,323.334740668947,1087123,0.0,1.0
2023-03-30,329.7,329.7,325.62,327.65,321.158722466973,788418,0.0,1.0
2023-03-29,326.81,330.36,325.625,327.58,321.090109280425,809800,0.0,1.0
2023-03-28,321.65,324.64,319.89,324.23,317.806478209879,556491,0.0,1.0
2023-03-27,314.81,324.01,312.7101,322.22,315.836299567551,1338615,0.0,1.0
2023-03-24,315.69,316.36,310.6,311.51,305.338482025597,819861,0.0,1.0
2023-03-23,313.77,318.78,312.33,315.43,309.180820472325,520110,0.0,1.0
2023-03-22,316.39,318.15,311.9,312.28,306.093227077633,468767,0.0,1.0
2023-03-21,317.42,319.05,314.72,317.64,311.347036790506,458149,0.0,1.0
2023-03-20,310.81,317.82,310.81,317.18,310.896150136043,869404,0.0,1.0
2023-03-17,314.27,317.48,307.57,310.67,304.515123787012,1944201,0.0,1.0
2023-03-16,312.96,317.55,310.72,313.94,307.720339787217,858497,0.0,1.0
2023-03-15,304.73,313.56,303.9,312.6,306.406887358999,772363,0.0,1.0
2023-03-14,305.06,308.47,303.8133,307.1,301.015851273028,564600,1.21,1.0
2023-03-13,300.0,308.8,297.73,302.59,295.431177829799,853993,0.0,1.0
2023-03-10,309.58,309.58,298.775,300.16,293.058667957938,966656,0.0,1.0
2023-03-09,312.33,314.135,307.31,309.12,301.806687896981,552760,0.0,1.0
2023-03-08,308.71,312.9399,308.0,312.13,304.745475845254,886553,0.0,1.0
2023-03-07,316.24,320.5542,310.535,310.85,303.495758711105,1002588,0.0,1.0
2023-03-06,309.67,319.095,309.16,316.32,308.836346776569,1511030,0.0,1.0
2023-03-03,301.9,307.77,301.46,304.76,297.549838908786,894505,0.0,1.0
2023-03-02,302.0,305.87,300.0,305.32,298.096590154977,680512,0.0,1.0
2023-03-01,293.84,302.655,293.24,301.73,294.591524130293,1368125,0.0,1.0
2023-02-28,292.53,297.91,291.32,294.01,287.054167664957,1387489,0.0,1.0
2023-02-27,298.02,300.47,291.0,295.63,288.635840912864,1821177,0.0,1.0
2023-02-24,302.1,310.5,297.0005,297.47,290.432309293203,2165664,0.0,1.0
2023-02-23,315.15,319.3,302.14,307.86,300.576497593053,3821514,0.0,1.0
2023-02-22,347.07,351.65,341.35,348.46,340.215962941842,1207207,0.0,1.0
2023-02-21,352.61,354.535,348.33,350.23,341.944087416407,505487,0.0,1.0
2023-02-17,355.88,357.46,351.51,357.36,348.905402390221,819623,0.0,1.0
2023-02-16,356.62,359.92,354.52,356.83,348.387941389363,425157,0.0,1.0
2023-02-15,346.87,360.32,346.87,360.1,351.580578130509,550083,0.0,1.0
2023-02-14,354.64,354.64,345.685,347.58,339.356782412114,448379,0.0,1.0
2023-02-13,354.21,357.855,352.39,355.05,346.650053499687,486320,0.0,1.0
2023-02-10,352.92,359.345,352.715,354.06,345.683475403744,699649,0.0,1.0
2023-02-09,357.33,358.14,353.88,354.97,346.571946178803,512146,0.0,1.0
2023-02-08,355.76,356.19,350.21,353.59,345.224594893548,295360,0.0,1.0
2023-02-07,353.81,357.71,350.3,357.2,348.749187748453,303495,0.0,1.0
2023-02-06,357.28,361.15,354.7,355.98,347.558051104967,494806,0.0,1.0
2023-02-03,357.16,363.24,355.06,359.62,351.111934205203,392910,0.0,1.0
2023-02-02,365.1,369.97,356.31,360.47,351.941824489599,695796,0.0,1.0
2023-02-01,351.35,363.18,350.24,359.79,351.277912262082,756916,0.0,1.0
2023-01-31,346.24,353.62,343.37,353.0,344.648553402026,634838,0.0,1.0
2023-01-30,354.47,357.22,347.8,348.49,340.245253187173,459780,0.0,1.0
2023-01-27,354.25,358.245,352.69,355.17,346.767214481013,463484,0.0,1.0
2023-01-26,353.41,360.735,351.11,354.04,345.663948573523,759047,0.0,1.0
2023-01-25,336.0,351.0,335.74,350.64,342.344387435939,605597,0.0,1.0
2023-01-24,342.79,343.53,334.39,339.34,331.31172836103,574299,0.0,1.0
2023-01-23,345.4,347.49,337.65,345.45,337.27717499357,614588,0.0,1.0
2023-01-20,350.91,350.91,342.1,348.04,339.805899507199,577177,0.0,1.0
2023-01-19,345.77,354.49,345.74,348.85,340.596736131153,851961,0.0,1.0
2023-01-18,347.61,350.92,344.33,346.48,338.282806749955,720467,0.0,1.0
2023-01-17,345.0,350.87,342.03,344.19,336.046984689642,685542,0.0,1.0
2023-01-13,331.99,337.8267,323.22,337.44,329.456679490028,1104304,0.0,1.0
2023-01-12,350.72,351.01,336.8345,337.62,329.632420962017,760200,0.0,1.0
2023-01-11,342.61,349.97,341.83,349.85,341.573077642207,679583,0.0,1.0
2023-01-10,331.85,340.84,330.67,339.73,331.692501550341,649474,0.0,1.0
2023-01-09,345.0,349.78,333.02,333.88,325.980903710676,631971,0.0,1.0
2023-01-06,338.77,343.16,334.75,342.62,334.514128517287,499018,0.0,1.0
2023-01-05,341.0,341.0,335.02,338.83,330.813794190393,475730,0.0,1.0
2023-01-04,343.09,345.545,339.51,344.39,336.242252991852,578237,0.0,1.0
2023-01-03,350.88,350.88,333.62,339.27,331.243384455256,580035,0.0,1.0
2022-12-30,346.84,346.84,341.55,346.4,338.204699429071,288097,0.0,1.0
2022-12-29,346.4,353.21,345.02,349.8,341.524260566654,273825,0.0,1.0
2022-12-28,354.32,355.74,344.38,344.41,336.261779822073,306873,0.0,1.0
2022-12-27,352.05,354.94,347.48,354.4,346.015431517502,303032,0.0,1.0
2022-12-23,351.35,354.34,347.0,353.02,344.668080232248,325518,0.0,1.0
2022-12-22,355.84,355.84,343.92,352.21,343.877243608294,350552,0.0,1.0
2022-12-21,355.11,360.29,355.055,358.33,349.852453655944,392112,0.0,1.0
2022-12-20,355.97,355.99,349.81,353.73,345.361282705096,354254,0.0,1.0
2022-12-19,358.25,360.72,354.81,356.33,347.899770633836,392568,0.0,1.0
2022-12-16,354.09,361.69,351.24,357.23,348.778477993784,854411,0.0,1.0
2022-12-15,365.05,365.05,351.48,356.99,348.544156031132,649474,0.0,1.0
2022-12-14,360.0,369.175,358.19,366.74,358.063485763907,654113,1.1,1.0
2022-12-13,371.63,374.11,361.64,361.87,352.252157441782,689182,0.0,1.0
2022-12-12,363.3,364.59,358.57,363.35,353.692821749444,541948,0.0,1.0
2022-12-09,372.74,378.635,362.51,362.65,353.011426468793,562394,0.0,1.0
2022-12-08,373.46,375.55,368.63,374.94,364.974780753369,449776,0.0,1.0
2022-12-07,368.64,373.59,366.6701,372.14,362.249199630764,364584,0.0,1.0
2022-12-06,378.74,379.0,363.73,369.36,359.54308694475,624149,0.0,1.0
2022-12-05,387.45,387.595,378.155,381.26,371.12680671582,573376,0.0,1.0
2022-12-02,381.1,385.04,379.38,382.76,372.586939460072,393750,0.0,1.0
2022-12-01,391.22,392.04,384.85,385.58,375.331989019267,371094,0.0,1.0
2022-11-30,383.05,391.0,377.08,388.73,378.398267782198,890290,0.0,1.0
2022-11-29,381.41,384.4882,378.46,383.06,372.878966008923,385404,0.0,1.0
2022-11-28,388.94,391.53,381.77,382.29,372.129431200207,376029,0.0,1.0
2022-11-25,392.56,395.0,387.31,389.06,378.719496985933,184942,0.0,1.0
2022-11-23,378.86,392.0,378.53,391.74,381.328267488998,486602,0.0,1.0
2022-11-22,375.84,377.83,372.5,376.07,366.074747420706,349619,0.0,1.0
2022-11-21,368.58,379.57,368.58,377.83,367.787969840629,690895,0.0,1.0
2022-11-18,374.19,381.8,365.06,367.89,358.112156855382,791719,0.0,1.0
2022-11-17,359.85,366.81,355.73,366.73,356.98298753316,429166,0.0,1.0
2022-11-16,368.64,376.59,361.92,364.47,354.783054198486,467938,0.0,1.0
2022-11-15,372.43,375.53,365.73,366.74,356.992721751455,597324,0.0,1.0
2022-11-14,365.71,378.04,363.91,370.23,360.389963936416,772984,0.0,1.0
2022-11-11,357.4,370.72,356.67,366.52,356.778568948965,698379,0.0,1.0
2022-11-10,347.79,358.51,342.57,357.82,348.3097990323,833443,0.0,1.0
2022-11-09,336.83,339.9,332.75,338.54,329.542226159507,530747,0.0,1.0
2022-11-08,347.96,351.35,335.0,337.49,328.52013323853,572769,0.0,1.0
2022-11-07,359.95,360.38,347.49,347.93,338.682657138528,807456,0.0,1.0
2022-11-04,354.42,360.07,347.925,359.65,350.091160980288,894046,0.0,1.0
2022-11-03,335.04,353.15,335.04,352.07,342.712623512665,895145,0.0,1.0
2022-11-02,334.48,349.0,333.5586,339.03,330.019202855963,1064935,0.0,1.0
2022-11-01,334.15,334.85,330.11,333.44,324.577774829048,664986,0.0,1.0
2022-10-31,334.99,339.2,331.58,332.24,323.409668633646,547130,0.0,1.0
2022-10-28,328.94,335.06,327.8,334.8,325.901628517171,481636,0.0,1.0
2022-10-27,326.91,337.92,326.91,331.5,322.689336479815,899588,0.0,1.0
2022-10-26,329.77,331.15,321.57,322.02,313.461297536139,826829,0.0,1.0
2022-10-25,324.97,332.79,324.82,328.88,320.138971286521,610524,0.0,1.0
2022-10-24,322.98,323.59,315.69,323.16,314.570998421771,614206,0.0,1.0
2022-10-21,320.42,322.74,314.12,321.56,313.013523494568,753998,0.0,1.0
2022-10-20,322.22,327.71,318.91,319.5,311.008274525795,664418,0.0,1.0
2022-10-19,327.59,331.97,321.43,323.4,314.804619660851,720828,0.0,1.0
2022-10-18,323.46,331.33,322.04,328.9,320.158439723111,1164792,0.0,1.0
2022-10-17,322.99,326.99,318.14,321.16,312.624154762767,982960,0.0,1.0
2022-10-14,334.0,334.13,316.93,317.34,308.905683374071,1361919,0.0,1.0
2022-10-13,318.0,335.925,313.08,333.26,324.402558899738,2912945,0.0,1.0
2022-10-12,303.3,305.24,299.41,301.76,293.739771270434,801196,0.0,1.0
2022-10-11,310.52,312.04,302.35,303.5,295.433525253767,974208,0.0,1.0
2022-10-10,315.7,316.01,304.42,309.67,301.439537941793,993747,0.0,1.0
2022-10-07,320.43,321.04,312.86,314.52,306.160633814876,713801,0.0,1.0
2022-10-06,336.28,336.75,320.89,324.22,315.602825561043,713191,0.0,1.0
2022-10-05,328.0,336.65,324.53,335.13,326.222857720906,661590,0.0,1.0
2022-10-04,328.94,333.84,327.335,330.61,321.822991051559,1030391,0.0,1.0
2022-10-03,311.15,318.3266,300.63,316.44,308.029603727519,843711,0.0,1.0
2022-09-30,315.29,319.675,310.07,310.2,301.955451511429,589552,0.0,1.0
2022-09-29,318.64,323.32,310.9875,316.35,307.941995762864,754692,0.0,1.0
2022-09-28,318.14,323.38,313.18,321.18,312.643623199357,599350,0.0,1.0
2022-09-27,326.84,328.92,313.22,314.19,305.839404611141,854541,0.0,1.0
2022-09-26,329.54,329.54,321.46,324.74,316.109004912384,764341,0.0,1.0
2022-09-23,324.0,336.5232,322.01,330.0,321.229203735563,1384429,0.0,1.0
2022-09-22,330.11,331.67,319.62,320.14,311.631264496676,1019087,0.0,1.0
2022-09-21,334.4,341.23,330.56,333.2,324.344153589968,900942,0.0,1.0
2022-09-20,329.79,336.21,326.82,332.35,323.516745034892,1150026,0.0,1.0
2022-09-19,341.21,342.73,330.04,332.98,324.130000787478,906115,0.0,1.0
2022-09-16,348.26,350.95,338.83,342.97,333.8544848642,920900,0.0,1.0
2022-09-15,339.62,351.155,339.44,349.51,340.220663629141,832760,0.0,1.0
2022-09-14,350.39,350.59,337.85,340.28,331.23598014284,1247168,1.1,1.0
2022-09-13,357.3,357.3,349.7975,350.38,339.968547432328,787189,0.0,1.0
2022-09-12,373.1,378.36,363.6901,364.44,353.610758109018,586730,0.0,1.0
2022-09-09,363.72,368.61,360.54,367.12,356.211122590777,766008,0.0,1.0
2022-09-08,359.57,363.82,357.34,362.0,351.243262088312,710250,0.0,1.0
2022-09-07,363.88,366.85,359.93,362.61,351.835136093489,772581,0.0,1.0
2022-09-06,365.84,365.84,356.02,362.77,351.990381734191,659266,0.0,1.0
2022-09-02,374.61,374.61,364.51,365.8,354.930346054985,473117,0.0,1.0
2022-09-01,370.16,372.74,367.26,371.62,360.577406235521,453389,0.0,1.0
2022-08-31,381.09,381.69,370.9,371.86,360.810274696574,526477,0.0,1.0
2022-08-30,379.56,385.295,377.55,380.37,369.067402211413,439669,0.0,1.0
2022-08-29,387.18,387.3,378.46,378.51,367.262671638252,592662,0.0,1.0
2022-08-26,407.27,407.48,390.24,390.28,378.682929082394,450786,0.0,1.0
2022-08-25,399.31,408.39,396.12,406.97,394.876989978123,342016,0.0,1.0
2022-08-24,393.32,397.36,390.02,396.96,385.164434581703,376284,0.0,1.0
2022-08-23,401.89,402.6,391.655,392.46,380.798150936959,451435,0.0,1.0
2022-08-22,400.42,403.3,397.54,401.21,389.28814691285,521384,0.0,1.0
2022-08-19,416.29,416.71,403.625,405.2,393.159585077857,489808,0.0,1.0
2022-08-18,412.22,417.23,410.6101,416.95,404.560436816911,446464,0.0,1.0
2022-08-17,408.74,415.82,406.89,411.99,399.747821955149,573683,0.0,1.0
2022-08-16,409.96,415.595,408.98,410.93,398.719319585498,509706,0.0,1.0
2022-08-15,411.99,414.51,408.79,410.86,398.651399617691,430700,0.0,1.0
2022-08-12,406.21,415.5,406.09,412.24,399.990393268746,509987,0.0,1.0
2022-08-11,409.0,410.67,403.3,404.13,392.121379855662,518221,0.0,1.0
2022-08-10,398.2,409.0,396.94,405.75,393.69324196777,770155,0.0,1.0
2022-08-09,395.11,396.115,390.85,392.56,380.895179462398,556521,0.0,1.0
2022-08-08,390.76,397.16,389.77,394.89,383.155944105121,543823,0.0,1.0
2022-08-05,390.0,391.98,386.98,387.93,376.402758734583,413632,0.0,1.0
2022-08-04,390.41,394.34,387.78,391.34,379.711431452045,597093,0.0,1.0
2022-08-03,394.02,394.02,388.3,390.91,379.294208792658,564171,0.0,1.0
2022-08-02,388.74,395.745,386.395,391.07,379.44945443336,432364,0.0,1.0
2022-08-01,392.31,395.25,389.67,390.12,378.527683441692,535559,0.0,1.0
2022-07-29,389.6,394.73,385.26,392.11,380.458551097923,903257,0.0,1.0
2022-07-28,394.55,397.045,389.25,389.82,378.236597865376,696051,0.0,1.0
2022-07-27,389.34,395.43,389.3,392.99,381.312402121784,715078,0.0,1.0
2022-07-26,385.0,393.97,380.745,386.75,375.257822134406,865572,0.0,1.0
2022-07-25,401.19,403.08,385.83,387.99,376.460975849846,953254,0.0,1.0
2022-07-22,405.4,411.55,396.15,399.27,387.405793519338,602548,0.0,1.0
2022-07-21,413.99,426.44,404.38,405.64,393.586510589787,1089703,0.0,1.0
2022-07-20,410.052,416.08,409.41,410.86,398.651399617691,880595,0.0,1.0
2022-07-19,409.99,412.313,404.07,410.24,398.04982275997,552600,0.0,1.0
2022-07-18,409.26,411.21,404.34,406.81,394.721744337421,458730,0.0,1.0
2022-07-15,401.69,406.91,399.55,406.6,394.517984434,411698,0.0,1.0
2022-07-14,400.0,402.335,396.55,399.15,387.289359288812,489729,0.0,1.0
2022-07-13,388.85,405.0,386.39,401.37,389.443392553552,593834,0.0,1.0
2022-07-12,396.75,402.74,389.39,391.49,379.856974240203,461550,0.0,1.0
2022-07-11,400.98,403.32,396.5,397.25,385.445817305475,514523,0.0,1.0
2022-07-08,405.08,409.025,398.8,401.35,389.423986848465,546263,0.0,1.0
2022-07-07,395.97,406.27,395.91,405.54,393.489482064349,458171,0.0,1.0
2022-07-06,397.48,400.05,393.8,397.57,385.756308586879,541184,0.0,1.0
2022-07-05,400.19,401.17,393.72,396.8,385.009188941001,546457,0.0,1.0
2022-07-01,392.62,404.585,390.765,403.61,391.616831523381,318805,0.0,1.0
2022-06-30,390.0,392.75,386.5,389.71,378.129866487393,551064,0.0,1.0
2022-06-29,391.82,392.88,386.33,389.04,377.479775366953,466544,0.0,1.0
2022-06-28,396.42,399.42,390.16,390.71,379.100151741781,449422,0.0,1.0
2022-06-27,398.55,401.11,392.365,397.58,385.766011439423,604078,0.0,1.0
2022-06-24,400.0,400.0,390.12,396.54,384.75691477486,709393,0.0,1.0
2022-06-23,392.38,398.34,387.595,398.13,386.299668329336,461795,0.0,1.0
2022-06-22,385.37,395.39,382.04,389.76,378.178380750112,439201,0.0,1.0
2022-06-21,380.51,388.56,379.3,386.36,374.879410885194,447999,0.0,1.0
2022-06-17,381.15,381.86,375.965,379.17,367.903059906148,552431,0.0,1.0
2022-06-16,378.44,386.63,374.73,379.55,368.271768302815,490079,0.0,1.0
2022-06-15,378.19,387.67,378.19,385.42,373.96734274607,471696,0.0,1.0
2022-06-14,378.07,384.0,375.9,377.13,365.923677987197,636613,1.1,1.0
2022-06-13,370.72,383.31,370.72,380.63,368.245590123117,806491,0.0,1.0
2022-06-10,381.23,382.92,376.56,380.5,368.119819882422,522395,0.0,1.0
2022-06-09,380.67,388.2,379.18,385.44,372.899089028858,556808,0.0,1.0
2022-06-08,383.44,391.66,383.44,384.0,371.505941747306,449198,0.0,1.0
2022-06-07,371.05,385.75,371.05,385.28,372.744294886464,404709,0.0,1.0
2022-06-06,370.01,378.48,368.285,377.27,364.994913132829,473761,0.0,1.0
2022-06-03,367.6,373.4,366.17,368.12,356.142623114631,359840,0.0,1.0
2022-06-02,362.43,375.49,361.18,372.87,360.738074216974,448679,0.0,1.0
2022-06-01,364.97,365.33,359.05,360.85,349.109164269571,428691,0.0,1.0
2022-05-31,364.61,366.52,359.04,363.17,351.353679334295,640112,0.0,1.0
2022-05-27,357.46,366.08,356.35,365.91,354.004529022804,501850,0.0,1.0
2022-05-26,355.46,362.0428,354.67,355.61,344.039656106145,430994,0.0,1.0
2022-05-25,342.26,356.195,342.26,352.57,341.098567400645,511179,0.0,1.0
2022-05-24,340.77,344.63,335.595,342.17,331.036948144989,571648,0.0,1.0
2022-05-23,344.91,346.66,333.56,343.01,331.849617392561,471502,0.0,1.0
2022-05-20,338.49,342.37,330.58,341.69,330.572565717805,590900,0.0,1.0
2022-05-19,326.65,339.73,325.48,336.43,325.483708286579,473265,0.0,1.0
2022-05-18,331.0,331.61,322.605,328.02,317.347341176957,546700,0.0,1.0
2022-05-17,340.38,340.38,331.12,336.46,325.512732188278,431074,0.0,1.0
2022-05-16,340.2,340.2,330.72,336.45,325.503057554378,374860,0.0,1.0
2022-05-13,331.74,343.55,330.44,340.94,329.84696817533,529072,0.0,1.0
2022-05-12,323.09,337.78,321.15,327.85,317.182872400662,705857,0.0,1.0
2022-05-11,334.84,335.62,324.51,325.13,314.551371979952,513710,0.0,1.0
2022-05-10,338.59,342.0,327.12,335.72,324.796809279702,509853,0.0,1.0
2022-05-09,335.55,338.87,331.47,333.6,322.745786892972,596909,0.0,1.0
2022-05-06,339.62,346.02,335.3,341.79,330.669312056801,602615,0.0,1.0
2022-05-05,347.79,352.25,339.94,341.69,330.572565717805,591542,0.0,1.0
2022-05-04,345.09,354.21,337.8,353.2,341.708069336324,605912,0.0,1.0
2022-05-03,349.28,349.28,339.59,343.84,332.652612006234,613105,0.0,1.0
2022-05-02,341.82,352.27,337.54,351.12,339.695745485193,733097,0.0,1.0
2022-04-29,347.79,348.88,337.85,338.0,327.002625808827,877227,0.0,1.0
2022-04-28,350.95,361.69,335.63,353.88,342.365944441502,1938240,0.0,1.0
2022-04-27,370.0,377.655,368.26,372.91,360.776772752573,710366,0.0,1.0
2022-04-26,377.34,379.94,366.625,369.73,357.700239172478,714614,0.0,1.0
2022-04-25,377.21,379.34,369.38,378.16,365.855955549899,678224,0.0,1.0
2022-04-22,390.99,392.67,378.04,378.83,366.504156021177,287859,0.0,1.0
2022-04-21,399.48,402.77,390.8,391.0,378.278185477075,366489,0.0,1.0
2022-04-20,394.63,397.57,390.11,396.49,383.589559487993,312543,0.0,1.0
2022-04-19,378.58,397.72,378.58,394.08,381.257972718173,424745,0.0,1.0
2022-04-18,384.41,388.12,376.81,379.49,367.142681858555,339401,0.0,1.0
2022-04-14,390.94,393.135,386.9,387.24,374.640523130799,255973,0.0,1.0
2022-04-13,387.79,392.445,386.01,392.16,379.400443009436,381631,0.0,1.0
2022-04-12,390.61,396.45,388.095,388.57,375.927249439455,439910,0.0,1.0
2022-04-11,389.09,395.81,385.46,387.92,375.298398235977,425541,0.0,1.0
2022-04-08,404.15,404.15,394.03,394.79,381.944871725049,691690,0.0,1.0
2022-04-07,389.34,398.905,386.78,397.4,384.469951172863,471948,0.0,1.0
2022-04-06,387.6,393.06,378.46,391.1,378.374931816071,586200,0.0,1.0
2022-04-05,394.0,403.28,391.02,391.17,378.442654253369,571889,0.0,1.0
2022-04-04,398.0,404.85,393.28,403.79,390.652042234752,586476,0.0,1.0
2022-04-01,405.36,405.78,390.23,397.18,384.25710922707,628479,0.0,1.0
2022-03-31,408.76,410.06,404.695,407.01,393.767274350445,740882,0.0,1.0
2022-03-30,412.03,413.35,402.97,406.27,393.05135144187,345700,0.0,1.0
2022-03-29,402.46,414.52,401.63,412.01,398.60459130028,525651,0.0,1.0
2022-03-28,397.58,399.625,388.335,399.07,386.085615034108,501006,0.0,1.0
2022-03-25,393.97,394.74,386.23,394.74,381.896498555551,485967,0.0,1.0
