,BFH_Open,BFH_High,BFH_Low,BFH_Close,BFH_Adj Close,BFH_Volume,BFH_Dividend Amount,BFH_Split Coefficient
2023-06-07,32.0,32.915,31.95,32.71,31.8082371795836,390821,0.0,1.0
2023-06-06,29.88,31.83,29.52,31.5,30.6315949604672,523193,0.0,1.0
2023-06-05,30.77,30.86,29.39,30.16,29.3285366351648,444100,0.0,1.0
2023-06-02,29.55,31.05,29.39,30.89,30.0384116929788,704139,0.0,1.0
2023-06-01,28.4,29.165,28.18,28.73,27.9379594671182,895825,0.0,1.0
2023-05-31,28.83,29.44,27.73,28.18,27.4031220947926,1693131,0.0,1.0
2023-05-30,29.81,30.14,28.92,29.34,28.5311427346066,476607,0.0,1.0
2023-05-26,29.28,29.93,28.87,29.71,28.8909424214438,538995,0.0,1.0
2023-05-25,29.38,29.77,28.8,29.13,28.3269321015368,394235,0.0,1.0
2023-05-24,29.93,30.04,29.2,29.52,28.706180420095,412818,0.0,1.0
2023-05-23,30.61,31.36,30.32,30.39,29.5521958999555,407264,0.0,1.0
2023-05-22,30.7,30.927,30.27,30.49,29.6494390585602,538738,0.0,1.0
2023-05-19,30.83,31.4,29.695,30.04,29.2118448448392,513882,0.0,1.0
2023-05-18,29.84,30.8,29.64,30.52,29.6786120061416,455315,0.0,1.0
2023-05-17,28.48,30.22,28.47,29.84,29.0173585276299,744655,0.0,1.0
2023-05-16,27.45,28.27,27.4,27.73,26.9655278810716,626948,0.0,1.0
2023-05-15,26.94,28.4,26.94,27.71,26.9460792493507,1262339,0.0,1.0
2023-05-12,26.87,26.965,26.21,26.7,25.9639233474436,576560,0.0,1.0
2023-05-11,25.52,26.38,25.405,26.36,25.6332966081878,526469,0.21,1.0
2023-05-10,26.76,26.87,25.59,26.03,25.1123338619168,560477,0.0,1.0
2023-05-09,25.51,26.52,25.19,26.23,25.3052830272023,750732,0.0,1.0
2023-05-08,25.14,25.45,24.87,25.14,24.253710076396,759167,0.0,1.0
2023-05-05,24.43,25.17,24.39,24.94,24.0607609111104,672606,0.0,1.0
2023-05-04,24.35,24.54,23.19,23.7,22.8644760863399,1063720,0.0,1.0
2023-05-03,24.81,25.7,24.68,24.81,23.9353439536748,733577,0.0,1.0
2023-05-02,26.51,26.72,24.245,24.89,24.012523619789,921871,0.0,1.0
2023-05-01,27.51,27.9,26.75,26.85,25.9034254395876,863337,0.0,1.0
2023-04-28,27.35,29.24,27.18,27.6,26.6269848094085,1269249,0.0,1.0
2023-04-27,26.99,27.51,25.71,27.3,26.3375610614801,1100671,0.0,1.0
2023-04-26,26.95,27.71,26.48,26.76,25.8165983152091,830552,0.0,1.0
2023-04-25,27.53,27.59,26.94,27.01,26.057784771816,427207,0.0,1.0
2023-04-24,28.17,28.43,27.73,28.01,27.0225305982439,484220,0.0,1.0
2023-04-21,28.43,28.43,27.7,28.18,27.1865373887366,641139,0.0,1.0
2023-04-20,27.97,28.22,27.5,28.22,27.2251272217937,647755,0.0,1.0
2023-04-19,27.56,28.54,27.39,28.39,27.3891340122865,551526,0.0,1.0
2023-04-18,27.83,27.93,27.19,27.69,26.713811933787,412427,0.0,1.0
2023-04-17,27.79,27.98,27.23,27.85,26.8681712660154,679014,0.0,1.0
2023-04-14,28.0,28.66,27.23,27.71,26.7331068503155,468142,0.0,1.0
2023-04-13,27.32,27.93,26.9,27.66,26.6848695589941,445030,0.0,1.0
2023-04-12,28.62,28.655,27.1,27.28,26.3182661449516,652127,0.0,1.0
2023-04-11,27.46,28.3,27.14,28.14,27.1479475556795,1130692,0.0,1.0
2023-04-10,26.96,28.38,26.84,27.53,26.5594526015585,970021,0.0,1.0
2023-04-06,28.84,28.84,26.21,27.0,26.0481373135518,1768263,0.0,1.0
2023-04-05,28.9,29.23,28.46,28.92,27.9004493002932,625618,0.0,1.0
2023-04-04,30.67,30.67,28.96,29.66,28.6143612118498,1095277,0.0,1.0
2023-04-03,30.5,30.955,29.98,30.28,29.2125036242351,759022,0.0,1.0
2023-03-31,29.76,30.35,29.33,30.32,29.2510934572922,807029,0.0,1.0
2023-03-30,29.8,29.96,29.06,29.56,28.517886629207,536179,0.0,1.0
2023-03-29,29.1,29.52,28.885,29.39,28.3538798387143,372798,0.0,1.0
2023-03-28,28.95,29.21,28.255,28.52,27.5145509697221,453829,0.0,1.0
2023-03-27,28.61,29.08,28.22,28.9,27.8811543837647,683250,0.0,1.0
2023-03-24,27.19,27.87,26.6575,27.76,26.7813441416369,1081320,0.0,1.0
2023-03-23,29.52,29.81,27.73,27.94,26.9549983903939,884591,0.0,1.0
2023-03-22,30.33,30.64,29.395,29.43,28.3924696717714,840722,0.0,1.0
2023-03-21,30.62,31.28,30.05,30.23,29.1642663329137,1122818,0.0,1.0
2023-03-20,29.86,30.91,28.91,29.11,28.0837510073145,949589,0.0,1.0
2023-03-17,30.15,30.7,29.13,29.38,28.34423238045,1759019,0.0,1.0
2023-03-16,30.52,32.06,29.22,31.46,30.3509036994199,866484,0.0,1.0
2023-03-15,31.05,31.62,29.94,31.02,29.9264155357917,1156758,0.0,1.0
2023-03-14,34.15,35.105,32.7,32.97,31.807669897326,1402090,0.0,1.0
2023-03-13,33.54,33.65,31.665,31.95,30.8236291543696,1551682,0.0,1.0
2023-03-10,35.16,35.65,33.805,34.91,33.679276800596,1049987,0.0,1.0
2023-03-09,37.48,37.9,35.35,35.42,34.1712971720742,685797,0.0,1.0
2023-03-08,37.55,38.16,36.98,37.57,36.2455006988941,421676,0.0,1.0
2023-03-07,38.24,38.65,37.32,37.54,36.2165583241012,616311,0.0,1.0
2023-03-06,40.5,40.99,37.92,38.39,37.0365922765649,831951,0.0,1.0
2023-03-03,41.06,41.21,40.27,40.62,39.187975469499,768520,0.0,1.0
2023-03-02,40.21,40.89,39.644,40.3,38.8792568050421,697798,0.0,1.0
2023-03-01,40.87,41.57,40.7,40.93,39.4870466756916,461767,0.0,1.0
2023-02-28,40.99,41.59,40.97,41.07,39.6221110913915,513055,0.0,1.0
2023-02-27,40.17,41.19,39.64,40.98,39.535283967013,716510,0.0,1.0
2023-02-24,40.16,40.16,38.79,39.64,38.2425245595997,589406,0.0,1.0
2023-02-23,41.05,41.49,38.89,40.32,38.8985517215706,566739,0.0,1.0
2023-02-22,39.7,40.53,38.93,40.23,38.8117245971921,723109,0.0,1.0
2023-02-21,39.71,40.9,38.95,38.96,37.5864973976288,631936,0.0,1.0
2023-02-17,40.83,41.15,39.87,40.52,39.0915008868562,634445,0.0,1.0
2023-02-16,41.17,41.87,40.51,41.08,39.6317585496558,554598,0.0,1.0
2023-02-15,40.5,41.81,40.5,41.79,40.3167280864196,640062,0.0,1.0
2023-02-14,41.48,41.8,40.27,41.19,39.7378805905629,706009,0.0,1.0
2023-02-13,40.27,41.6,39.89,41.58,40.1141314628697,467952,0.0,1.0
2023-02-10,40.79,41.09,40.11,40.68,39.2458602190847,426620,0.0,1.0
2023-02-09,42.1,42.12,40.885,40.95,39.5063415922202,546234,0.21,1.0
2023-02-08,41.68,42.1,41.16,41.72,40.0438428383728,573494,0.0,1.0
2023-02-07,40.67,41.94,40.44,41.69,40.0150481287575,728815,0.0,1.0
2023-02-06,41.99,41.99,40.24,40.64,39.0072332922213,830278,0.0,1.0
2023-02-03,43.22,44.52,42.62,42.79,41.0708541479859,1126676,0.0,1.0
2023-02-02,38.2,44.03,38.2,43.94,42.1746513499066,2160180,0.0,1.0
2023-02-01,36.25,38.7075,34.93,38.07,36.5404865018421,3398149,0.0,1.0
2023-01-31,39.08,41.09,38.86,41.03,39.3815645172204,922261,0.0,1.0
2023-01-30,39.48,40.51,39.25,39.4,37.8170519614547,1246970,0.0,1.0
2023-01-27,40.04,41.18,39.01,40.52,38.89205445376,1430921,0.0,1.0
2023-01-26,42.89,43.49,38.47,40.23,38.6137055941452,2013657,0.0,1.0
2023-01-25,40.2,42.91,39.97,42.72,41.0036664922169,1933206,0.0,1.0
2023-01-24,39.97,42.0,39.92,40.67,39.0360280018366,888467,0.0,1.0
2023-01-23,39.12,41.02,38.69,40.32,38.7000897229912,1490157,0.0,1.0
2023-01-20,36.66,38.89,36.1,38.88,37.3179436614558,1521611,0.0,1.0
2023-01-19,36.165,36.81,34.575,36.19,34.7360180326154,1211300,0.0,1.0
2023-01-18,38.51,38.76,37.2,37.31,35.8110205249207,766812,0.0,1.0
2023-01-17,38.3,38.9,37.78,38.5,36.9532106729951,949641,0.0,1.0
2023-01-13,38.82,39.2324,37.89,38.34,36.79963888838,605907,0.0,1.0
2023-01-12,39.23,40.36,38.505,39.69,38.0954008210694,1724797,0.0,1.0
2023-01-11,38.7,39.35,38.43,39.09,37.519506628763,1047332,0.0,1.0
2023-01-10,38.95,38.985,37.36,38.75,37.1931665864561,961988,0.0,1.0
2023-01-09,41.63,41.63,39.31,39.35,37.7690607787625,689504,0.0,1.0
2023-01-06,40.5,41.37,39.24,41.11,39.458350409528,804601,0.0,1.0
2023-01-05,40.36,40.89,39.645,40.36,38.738482669145,729422,0.0,1.0
2023-01-04,38.9,40.945,38.9,40.11,38.4985267556839,879520,0.0,1.0
2023-01-03,38.07,38.92,37.57,37.94,36.4157094268424,664714,0.0,1.0
2022-12-30,36.71,37.82,36.58,37.66,36.1469588037661,447642,0.0,1.0
2022-12-29,35.79,37.409,35.73,37.32,35.8206187614591,444172,0.0,1.0
2022-12-28,37.1,37.25,35.6,35.62,34.1889185499243,503617,0.0,1.0
2022-12-27,37.18,37.9,36.41,36.91,35.4270910633831,486604,0.0,1.0
2022-12-23,36.87,37.47,36.28,37.29,35.7918240518438,421332,0.0,1.0
2022-12-22,36.71,37.0,35.65,36.98,35.4942787191521,595658,0.0,1.0
2022-12-21,36.62,37.72,36.54,37.48,35.9741905460741,626094,0.0,1.0
2022-12-20,36.92,37.33,36.04,36.08,34.6304374306925,877397,0.0,1.0
2022-12-19,37.98,38.08,36.85,37.25,35.75343110569,852369,0.0,1.0
2022-12-16,38.96,39.34,36.69,37.86,36.3389235345349,1372144,0.0,1.0
2022-12-15,38.8,39.77,38.0,39.49,37.9034360903006,1468188,0.0,1.0
2022-12-14,38.79,40.69,38.79,39.87,38.2681690787614,1298980,0.0,1.0
2022-12-13,40.04,40.635,38.32,39.11,37.5387031018399,607317,0.0,1.0
2022-12-12,37.99,38.62,37.88,38.29,36.7516477056878,580994,0.0,1.0
2022-12-09,37.14,38.72,36.96,38.19,36.6556653403034,380315,0.0,1.0
2022-12-08,38.28,38.42,37.215,37.58,36.0701729114585,410364,0.0,1.0
2022-12-07,37.96,38.485,37.5,38.01,36.4828970826115,337584,0.0,1.0
2022-12-06,38.8,39.22,37.46,38.3,36.7612459422263,394857,0.0,1.0
2022-12-05,39.19,39.42,38.38,38.83,37.2699524787636,271978,0.0,1.0
2022-12-02,40.0,41.09,39.735,39.78,38.1817849499154,445060,0.0,1.0
2022-12-01,40.97,41.37,40.01,40.39,38.7672773787603,572116,0.0,1.0
2022-11-30,40.26,41.07,38.635,41.03,39.3815645172204,862566,0.0,1.0
2022-11-29,38.34,40.38,38.34,40.23,38.6137055941452,688045,0.0,1.0
2022-11-28,38.96,39.415,37.68,38.1,36.5692812114575,446535,0.0,1.0
2022-11-25,39.76,39.76,39.36,39.56,37.9706237460697,146877,0.0,1.0
2022-11-23,38.78,39.895,38.31,39.63,38.0378114018388,435400,0.0,1.0
2022-11-22,38.28,39.08,38.09,39.08,37.5099083922246,488646,0.0,1.0
2022-11-21,37.58,38.1055,37.02,37.81,36.2909323518427,497847,0.0,1.0
2022-11-18,37.69,37.91,36.285,37.82,36.3005305883811,514116,0.0,1.0
2022-11-17,36.5,37.03,35.96,37.01,35.5230734287675,519449,0.0,1.0
2022-11-16,39.2,39.765,37.42,37.7,36.1853517499198,601193,0.0,1.0
2022-11-15,41.38,41.59,39.38,39.52,37.932230799916,651258,0.0,1.0
2022-11-14,42.16,42.72,40.71,40.71,39.0744209479904,760572,0.0,1.0
2022-11-11,40.58,43.24,40.43,42.98,41.2532206422163,996775,0.0,1.0
2022-11-10,38.44,41.18,38.44,40.43,38.805670324914,1155874,0.21,1.0
2022-11-09,36.63,37.2,35.95,36.73,35.0721523384373,891554,0.0,1.0
2022-11-08,36.89,37.655,36.55,37.36,35.6737166175883,701310,0.0,1.0
2022-11-07,35.5,36.94,34.76,36.84,35.177187371305,811335,0.0,1.0
2022-11-04,34.84,35.947,34.68,35.03,33.4488836486648,605350,0.0,1.0
2022-11-03,34.71,34.93,33.75,34.18,32.6372493037786,722937,0.0,1.0
2022-11-02,36.33,37.135,35.29,35.44,33.8403778620805,1552139,0.0,1.0
2022-11-01,36.81,37.49,36.25,36.71,35.0530550597341,10875450,0.0,1.0
2022-10-31,36.41,37.11,35.79,36.11,34.4801366986379,2109652,0.0,1.0
2022-10-28,35.13,37.495,34.81,37.01,35.3395142402822,2850244,0.0,1.0
2022-10-27,33.45,35.13,32.75,34.53,32.9714516810847,1163042,0.0,1.0
2022-10-26,32.93,33.53,32.2,32.61,31.1381129255769,949135,0.0,1.0
2022-10-25,30.51,32.96,30.18,32.64,31.1667588436317,1188338,0.0,1.0
2022-10-24,30.21,30.795,29.48,30.48,29.1042527436855,836690,0.0,1.0
2022-10-21,29.48,30.25,28.85,30.04,28.684112612215,668032,0.0,1.0
2022-10-20,30.0,31.185,29.505,29.62,28.2830697594477,664102,0.0,1.0
2022-10-19,31.47,31.53,29.39,29.83,28.4835911858313,673688,0.0,1.0
2022-10-18,33.13,33.5,31.89,32.06,30.6129377612388,922513,0.0,1.0
2022-10-17,32.49,32.84,31.7875,32.1,30.6511323186452,716314,0.0,1.0
2022-10-14,32.47,33.14,31.021,31.34,29.9254357279234,745872,0.0,1.0
2022-10-13,29.88,32.73,29.38,32.32,30.8612023843805,937424,0.0,1.0
2022-10-12,29.96,31.07,29.29,30.65,29.2665796126628,767931,0.0,1.0
2022-10-11,30.18,30.79,29.59,29.92,28.5695289399958,793678,0.0,1.0
2022-10-10,30.78,31.28,29.925,30.05,28.6936612515666,661426,0.0,1.0
2022-10-07,31.06,31.27,30.29,30.77,29.381163284882,974377,0.0,1.0
2022-10-06,32.21,32.65,31.35,31.55,30.125957154307,612768,0.0,1.0
2022-10-05,32.34,32.98,32.01,32.76,31.281342515851,704228,0.0,1.0
2022-10-04,32.85,33.84,32.75,33.68,32.1598173361984,1062007,0.0,1.0
2022-10-03,32.02,32.63,30.55,32.15,30.6988755154032,1010576,0.0,1.0
2022-09-30,32.21,32.35,31.29,31.45,30.030470760791,956808,0.0,1.0
2022-09-29,31.9,32.51,30.9,32.1,30.6511323186452,777566,0.0,1.0
2022-09-28,32.16,32.71,31.8,32.55,31.0808210894673,841515,0.0,1.0
2022-09-27,32.88,33.2,31.12,31.85,30.4124163348551,769474,0.0,1.0
2022-09-26,32.83,33.5,32.15,32.32,30.8612023843805,811121,0.0,1.0
2022-09-23,32.76,33.21,31.78,33.17,31.6728367292667,742815,0.0,1.0
2022-09-22,34.73,35.0459,33.28,33.44,31.93064999176,572711,0.0,1.0
2022-09-21,36.45,36.87,34.9,34.91,33.3342999764456,470981,0.0,1.0
2022-09-20,36.66,36.78,35.65,36.1,34.4705880592863,646391,0.0,1.0
2022-09-19,36.72,37.7859,36.7,37.16,35.4827438305562,672125,0.0,1.0
2022-09-16,36.65,37.49,36.11,37.48,35.7883002898075,1382194,0.0,1.0
2022-09-15,35.89,38.19,35.89,37.25,35.5686815847207,975148,0.0,1.0
2022-09-14,36.61,36.8086,35.5,35.99,34.3655530264187,611851,0.0,1.0
2022-09-13,37.94,38.12,36.57,36.68,35.0244091416793,630036,0.0,1.0
2022-09-12,40.24,40.89,39.32,39.57,37.7839659142925,641456,0.0,1.0
2022-09-09,38.37,39.97,38.37,39.84,38.0417791767858,707791,0.0,1.0
2022-09-08,36.19,37.96,35.795,37.87,36.16069722452,582672,0.0,1.0
2022-09-07,36.1,36.76,35.89,36.7,35.0435064203825,830450,0.0,1.0
2022-09-06,38.11,38.11,36.125,36.45,34.8047904365924,917390,0.0,1.0
2022-09-02,38.57,39.14,37.65,38.05,36.3325727328489,751362,0.0,1.0
2022-09-01,37.98,38.36,36.9,38.28,36.5521914379358,973527,0.0,1.0
2022-08-31,39.02,39.02,37.94,38.43,36.6954210282098,658912,0.0,1.0
2022-08-30,39.04,39.24,38.24,38.65,36.9054910939451,384103,0.0,1.0
2022-08-29,38.59,38.8164,37.85,38.52,36.7813587823742,491823,0.0,1.0
2022-08-26,41.32,41.75,39.11,39.12,37.3542771434704,431875,0.0,1.0
2022-08-25,41.34,41.73,41.02,41.55,39.6745965059099,347933,0.0,1.0
2022-08-24,40.62,41.15,40.295,40.75,38.9107053577817,349780,0.0,1.0
2022-08-23,40.54,41.46,40.22,40.7,38.8629621610237,563227,0.0,1.0
2022-08-22,41.53,42.08,40.45,40.58,38.7483784888044,367343,0.0,1.0
2022-08-19,44.11,44.11,42.68,42.72,40.7917873100474,444997,0.0,1.0
2022-08-18,44.11,44.69,43.66,44.67,42.65377198361,399023,0.0,1.0
2022-08-17,43.48,44.425,42.73,44.14,42.147694097975,667587,0.0,1.0
2022-08-16,44.71,45.675,44.2,44.69,42.6728692623132,676290,0.0,1.0
2022-08-15,43.61,44.53,42.81,44.5,42.4914451146327,715504,0.0,1.0
2022-08-12,44.36,44.365,43.32,44.22,42.2240832127879,755189,0.0,1.0
2022-08-11,44.62,45.64,44.01,44.06,42.0713049831622,806572,0.21,1.0
2022-08-10,39.8,44.05,39.18,43.91,41.7291845902564,918617,0.0,1.0
2022-08-09,38.66,38.66,37.45,38.08,36.1887348940325,1424439,0.0,1.0
2022-08-08,38.57,40.23,38.44,38.9,36.9680091223178,599583,0.0,1.0
2022-08-05,38.77,39.33,38.34,38.37,36.4643318772065,584009,0.0,1.0
2022-08-04,39.64,40.3,38.73,39.36,37.4051629576974,572872,0.0,1.0
2022-08-03,38.94,40.25,38.4,39.84,37.8613234815718,717988,0.0,1.0
2022-08-02,38.82,39.32,38.11,38.27,36.3692984347327,914297,0.0,1.0
2022-08-01,39.41,40.11,38.51,39.36,37.4051629576974,735806,0.0,1.0
2022-07-29,39.81,40.13,38.5,39.61,37.642746563882,1332320,0.0,1.0
2022-07-28,42.16,43.71,38.49,40.28,38.2794706284566,1208492,0.0,1.0
2022-07-27,42.03,42.75,40.89,42.51,40.3987163956229,660153,0.0,1.0
2022-07-26,43.47,43.725,41.67,41.69,39.6194421673375,723508,0.0,1.0
2022-07-25,44.35,44.89,43.27,43.92,41.7386879345038,442547,0.0,1.0
2022-07-22,45.44,45.71,43.59,44.15,41.9572648521936,444913,0.0,1.0
2022-07-21,44.49,45.47,44.04,45.4,43.1451828831164,655589,0.0,1.0
2022-07-20,44.44,45.75,44.4109,45.65,43.382766489301,1014527,0.0,1.0
2022-07-19,42.02,44.45,41.95,44.38,42.1758417698834,860122,0.0,1.0
2022-07-18,41.53,42.6,41.26,41.6,39.5339120691111,752102,0.0,1.0
2022-07-15,39.86,40.745,38.93,40.4,38.3935107594252,551166,0.0,1.0
2022-07-14,38.95,39.43,38.3,39.0,37.0630425647916,789971,0.0,1.0
2022-07-13,39.65,40.26,38.94,40.16,38.165430497488,1083584,0.0,1.0
2022-07-12,38.27,41.16,38.2,40.59,38.5740743001255,1041692,0.0,1.0
2022-07-11,37.6,38.77,36.86,38.72,36.7969489258649,1196464,0.0,1.0
2022-07-08,38.06,38.78,37.07,38.41,36.5023452541961,726722,0.0,1.0
2022-07-07,37.64,38.12,37.255,37.94,36.0556880745691,829719,0.0,1.0
2022-07-06,36.64,37.4232,35.57,36.89,35.0578369285939,1337101,0.0,1.0
2022-07-05,35.4,36.97,34.55,36.96,35.1243603383256,1414751,0.0,1.0
2022-07-01,37.0,37.75,35.79,36.97,35.133863682573,885572,0.0,1.0
2022-06-30,37.35,37.57,36.275,37.06,35.2193937807995,1193780,0.0,1.0
2022-06-29,39.2,39.68,37.04,38.12,36.226748271022,1134031,0.0,1.0
2022-06-28,41.06,42.29,39.42,39.54,37.5762231541503,1037693,0.0,1.0
2022-06-27,39.73,41.8,39.62,40.57,38.5550676116307,2206612,0.0,1.0
2022-06-24,40.65,42.75,38.68,39.54,37.5762231541503,8573440,0.0,1.0
2022-06-23,41.92,42.32,40.03,40.44,38.4315241364147,1178326,0.0,1.0
2022-06-22,42.28,43.305,41.65,41.81,39.7334822983061,849021,0.0,1.0
2022-06-21,45.57,45.82,43.28,43.31,41.1589839354135,807544,0.0,1.0
2022-06-17,42.59,44.98,42.15,44.07,41.8812380982146,2831323,0.0,1.0
2022-06-16,44.17,44.17,41.93,42.67,40.550769903581,1192818,0.0,1.0
2022-06-15,44.63,46.18,44.38,45.58,43.3162430795693,745185,0.0,1.0
2022-06-14,43.52,44.0,42.59,43.67,41.5011043283193,1220923,0.0,1.0
2022-06-13,45.35,45.84,43.185,43.65,41.4820976398245,879287,0.0,1.0
2022-06-10,49.83,51.32,47.07,47.07,44.7322413724293,525067,0.0,1.0
2022-06-09,54.03,54.03,52.09,52.16,49.569443594347,459795,0.0,1.0
2022-06-08,55.06,55.31,53.77,54.26,51.5651458862973,494005,0.0,1.0
2022-06-07,54.48,55.76,54.465,55.65,52.8861107366835,428233,0.0,1.0
2022-06-06,55.47,55.865,54.71,55.12,52.3824334915722,473694,0.0,1.0
2022-06-03,54.83,55.24,54.08,54.29,51.5936559190394,523316,0.0,1.0
2022-06-02,54.92,55.77,54.25,55.61,52.8480973596939,561054,0.0,1.0
2022-06-01,55.39,55.66,53.22,54.56,51.8502462137188,681239,0.0,1.0
2022-05-31,53.95,55.62,53.56,55.1,52.3634268030774,694679,0.0,1.0
2022-05-27,52.59,54.66,52.59,54.61,51.8977629349557,567871,0.0,1.0
2022-05-26,51.53,52.52,51.53,52.18,49.5884502828417,1216162,0.0,1.0
2022-05-25,47.8,51.24,47.77,50.73,48.2104653669713,856529,0.0,1.0
2022-05-24,49.37,49.93,47.16,48.32,45.9201594033521,525911,0.0,1.0
2022-05-23,48.83,50.78,47.87,49.89,47.4121844501912,644993,0.0,1.0
2022-05-20,48.25,48.71,46.31,48.17,45.7776092396414,479817,0.0,1.0
2022-05-19,48.02,49.085,47.61,47.96,45.5780390104463,632328,0.0,1.0
2022-05-18,51.07,51.63,48.53,48.77,46.3478098944843,415821,0.0,1.0
2022-05-17,51.48,51.83,50.42,51.64,49.0752696934831,1328435,0.0,1.0
2022-05-16,50.49,51.09,48.77,49.8,47.3266543519647,818781,0.0,1.0
2022-05-13,49.0,52.37,49.0,51.01,48.476559005898,1312635,0.0,1.0
2022-05-12,48.01,49.19,46.5657,48.23,45.8346293051257,3757533,0.21,1.0
2022-05-11,50.04,51.91,48.7,48.99,46.3550472679213,1901937,0.0,1.0
2022-05-10,52.5,52.755,49.45,50.55,47.8311418533052,787331,0.0,1.0
2022-05-09,53.09,53.7,51.29,51.96,49.1653042670175,599989,0.0,1.0
2022-05-06,54.74,55.16,53.215,53.99,51.0861196569722,494145,0.0,1.0
2022-05-05,56.52,57.48,54.21,55.03,52.0701827138948,749197,0.0,1.0
2022-05-04,55.6,57.58,54.475,57.46,54.3694838949736,672636,0.0,1.0
2022-05-03,55.11,56.05,54.47,55.51,52.5243656632437,766083,0.0,1.0
2022-05-02,55.62,56.09,53.7,55.14,52.1742663064539,590477,0.0,1.0
2022-04-29,55.82,57.54,54.59,54.8,51.8525533839985,678051,0.0,1.0
2022-04-28,55.01,58.25,54.26,56.83,53.7733687739532,809203,0.0,1.0
2022-04-27,54.0,55.33,53.38,53.63,50.7454824449606,493811,0.0,1.0
2022-04-26,55.87,56.45,54.1338,54.34,51.4172947242058,566760,0.0,1.0
2022-04-25,55.05,56.71,53.83,56.56,53.5178908649444,617579,0.0,1.0
2022-04-22,57.68,57.99,55.47,55.56,52.5716763871342,369313,0.0,1.0
2022-04-21,60.0,60.41,57.92,58.26,55.1264554772217,275136,0.0,1.0
2022-04-20,59.48,60.79,58.76,59.23,56.0442835206976,521998,0.0,1.0
2022-04-19,57.24,59.51,56.85,59.08,55.9023513490261,806650,0.0,1.0
2022-04-18,54.97,57.04,54.67,57.0,53.9342252351809,556749,0.0,1.0
2022-04-14,55.08,56.28,54.77,55.1,52.1364177273415,502463,0.0,1.0
2022-04-13,52.3,55.05,52.3,54.87,51.9187883974452,521845,0.0,1.0
2022-04-12,53.36,55.01,52.88,53.28,50.414307377727,550182,0.0,1.0
2022-04-11,52.39,54.68,52.15,52.9,50.0547458761591,520011,0.0,1.0
2022-04-08,51.49,53.45,51.2,52.7,49.8655029805971,472651,0.0,1.0
2022-04-07,52.46,52.765,50.3,51.83,49.0422963849022,786955,0.0,1.0
2022-04-06,54.35,54.35,52.23,52.61,49.7803436775942,878883,0.0,1.0
2022-04-05,56.0,56.8,54.38,54.89,51.9377126870014,796423,0.0,1.0
2022-04-04,55.65,57.105,53.89,55.83,52.827154296143,652069,0.0,1.0
2022-04-01,56.84,57.82,56.285,56.8,53.7449823396189,463839,0.0,1.0
2022-03-31,56.6,57.64,56.11,56.15,53.1299429290422,1474353,0.0,1.0
2022-03-30,58.4,59.19,56.61,57.05,53.9815359590714,507516,0.0,1.0
2022-03-29,57.2,59.16,57.2,58.71,55.5522519922363,584542,0.0,1.0
2022-03-28,58.24,58.49,55.7,56.27,53.2434886663795,972386,0.0,1.0
2022-03-25,58.99,60.13,58.53,59.7,56.4890043252684,538770,0.0,1.0
2022-03-24,58.59,58.74,57.5,58.64,55.4860169787896,441985,0.0,1.0
2022-03-23,60.26,60.98,57.87,58.2,55.0696826085531,661632,0.0,1.0
2022-03-22,60.2,62.0,60.2,61.0,57.7190831464217,554392,0.0,1.0
2022-03-21,61.77,62.075,59.15,59.47,56.2713749953721,740460,0.0,1.0
2022-03-18,61.86,62.75,60.77,62.53,59.1667912974713,924105,0.0,1.0
2022-03-17,59.9,62.44,59.22,62.06,58.7220704929005,689014,0.0,1.0
2022-03-16,59.52,62.91,59.0613,62.24,58.8923890989063,1026721,0.0,1.0
2022-03-15,56.73,59.14,56.62,58.3,55.1643040563341,1197537,0.0,1.0
2022-03-14,56.2,56.55,55.18,55.83,52.827154296143,533674,0.0,1.0
2022-03-11,55.94,56.345,54.56,55.47,52.4865170841313,537838,0.0,1.0
2022-03-10,55.79,56.95,54.03,55.13,52.1648041616758,684463,0.0,1.0
2022-03-09,55.78,59.85,55.54,57.31,54.2275517233021,2516816,0.0,1.0
2022-03-08,55.47,56.44,53.3,53.59,50.7076338658482,3301653,0.0,1.0
2022-03-07,59.955,59.955,55.08,55.09,52.1269555825634,1175877,0.0,1.0
2022-03-04,61.57,63.2,59.92,60.98,57.7001588568655,1309623,0.0,1.0
2022-03-03,65.12,65.12,61.53,63.05,59.6588228259326,728746,0.0,1.0
2022-03-02,63.966,65.38,62.7,64.33,60.8699773575296,743749,0.0,1.0
2022-03-01,68.09,68.63,62.99,63.5,60.0846193409471,894168,0.0,1.0
2022-02-28,66.22,68.52,66.11,67.45,63.8221665282974,854703,0.0,1.0
2022-02-25,64.97,67.71,64.39,67.65,64.0114094238594,779927,0.0,1.0
2022-02-24,63.87,65.16,61.77,64.89,61.3998574651033,1863185,0.0,1.0
2022-02-23,69.3,69.69,66.86,66.93,63.3301349998361,469700,0.0,1.0
2022-02-22,70.0,70.44,67.92,68.69,64.995472480782,589968,0.0,1.0
2022-02-18,70.03,71.29,69.6,70.5,66.7081206856185,669575,0.0,1.0
2022-02-17,71.79,72.45,69.47,70.38,66.5945749482813,557943,0.0,1.0
2022-02-16,71.99,73.27,71.69,72.82,68.9033382741381,427433,0.0,1.0
2022-02-15,71.09,72.5,70.72,72.42,68.5248524830141,827381,0.0,1.0
2022-02-14,70.5,72.0,69.35,70.03,66.2633998810477,681617,0.0,1.0
