,NEU_Open,NEU_High,NEU_Low,NEU_Close,NEU_Adj Close,NEU_Volume,NEU_Dividend Amount,NEU_Split Coefficient
2023-06-01,393.46,400.79,393.46,398.57,387.652653888641,30149,0.0,1.0
2023-05-31,393.01,393.01,389.18,389.82,379.14232766859,42213,0.0,1.0
2023-05-30,395.12,398.33,393.1501,394.88,384.063727745557,29030,0.0,1.0
2023-05-26,397.02,400.6399,397.02,397.3,386.417440825845,21655,0.0,1.0
2023-05-25,395.51,398.22,394.66,396.64,385.775519076676,22402,0.0,1.0
2023-05-24,395.11,398.3,395.01,396.9,386.0283973415,40458,0.0,1.0
2023-05-23,396.12,397.915,393.62,396.06,385.211406024375,20066,0.0,1.0
2023-05-22,399.2,402.65,397.74,397.9,387.001006052363,14975,0.0,1.0
2023-05-19,402.06,402.3,397.13,398.38,387.467858233577,24555,0.0,1.0
2023-05-18,396.655,402.1,396.655,398.43,387.51648866912,25107,0.0,1.0
2023-05-17,391.87,397.0,391.87,393.45,382.672897289023,20256,0.0,1.0
2023-05-16,394.01,395.685,392.18,392.65,381.894810320333,14226,0.0,1.0
2023-05-15,394.79,396.12,393.495,394.8,383.985919048688,12251,0.0,1.0
2023-05-12,394.33,395.6,391.65,395.36,384.530579926771,14897,0.0,1.0
2023-05-11,391.29,396.83,387.16,390.28,379.589727675587,39958,0.0,1.0
2023-05-10,393.89,393.89,388.67,393.04,382.274127717569,29213,0.0,1.0
2023-05-09,390.45,397.63,390.45,393.27,382.497827721067,13855,0.0,1.0
2023-05-08,395.95,398.74,391.51,392.81,382.050427714071,15982,0.0,1.0
2023-05-05,396.33,399.38,395.14,397.62,386.728675613321,18119,0.0,1.0
2023-05-04,394.31,396.55,393.67,395.85,385.007158195094,21213,0.0,1.0
2023-05-03,400.81,403.79,396.1,397.06,386.184014735238,22486,0.0,1.0
2023-05-02,398.61,401.51,395.4756,398.23,387.321966926948,41166,0.0,1.0
2023-05-01,401.6,404.6,397.1594,400.41,389.442253916629,46661,0.0,1.0
2023-04-28,395.9,400.91,395.9,399.6,388.65444086083,39749,0.0,1.0
2023-04-27,373.46,396.07,371.69,395.52,384.686197320509,65603,0.0,1.0
2023-04-26,363.62,365.74,362.16,362.2,352.278875074556,28211,0.0,1.0
2023-04-25,369.63,370.6,365.21,365.21,355.206427294254,23576,0.0,1.0
2023-04-24,368.64,372.5,368.64,370.82,360.662762162195,18048,0.0,1.0
2023-04-21,372.11,372.5,367.4,369.24,359.126040399031,25445,0.0,1.0
2023-04-20,368.15,371.28,367.0,369.62,359.495631709159,38176,0.0,1.0
2023-04-19,367.96,369.64,366.5,368.35,358.260418646363,40517,0.0,1.0
2023-04-18,370.38,370.38,366.66,367.95,357.871375162018,17495,0.0,1.0
2023-04-17,368.135,368.965,365.385,367.91,357.832470813583,17279,0.0,1.0
2023-04-14,367.29,370.803,366.61,367.74,357.667127332737,19157,0.0,1.0
2023-04-13,368.57,369.625,365.15,368.7,358.600831695165,20932,0.0,1.0
2023-04-12,370.36,370.36,365.4707,366.63,356.587531663679,14665,0.0,1.0
2023-04-11,369.53,370.53,367.15,367.66,357.589318635868,32846,0.0,1.0
2023-04-10,361.68,368.79,361.68,368.34,358.250692559254,47232,0.0,1.0
2023-04-06,361.51,363.17,359.83,362.7,352.765179429988,45274,0.0,1.0
2023-04-05,359.54,363.48,359.54,363.15,353.202853349876,103946,0.0,1.0
2023-04-04,366.24,366.54,361.0,361.4,351.500788105866,50488,0.0,1.0
2023-04-03,365.95,367.28,364.54,365.69,355.673279475468,35423,0.0,1.0
2023-03-31,361.08,365.455,359.92,364.98,354.982727290755,45653,0.0,1.0
2023-03-30,362.1,362.5,359.14,361.16,351.267362015259,30514,0.0,1.0
2023-03-29,360.12,362.18,359.6,361.67,351.763392457799,59249,0.0,1.0
2023-03-28,356.08,360.76,356.08,359.53,349.682009816552,26720,0.0,1.0
2023-03-27,358.26,358.635,354.31,356.99,347.21158369096,34947,0.0,1.0
2023-03-24,349.95,356.61,348.11,354.81,345.091296701279,31115,0.0,1.0
2023-03-23,351.03,354.64,351.03,352.02,342.377718397971,37330,0.0,1.0
2023-03-22,355.09,356.28,350.83,351.42,341.794153171454,27842,0.0,1.0
2023-03-21,358.16,358.9,352.41,354.31,344.604992345848,55715,0.0,1.0
2023-03-20,347.41,355.9908,346.91,355.85,346.102809760576,39668,0.0,1.0
2023-03-17,347.15,347.15,341.75,344.76,335.316579157106,96847,0.0,1.0
2023-03-16,336.84,348.49,336.84,348.41,338.866600951756,54052,0.0,1.0
2023-03-15,337.38,340.8,334.88,340.2,330.881483435571,55542,0.0,1.0
2023-03-14,339.14,345.69,339.14,342.18,332.80724868308,45169,2.1,1.0
2023-03-13,337.44,340.81,335.3,337.12,325.885847786801,27161,0.0,1.0
2023-03-10,343.23,344.34,337.7,340.03,328.698875246043,27498,0.0,1.0
2023-03-09,348.71,348.71,343.08,343.82,332.362577675777,37568,0.0,1.0
2023-03-08,352.05,352.67,347.26,349.56,337.911298506034,26474,0.0,1.0
2023-03-07,349.0,353.72,348.38,351.97,340.24098791386,48957,0.0,1.0
2023-03-06,351.06,354.7,347.01,350.36,338.6846393883,77107,0.0,1.0
2023-03-03,349.6,353.75,348.43,353.12,341.352665432117,30157,0.0,1.0
2023-03-02,348.89,352.81,347.53,349.94,338.27863542511,26459,0.0,1.0
2023-03-01,343.51,351.09,343.51,350.25,338.578305016988,34900,0.0,1.0
2023-02-28,343.58,347.51,343.09,343.5,332.053241322871,34455,0.0,1.0
2023-02-27,344.38,344.94,340.72,342.85,331.42490185603,27157,0.0,1.0
2023-02-24,336.21,341.72,334.36,341.65,330.264890532631,41183,0.0,1.0
2023-02-23,339.11,341.05,336.57,338.85,327.558197444701,72188,0.0,1.0
2023-02-22,341.87,343.04,338.4,339.71,328.389538893137,40886,0.0,1.0
2023-02-21,343.89,343.89,337.4942,340.72,329.365881756997,40482,0.0,1.0
2023-02-17,342.93,345.075,341.59,344.13,332.662247267655,36764,0.0,1.0
2023-02-16,340.0,345.955,340.0,343.22,331.782572014078,39652,0.0,1.0
2023-02-15,344.8,346.0,339.03,343.55,332.101575128012,41250,0.0,1.0
2023-02-14,349.51,349.51,344.76,345.91,334.382930730697,29273,0.0,1.0
2023-02-13,350.03,351.7,348.21,348.22,336.615952528239,27473,0.0,1.0
2023-02-10,345.76,347.545,342.5,346.23,334.692267083603,38507,0.0,1.0
2023-02-09,352.6,354.09,344.87,346.38,334.837268499028,71294,0.0,1.0
2023-02-08,353.9,356.4,348.72,350.44,338.761973476527,51958,0.0,1.0
2023-02-07,355.91,358.55,354.98,357.46,345.548039718409,43089,0.0,1.0
2023-02-06,362.98,362.98,354.22,357.48,345.567373240465,48841,0.0,1.0
2023-02-03,361.88,365.6,360.0,361.78,349.724080482644,64390,0.0,1.0
2023-02-02,367.88,370.585,363.25,366.47,354.257791404927,86378,0.0,1.0
2023-02-01,350.27,370.19,350.27,367.81,355.553137382722,89564,0.0,1.0
2023-01-31,338.12,345.63,338.12,344.51,333.029584186731,64609,0.0,1.0
2023-01-30,340.89,344.48,339.08,339.15,327.848200275551,29928,0.0,1.0
2023-01-27,341.845,342.43,338.81,340.1,328.766542573241,40309,0.0,1.0
2023-01-26,341.2,344.59,339.5,343.27,331.830905819219,30552,0.0,1.0
2023-01-25,341.39,344.34,339.82,342.41,330.999564370784,61055,0.0,1.0
2023-01-24,340.12,342.01,337.0,341.25,329.878220091498,44167,0.0,1.0
2023-01-23,341.03,346.85,340.46,341.88,330.487226036283,59077,0.0,1.0
2023-01-20,346.47,346.47,341.94,342.81,331.386234811917,47350,0.0,1.0
2023-01-19,345.36,346.56,339.85,344.04,332.5752464184,56008,0.0,1.0
2023-01-18,342.08,346.42,339.5,346.27,334.730934127716,58874,0.0,1.0
2023-01-17,345.26,347.5,338.45,339.79,328.466872981363,80403,0.0,1.0
2023-01-13,345.09,346.93,341.43,344.5,333.019917425703,49323,0.0,1.0
2023-01-12,344.51,350.54,344.01,345.94,334.411931013781,62802,0.0,1.0
2023-01-11,344.3,350.105,342.91,345.05,333.551589282261,55137,0.0,1.0
2023-01-10,332.48,344.41,331.37,343.53,332.082241605956,79559,0.0,1.0
2023-01-09,336.6,340.82,333.43,334.35,323.208154981956,75861,0.0,1.0
2023-01-06,329.19,336.25,328.15,336.25,325.044839577337,33313,0.0,1.0
2023-01-05,325.37,327.72,321.49,325.65,314.798072887316,107981,0.0,1.0
2023-01-04,325.49,334.86,325.49,328.02,317.089095251028,69486,0.0,1.0
2023-01-03,311.11,324.4,310.9,323.08,312.313715303037,70383,0.0,1.0
2022-12-30,308.96,312.45,307.5,311.11,300.742602352135,47280,0.0,1.0
2022-12-29,305.28,309.87,305.1,309.04,298.741582819272,49822,0.0,1.0
2022-12-28,311.49,314.79,304.92,305.07,294.903878691028,53601,0.0,1.0
2022-12-27,309.67,314.7,308.57,311.86,301.467609429259,40089,0.0,1.0
2022-12-23,305.77,311.53,305.15,310.06,299.727592444161,47882,0.0,1.0
2022-12-22,306.86,308.05,304.66,306.98,296.750230047438,47028,0.0,1.0
2022-12-21,306.33,309.745,306.24,308.86,298.567581120762,67171,0.0,1.0
2022-12-20,299.03,307.02,298.34,305.64,295.454884069643,49100,0.0,1.0
2022-12-19,303.2,303.2725,298.485,299.84,289.848162673216,60079,0.0,1.0
2022-12-16,297.62,303.49,297.62,303.49,293.376530448553,136554,0.0,1.0
2022-12-15,307.46,307.46,300.18,300.35,290.34116748566,51078,0.0,1.0
2022-12-14,313.28,316.4,308.18,310.65,300.297931344832,70992,2.1,1.0
2022-12-13,318.1,321.37,314.66,315.23,302.679190720484,75145,0.0,1.0
2022-12-12,315.78,317.4403,313.22,314.24,301.728607340688,34710,0.0,1.0
2022-12-09,317.73,317.85,314.72,315.49,302.928838880835,40668,0.0,1.0
2022-12-08,315.5,320.29,314.86,316.99,304.369116729011,43229,0.0,1.0
2022-12-07,317.25,318.5205,316.27,316.92,304.301903762763,32713,0.0,1.0
2022-12-06,319.0,320.2,315.13,316.88,304.263496353479,52578,0.0,1.0
2022-12-05,319.55,322.93,317.31,319.38,306.663959433773,44991,0.0,1.0
2022-12-02,318.81,324.55,318.5155,322.75,309.89978366601,43170,0.0,1.0
2022-12-01,318.45,319.27,312.2,318.87,306.174264965393,30434,0.0,1.0
2022-11-30,310.76,316.45,306.0,316.02,303.437737053857,50828,0.0,1.0
2022-11-29,312.68,315.25,309.2,309.2,296.889273770814,42685,0.0,1.0
2022-11-28,315.13,317.52,312.26,312.68,300.230718378584,40379,0.0,1.0
2022-11-25,312.18,318.32,311.66,317.77,305.118061210063,17714,0.0,1.0
2022-11-23,311.62,316.44,311.62,314.7,302.170292547462,70121,0.0,1.0
2022-11-22,313.24,316.68,310.9,313.39,300.912449893387,53435,0.0,1.0
2022-11-21,306.76,314.43,306.76,313.24,300.76842210857,47789,0.0,1.0
2022-11-18,311.48,312.78,308.42,308.54,296.255551517616,98637,0.0,1.0
2022-11-17,304.58,308.55,301.56,308.55,296.265153369937,39786,0.0,1.0
2022-11-16,302.3,306.07,302.3,304.58,292.45321799843,29998,0.0,1.0
2022-11-15,305.52,309.94,303.37,303.93,291.829097597553,44515,0.0,1.0
2022-11-14,304.42,307.26,301.43,304.83,292.693264306459,39131,0.0,1.0
2022-11-11,310.41,310.495,303.04,304.68,292.549236521642,43906,0.0,1.0
2022-11-10,300.0,308.23,299.28,308.1,295.833070015485,42498,0.0,1.0
2022-11-09,302.0,302.0,296.9,297.18,285.347847280758,40340,0.0,1.0
2022-11-08,305.3,309.36,302.82,305.06,292.914106909846,41332,0.0,1.0
2022-11-07,301.17,303.41,299.27,303.01,290.945727184005,41128,0.0,1.0
2022-11-04,293.41,300.87,293.1,300.04,288.093977044615,20228,0.0,1.0
2022-11-03,289.7,291.81,288.06,289.18,277.666365423816,37014,0.0,1.0
2022-11-02,299.0,300.83,292.48,293.09,281.420689681397,41782,0.0,1.0
2022-11-01,305.89,306.6,300.19,300.27,288.314819648002,42528,0.0,1.0
2022-10-31,303.67,305.4654,302.87,304.34,292.222773542722,41244,0.0,1.0
2022-10-28,298.68,304.83,298.68,303.28,291.204977196677,31826,0.0,1.0
2022-10-27,297.86,302.43,295.71,296.44,284.637310208991,36862,0.0,1.0
2022-10-26,295.6,301.07,295.1,295.1,283.350661997954,56436,0.0,1.0
2022-10-25,312.0,315.0,293.57,294.97,283.225837917778,66835,0.0,1.0
2022-10-24,312.01,313.51,308.88,311.22,298.828847939692,25316,0.0,1.0
2022-10-21,304.43,310.74,304.43,309.68,297.350162682231,40416,0.0,1.0
2022-10-20,313.56,313.56,304.05,304.89,292.750875420386,31752,0.0,1.0
2022-10-19,307.41,313.0,307.41,312.49,300.048283184482,39883,0.0,1.0
2022-10-18,313.84,314.71,310.07,312.72,300.269125787869,41880,0.0,1.0
2022-10-17,309.51,313.26,307.87,309.45,297.129320078843,41877,0.0,1.0
2022-10-14,313.41,313.41,306.89,307.23,294.997708863542,30419,0.0,1.0
2022-10-13,304.13,311.41,303.16,311.19,298.800042382728,40051,0.0,1.0
2022-10-12,309.92,310.2,303.85,307.04,294.81527366944,35022,0.0,1.0
2022-10-11,305.86,310.07,305.86,308.39,296.111523732799,34182,0.0,1.0
2022-10-10,297.11,307.21,297.11,306.51,294.306375496417,31000,0.0,1.0
2022-10-07,303.54,303.54,295.861,297.71,285.856745453781,44424,0.0,1.0
2022-10-06,302.02,306.64,301.07,303.57,291.483430913991,71693,0.0,1.0
2022-10-05,305.92,307.24,301.94,302.3,290.263995669201,85364,0.0,1.0
2022-10-04,308.13,312.82,307.03,309.17,296.860468213851,71097,0.0,1.0
2022-10-03,303.29,306.64,300.67,304.79,292.654856897175,33650,0.0,1.0
2022-09-30,295.24,306.33,295.24,300.83,288.852523377988,45913,0.0,1.0
2022-09-29,295.61,297.79,294.11,297.22,285.386254690043,43930,0.0,1.0
2022-09-28,292.75,301.375,292.75,300.5,288.535662251389,45929,0.0,1.0
2022-09-27,293.14,296.42,291.07,292.89,281.228652634973,40764,0.0,1.0
2022-09-26,290.76,294.89,290.76,292.86,281.19984707801,39141,0.0,1.0
2022-09-23,295.08,295.66,291.89,292.95,281.2862637489,37534,0.0,1.0
2022-09-22,296.13,299.24,295.63,298.3,286.42325474073,28470,0.0,1.0
2022-09-21,298.39,305.79,297.33,297.33,285.491875065576,40176,0.0,1.0
2022-09-20,299.35,299.97,295.89,298.04,286.17360658038,39318,0.0,1.0
2022-09-19,294.52,301.5687,294.52,300.48,288.516458546747,38767,0.0,1.0
2022-09-16,295.41,300.88,291.819,297.14,285.309439871474,78957,0.0,1.0
2022-09-15,293.3,300.48,293.3,297.21,285.376652837722,45627,0.0,1.0
2022-09-14,295.1,297.355,292.656,294.95,283.206634213136,34882,2.1,1.0
2022-09-13,300.85,304.7,295.9834,296.75,282.920615057223,31442,0.0,1.0
2022-09-12,302.71,305.855,302.71,304.18,290.004356152,23368,0.0,1.0
2022-09-09,300.87,306.63,300.87,303.66,289.508589615084,27522,0.0,1.0
2022-09-08,298.6,302.55,297.0,301.08,287.048824874233,32448,0.0,1.0
2022-09-07,289.77,300.27,289.77,299.19,285.246904191982,35901,0.0,1.0
2022-09-06,283.72,291.28,283.72,291.28,277.705532447744,51612,0.0,1.0
2022-09-02,285.27,286.55,280.28,281.43,268.314570161935,44809,0.0,1.0
2022-09-01,286.66,286.66,281.99,284.03,270.793402846514,28920,0.0,1.0
2022-08-31,288.41,288.41,285.6231,287.21,273.825205899191,43101,0.0,1.0
2022-08-30,289.15,289.15,286.51,287.23,273.844273842919,38728,0.0,1.0
2022-08-29,287.91,289.11,284.97,288.58,275.131360044527,37054,0.0,1.0
2022-08-26,293.59,293.59,286.96,287.64,274.235166689333,48284,0.0,1.0
2022-08-25,292.48,295.4,291.15,294.82,281.080558487516,31222,0.0,1.0
2022-08-24,292.6,293.835,287.5,290.4,276.866542923732,57126,0.0,1.0
2022-08-23,298.25,298.25,292.685,293.01,279.354909580175,39484,0.0,1.0
2022-08-22,300.73,300.87,296.27,297.79,283.912148131054,47480,0.0,1.0
2022-08-19,305.14,305.14,300.61,301.98,287.906882341972,44425,0.0,1.0
2022-08-18,303.84,305.21,300.54,304.46,290.271307364186,42313,0.0,1.0
2022-08-17,305.48,305.48,298.51,302.1,288.021290004337,35907,0.0,1.0
2022-08-16,304.19,306.7,303.8501,305.72,291.47258781902,22633,0.0,1.0
2022-08-15,303.87,307.26,303.87,305.94,291.682335200023,30646,0.0,1.0
2022-08-12,301.55,305.38,301.55,304.92,290.709870069919,29785,0.0,1.0
2022-08-11,304.5,305.84,302.5,303.05,288.927017331395,26617,0.0,1.0
2022-08-10,303.08,307.83,301.92,304.67,290.471520773325,47683,0.0,1.0
2022-08-09,299.5,304.06,299.5,300.91,286.886747352549,50563,0.0,1.0
2022-08-08,300.6,303.73,298.53,300.8,286.781873662048,47590,0.0,1.0
2022-08-05,298.95,301.75,298.29,300.3,286.305175068859,60995,0.0,1.0
2022-08-04,303.68,304.71,300.05,301.77,287.706668932833,33940,0.0,1.0
2022-08-03,310.66,311.7625,299.75,302.22,288.135697666702,66280,0.0,1.0
2022-08-02,311.99,311.99,307.605,309.0,294.599730590335,30195,0.0,1.0
2022-08-01,308.0,311.9985,307.96,310.94,296.449321131905,27109,0.0,1.0
2022-07-29,311.33,312.585,310.29,310.8,296.315845525813,31046,0.0,1.0
2022-07-28,311.89,311.89,307.64,309.46,295.038293296068,29714,0.0,1.0
2022-07-27,310.12,311.91,307.32,310.0,295.553127776711,39872,0.0,1.0
2022-07-26,300.0,309.835,300.0,309.59,295.162234930297,33422,0.0,1.0
2022-07-25,306.6307,310.05,305.26,309.25,294.838079886929,31900,0.0,1.0
2022-07-22,306.64,308.23,303.92,305.83,291.577461509521,16429,0.0,1.0
2022-07-21,306.462,306.462,302.08,304.61,290.414316942142,19659,0.0,1.0
2022-07-20,301.97,305.67,301.535,304.88,290.671734182464,32088,0.0,1.0
2022-07-19,302.18,307.94,302.18,304.08,289.909016433363,32340,0.0,1.0
2022-07-18,301.97,305.72,297.86,297.97,284.083759624602,25322,0.0,1.0
2022-07-15,304.79,304.79,301.29,301.97,287.897348370108,38504,0.0,1.0
2022-07-14,296.95,302.4,296.36,301.03,287.001155014914,26955,0.0,1.0
2022-07-13,297.04,304.27,295.2528,300.81,286.791407633911,29112,0.0,1.0
2022-07-12,300.0,302.515,299.72,300.0,286.019155912946,26359,0.0,1.0
2022-07-11,296.285,300.33,296.285,298.23,284.33164289306,26001,0.0,1.0
2022-07-08,304.42,304.42,298.62,299.62,285.656864982123,26398,0.0,1.0
2022-07-07,306.01,307.15,305.0,305.0,290.786141844829,40336,0.0,1.0
2022-07-06,305.74,306.285,293.53,303.86,289.69926905236,140880,0.0,1.0
2022-07-05,297.98,303.7199,294.1,302.97,288.850745556485,72237,0.0,1.0
2022-07-01,298.99,303.03,297.495,302.94,288.822143640893,32831,0.0,1.0
2022-06-30,300.0,302.83,296.865,300.96,286.934417211868,25759,0.0,1.0
2022-06-29,301.28,301.61,297.0,300.25,286.257505209541,22064,0.0,1.0
2022-06-28,301.13,303.36,298.24,299.09,285.151564473344,27268,0.0,1.0
2022-06-27,300.05,303.0,299.15,299.38,285.428049657393,36680,0.0,1.0
2022-06-24,296.39,301.65,296.39,300.9,286.877213380685,61338,0.0,1.0
2022-06-23,291.59,295.45,290.7,294.05,280.346442654006,51407,0.0,1.0
2022-06-22,290.73,295.09,290.42,293.13,279.46931724254,40476,0.0,1.0
2022-06-21,289.82,294.04,289.285,291.77,278.172697069068,36726,0.0,1.0
2022-06-17,291.64,293.47,288.21,289.29,275.808272046854,69580,0.0,1.0
2022-06-16,290.56,291.84,285.6,290.21,276.685397458321,43503,0.0,1.0
2022-06-15,290.21,298.47,290.21,296.38,282.567858098264,36229,0.0,1.0
2022-06-14,297.38,297.38,286.5092,289.28,275.798738074991,24348,2.1,1.0
2022-06-13,302.86,303.0,298.13,298.79,282.812495536504,22783,0.0,1.0
2022-06-10,318.17,318.17,309.13,309.13,292.599574099533,21358,0.0,1.0
2022-06-09,322.83,326.9995,319.23,319.98,302.869380908901,22766,0.0,1.0
2022-06-08,326.15,329.715,324.03,324.03,306.702811100416,18756,0.0,1.0
2022-06-07,328.24,330.84,326.955,328.97,311.378649408091,21394,0.0,1.0
2022-06-06,330.61,330.61,326.13,328.32,310.763407525502,19019,0.0,1.0
2022-06-03,333.07,334.045,327.42,328.34,310.782338044967,19829,0.0,1.0
2022-06-02,325.9,335.71,325.1575,333.6,315.76106466407,28962,0.0,1.0
2022-06-01,327.95,327.95,322.66,324.33,306.98676889238,26775,0.0,1.0
2022-05-31,334.28,336.307,328.975,329.52,311.899238693359,45207,0.0,1.0
2022-05-27,333.8,337.95,333.8,337.54,319.490376998532,20670,0.0,1.0
2022-05-26,334.99,337.41,333.77,334.47,316.584542260766,22802,0.0,1.0
2022-05-25,330.33,333.32,327.84,331.66,313.924804276036,43110,0.0,1.0
2022-05-24,330.36,332.87,322.51,329.86,312.221057524251,34509,0.0,1.0
2022-05-23,336.73,336.73,332.44,333.09,315.278336417731,23923,0.0,1.0
2022-05-20,339.96,339.96,332.41,337.32,319.282141284425,27077,0.0,1.0
2022-05-19,334.07,338.78,333.76,334.74,316.840104273534,22811,0.0,1.0
2022-05-18,336.2,340.0,334.685,335.41,317.474276675587,22558,0.0,1.0
2022-05-17,336.82,341.7,336.82,339.83,321.657921477191,15617,0.0,1.0
2022-05-16,328.79,336.6475,328.79,334.06,316.196466611749,20365,0.0,1.0
2022-05-13,328.4,336.39,328.4,331.99,314.237157847196,24740,0.0,1.0
2022-05-12,324.26,334.2038,324.26,329.99,312.344105900769,30003,0.0,1.0
2022-05-11,331.87,338.9,324.99,330.61,312.930952004162,22213,0.0,1.0
2022-05-10,334.07,338.87,325.33,328.77,311.189344213448,18908,0.0,1.0
2022-05-09,331.34,339.55,331.34,336.05,318.080053298444,17801,0.0,1.0
2022-05-06,335.93,338.45,330.52,336.01,318.042192259515,26355,0.0,1.0
2022-05-05,338.35,340.7,337.24,339.16,321.023749075138,15174,0.0,1.0
2022-05-04,340.45,351.735,340.45,350.83,332.069707182541,15707,0.0,1.0
2022-05-03,335.97,342.295,335.97,341.76,323.484716605494,24171,0.0,1.0
2022-05-02,323.11,342.0,323.11,337.93,319.859522128085,55718,0.0,1.0
2022-04-29,329.24,333.7678,322.375,324.61,307.25179616488,32250,0.0,1.0
2022-04-28,324.65,333.96,320.575,331.98,314.227692587464,33948,0.0,1.0
2022-04-27,311.165,322.25,311.165,314.42,297.606696497833,28141,0.0,1.0
2022-04-26,319.89,324.65,313.075,314.63,297.805466952208,24321,0.0,1.0
2022-04-25,322.78,323.77,316.17,323.02,305.74681986747,21856,0.0,1.0
2022-04-22,336.86,336.86,325.54,326.25,308.80409876095,22793,0.0,1.0
2022-04-21,339.38,339.7977,335.99,336.41,318.420802648801,20580,0.0,1.0
2022-04-20,339.405,340.26,336.565,338.03,319.954174725407,22145,0.0,1.0
2022-04-19,327.0,338.18,327.0,336.36,318.37347635014,35583,0.0,1.0
2022-04-18,332.25,332.425,327.1001,330.71,313.025604601483,25118,0.0,1.0
2022-04-14,329.84,334.3,328.53,331.57,313.839616938447,19583,0.0,1.0
2022-04-13,325.56,329.37,325.48,328.74,311.160948434252,20385,0.0,1.0
2022-04-12,326.82,330.5383,326.66,327.16,309.665437396575,22820,0.0,1.0
2022-04-11,325.01,330.17,325.01,327.4,309.892603630146,25172,0.0,1.0
2022-04-08,327.55,330.71,322.77,325.36,307.96169064479,43103,0.0,1.0
2022-04-07,328.35,330.455,323.67,327.55,310.034582526128,28490,0.0,1.0
2022-04-06,322.2,328.24,322.2,327.0,309.51399324086,31722,0.0,1.0
2022-04-05,323.24,326.95,319.49,325.03,307.649337073629,69564,0.0,1.0
2022-04-04,337.6,337.6,321.02,322.14,304.913877011042,39838,0.0,1.0
2022-04-01,324.31,335.45,324.31,334.8,316.896895831927,42113,0.0,1.0
2022-03-31,325.44,327.404,323.62,324.38,307.034095191041,30387,0.0,1.0
2022-03-30,330.18,330.18,322.57,324.64,307.280191944076,17640,0.0,1.0
2022-03-29,324.24,329.95,324.24,329.52,311.899238693359,23952,0.0,1.0
2022-03-28,329.53,329.53,320.275,322.62,305.368209478185,31398,0.0,1.0
2022-03-25,329.0,332.96,325.605,329.31,311.700468238984,27997,0.0,1.0
2022-03-24,323.18,328.49,323.18,327.57,310.053513045592,24650,0.0,1.0
2022-03-23,327.25,327.25,321.5,323.13,305.850937724524,31115,0.0,1.0
2022-03-22,332.84,334.52,325.5,327.49,309.977790967735,32341,0.0,1.0
2022-03-21,329.26,333.78,326.16,329.5,311.880308173894,28239,0.0,1.0
2022-03-18,329.24,330.85,326.62,327.98,310.44158869461,72603,0.0,1.0
2022-03-17,327.19,332.47,326.51,332.13,314.369671483446,40126,0.0,1.0
2022-03-16,323.85,328.51,320.18,325.95,308.520140968986,55284,0.0,1.0
2022-03-15,313.54,323.5,313.54,322.61,305.358744218453,34625,0.0,1.0
2022-03-14,316.83,321.38,311.72,314.13,297.332203965601,31171,2.1,1.0
2022-03-11,321.5,325.15,318.74,318.74,299.692207228902,47209,0.0,1.0
