,LII_Open,LII_High,LII_Low,LII_Close,LII_Adj Close,LII_Volume,LII_Dividend Amount,LII_Split Coefficient
2017-03-07,166.32,167.085,165.63,165.75,150.749199068785,205508,0.0,1.0
2017-03-06,166.92,166.92,165.58,166.52,151.4495120901,254101,0.0,1.0
2017-03-03,167.64,169.15,166.91,167.61,152.440864289104,257870,0.0,1.0
2017-03-02,167.16,168.15,166.44,167.33,152.186205008626,277496,0.0,1.0
2017-03-01,166.27,168.86,166.26,167.49,152.331724597471,512836,0.0,1.0
2017-02-28,166.49,167.4,164.5,164.62,149.721466972569,613907,0.0,1.0
2017-02-27,165.68,168.85,165.68,167.23,152.095255265598,290997,0.0,1.0
2017-02-24,163.82,166.03,163.44,165.94,150.922003580538,251078,0.0,1.0
2017-02-23,164.5,165.43,162.76,164.53,149.639612203844,314667,0.0,1.0
2017-02-22,164.09,165.96,163.26,164.03,149.184863488704,181598,0.0,1.0
2017-02-21,163.32,165.31,162.76,165.09,150.1489307648,329234,0.0,1.0
2017-02-17,162.12,163.89,160.34,162.53,147.820617343286,731677,0.0,1.0
2017-02-16,159.88,170.8,159.575,167.71,152.531814032132,1793181,0.0,1.0
2017-02-15,160.03,160.03,157.37,159.32,144.901130592089,424495,0.0,1.0
2017-02-14,160.49,160.53,159.36,160.16,145.665108433524,249945,0.0,1.0
2017-02-13,164.16,164.22,161.02,161.11,146.529130992289,306371,0.0,1.0
2017-02-10,164.3,164.93,161.19,163.24,148.466360518784,295525,0.0,1.0
2017-02-09,163.82,164.485,162.88,163.95,149.112103694282,235870,0.0,1.0
2017-02-08,160.75,163.58,160.75,163.33,148.548215287509,452901,0.0,1.0
2017-02-07,162.01,162.23,155.81,160.3,145.792438073763,585351,0.0,1.0
2017-02-06,156.92,158.53,156.58,157.34,143.100325680136,567073,0.0,1.0
2017-02-03,156.36,157.73,156.07,157.25,143.018470911411,342719,0.0,1.0
2017-02-02,157.0,157.31,155.0,155.41,141.344995639697,264437,0.0,1.0
2017-02-01,157.78,158.55,155.62,157.19,142.963901065594,263512,0.0,1.0
2017-01-31,155.75,157.53,153.575,156.81,142.618292042088,360423,0.0,1.0
2017-01-30,155.52,157.32,153.2,156.58,142.409107633124,355465,0.0,1.0
2017-01-27,155.9,157.88,155.125,156.77,142.581912144877,354055,0.0,1.0
2017-01-26,157.13,158.11,155.91,155.98,141.863409174957,266259,0.0,1.0
2017-01-25,156.44,158.41,156.44,158.0,143.700593984121,269687,0.0,1.0
2017-01-24,151.92,157.12,151.5475,156.12,141.990738815196,434282,0.0,1.0
2017-01-23,150.47,151.69,150.32,151.08,137.406871766588,209959,0.0,1.0
2017-01-20,151.35,151.91,150.57,151.78,138.043519967784,264909,0.0,1.0
2017-01-19,151.04,152.41,150.285,151.34,137.643341098461,257186,0.0,1.0
2017-01-18,151.31,151.89,150.2,151.41,137.70700591858,255052,0.0,1.0
2017-01-17,149.01,151.61,147.975,151.03,137.361396895074,311954,0.0,1.0
2017-01-13,149.24,150.36,147.68,149.38,135.860726135114,462476,0.0,1.0
2017-01-12,151.44,151.44,147.54,148.51,135.069463370771,415352,0.0,1.0
2017-01-11,150.18,151.39,149.38,151.32,137.625151149855,271129,0.0,1.0
2017-01-10,150.08,151.6,149.82,150.25,136.651988899456,307433,0.0,1.0
2017-01-09,151.85,152.52,150.06,150.5,136.879363257026,296121,0.0,1.0
2017-01-06,153.2,153.41,151.38,151.91,138.16175463372,257203,0.0,1.0
2017-01-05,154.81,154.87,151.74,153.23,139.362291241689,255085,0.0,1.0
2017-01-04,154.07,156.86,154.07,154.98,140.953911744677,227315,0.0,1.0
2017-01-03,154.45,154.45,150.45,153.67,139.762470111012,372880,0.0,1.0
2016-12-30,156.09,156.35,152.66,153.17,139.307721395872,266811,0.0,1.0
2016-12-29,154.95,156.43,154.25,155.39,141.326805691092,154208,0.0,1.0
2016-12-28,157.16,157.34,154.62,154.94,140.917531847466,110767,0.43,1.0
2016-12-27,156.68,158.13,156.68,157.5,142.84939992261,143225,0.0,1.0
2016-12-23,156.33,157.04,155.43,156.28,141.742883935908,159061,0.0,1.0
2016-12-22,158.95,159.09,156.04,156.12,141.597767085193,202499,0.0,1.0
2016-12-21,157.48,159.22,157.3,158.68,143.919636696633,173681,0.0,1.0
2016-12-20,155.05,157.75,152.82,157.47,142.822190513101,295937,0.0,1.0
2016-12-19,156.99,157.835,155.8,156.92,142.323351338768,293405,0.0,1.0
2016-12-16,157.19,158.4,157.07,157.19,142.56823602435,598624,0.0,1.0
2016-12-15,159.89,161.26,157.01,157.3,142.668003859216,361141,0.0,1.0
2016-12-14,155.98,164.565,155.98,160.17,145.271037368917,637313,0.0,1.0
2016-12-13,156.43,158.01,155.44,157.75,143.076145001852,385274,0.0,1.0
2016-12-12,157.33,157.55,155.63,156.28,141.742883935908,214505,0.0,1.0
2016-12-09,156.72,157.85,156.03,157.36,142.722422678234,186263,0.0,1.0
2016-12-08,156.24,157.66,156.24,157.05,142.441258779974,265074,0.0,1.0
2016-12-07,153.58,157.01,152.11,156.88,142.287072126089,424290,0.0,1.0
2016-12-06,150.34,153.44,149.28,153.12,138.876826134286,593268,0.0,1.0
2016-12-05,149.09,150.43,148.01,149.41,135.511929158331,352282,0.0,1.0
2016-12-02,147.62,149.31,146.895,148.28,134.487041400156,373276,0.0,1.0
2016-12-01,148.47,149.08,146.25,147.81,134.060760651181,497794,0.0,1.0
2016-11-30,151.64,155.39,148.24,148.67,134.840763723774,302469,0.0,1.0
2016-11-29,150.58,152.03,149.89,151.3,137.226121957403,437815,0.0,1.0
2016-11-28,153.15,153.15,150.55,150.69,136.672863964051,225899,0.0,1.0
2016-11-25,152.84,154.08,152.84,153.49,139.212408851565,133354,0.0,1.0
2016-11-23,153.65,153.77,151.99,152.98,138.74984888991,350210,0.0,1.0
2016-11-22,153.11,154.1399,152.53,153.87,139.557061372013,236680,0.0,1.0
2016-11-21,152.82,153.54,151.15,153.13,138.885895937456,252149,0.0,1.0
2016-11-18,153.79,154.87,152.14,152.2,138.042404242675,232183,0.0,1.0
2016-11-17,151.27,154.43,150.48,153.96,139.63868960054,361753,0.0,1.0
2016-11-16,151.04,151.77,150.24,150.74,136.7182129799,227006,0.0,1.0
2016-11-15,148.76,151.62,148.76,151.14,137.081005106687,430497,0.0,1.0
2016-11-14,147.28,149.05,145.32,149.05,135.185416244222,480455,0.0,1.0
2016-11-11,144.75,147.21,144.15,146.86,133.19912935006,432091,0.0,1.0
2016-11-10,147.14,147.9299,142.76,144.76,131.294470684426,1024101,0.0,1.0
2016-11-09,145.34,148.67,143.65,146.47,132.845407026442,658462,0.0,1.0
2016-11-08,144.73,147.55,144.73,147.26,133.561921476848,435971,0.0,1.0
2016-11-07,146.98,146.98,144.04,145.09,131.593774189025,299353,0.0,1.0
2016-11-04,142.87,147.09,142.1,144.62,131.16749344005,438800,0.0,1.0
2016-11-03,141.7,142.88,140.97,142.57,129.308183790264,364614,0.0,1.0
2016-11-02,144.03,145.4,141.5,141.53,128.364924260616,427522,0.0,1.0
2016-11-01,145.68,146.41,144.2473,144.32,130.895399344959,380720,0.0,1.0
2016-10-31,146.87,146.91,145.25,145.89,132.3193584426,329336,0.0,1.0
2016-10-28,145.11,147.87,145.04,146.42,132.800058010594,352086,0.0,1.0
2016-10-27,145.94,146.06,143.88,145.01,131.521215763668,326763,0.0,1.0
2016-10-26,145.31,147.12,145.01,145.62,132.074473757019,514533,0.0,1.0
2016-10-25,149.09,149.09,145.24,145.34,131.820519268268,512072,0.0,1.0
2016-10-24,151.77,151.77,149.69,149.73,135.802162859761,213577,0.0,1.0
2016-10-21,147.76,150.205,146.69,150.05,136.092396561191,365605,0.0,1.0
2016-10-20,149.5,149.92,147.86,148.91,135.058438999847,564519,0.0,1.0
2016-10-19,151.68,152.0,149.38,149.5,135.593557386858,1002577,0.0,1.0
2016-10-18,152.87,155.1,151.16,151.71,137.59798388736,732290,0.0,1.0
2016-10-17,158.31,158.315,151.0,155.22,140.781484799921,1352132,0.0,1.0
2016-10-14,160.17,162.29,157.34,157.62,142.958237560646,579074,0.0,1.0
2016-10-13,158.46,159.77,157.765,159.07,144.273359020251,263800,0.0,1.0
2016-10-12,159.52,160.75,158.75,159.13,144.327777839269,541932,0.0,1.0
2016-10-11,163.13,163.13,158.43,159.7,144.844756619942,390989,0.0,1.0
2016-10-10,162.25,163.56,162.24,162.98,147.8196520596,321161,0.0,1.0
2016-10-07,162.28,162.55,160.02,161.45,146.431972174637,351182,0.0,1.0
2016-10-06,158.95,162.96,158.22,162.39,147.284533672588,404791,0.0,1.0
2016-10-05,159.64,160.95,159.02,159.25,144.436615477306,267664,0.0,1.0
2016-10-04,158.31,159.43,157.72,159.17,144.364057051948,323396,0.0,1.0
2016-10-03,157.28,158.48,155.975,158.15,143.43893712864,460097,0.0,1.0
2016-09-30,156.9,157.82,155.76,157.03,142.423119173635,347282,0.0,1.0
2016-09-29,157.56,157.81,155.275,156.08,141.561487872514,330469,0.0,1.0
2016-09-28,157.7,157.87,156.15,157.54,142.885679135289,187278,0.43,1.0
2016-09-27,157.06,158.22,156.61,157.7,142.641461034595,278792,0.0,1.0
2016-09-26,156.4,157.565,155.95,156.97,141.981167651239,369511,0.0,1.0
2016-09-23,158.2,158.62,156.9,157.19,142.18016017773,483128,0.0,1.0
2016-09-22,159.0,159.76,157.74,158.81,143.64546878189,348418,0.0,1.0
2016-09-21,157.0,158.11,156.01,157.65,142.596235460393,394727,0.0,1.0
2016-09-20,157.65,157.65,154.825,156.06,141.158062200754,314505,0.0,1.0
2016-09-19,156.19,157.51,155.46,156.47,141.528911909215,436018,0.0,1.0
2016-09-16,156.23,156.73,154.865,155.35,140.515859047079,542354,0.0,1.0
2016-09-15,155.76,156.82,154.345,156.44,141.501776564693,188268,0.0,1.0
2016-09-14,155.86,156.32,154.65,155.46,140.615355310325,243691,0.0,1.0
2016-09-13,155.26,156.02,154.535,155.25,140.425407898674,357476,0.0,1.0
2016-09-12,154.87,157.065,154.69,156.55,141.601272827939,392952,0.0,1.0
2016-09-09,160.64,160.8,154.69,155.71,140.841483181337,670787,0.0,1.0
2016-09-08,161.82,163.0,161.53,162.12,146.639401794094,276646,0.0,1.0
2016-09-07,161.88,162.57,160.84,161.9,146.440409267603,370312,0.0,1.0
2016-09-06,163.54,163.54,161.26,162.24,146.74794317218,202745,0.0,1.0
2016-09-02,163.72,164.02,162.5,163.16,147.580093737505,190524,0.0,1.0
2016-09-01,161.73,163.0599,160.65,162.78,147.236379373567,197358,0.0,1.0
2016-08-31,162.0,162.16,160.01,161.07,145.689664735842,167319,0.0,1.0
2016-08-30,161.05,162.21,160.23,162.18,146.693672483137,233403,0.0,1.0
2016-08-29,159.5,161.3,158.69,160.71,145.364040601584,176541,0.0,1.0
2016-08-26,160.02,160.98,158.65,159.29,144.079634294234,188683,0.0,1.0
2016-08-25,158.91,159.63,158.13,159.53,144.296717050406,186302,0.0,1.0
2016-08-24,158.38,159.55,157.92,158.76,143.600243207688,206755,0.0,1.0
2016-08-23,158.96,159.27,158.38,158.49,143.356025106995,220163,0.0,1.0
2016-08-22,156.56,158.47,156.54,158.47,143.337934877314,276976,0.0,1.0
2016-08-19,156.91,157.66,156.4601,157.2,142.189205292571,221865,0.0,1.0
2016-08-18,156.79,158.15,156.29,157.43,142.397242933902,255259,0.0,1.0
2016-08-17,155.75,156.65,154.93,156.31,141.384190071767,278717,0.0,1.0
2016-08-16,157.44,158.21,155.86,156.07,141.167107315595,273413,0.0,1.0
2016-08-15,158.4,158.4,156.67,157.76,142.695731723638,275779,0.0,1.0
2016-08-12,159.01,159.01,157.37,158.73,143.573107863166,180977,0.0,1.0
2016-08-11,158.59,159.58,157.85,159.24,144.034408720032,186111,0.0,1.0
2016-08-10,157.84,158.4,156.99,158.37,143.247483728909,212126,0.0,1.0
2016-08-09,159.4,159.6,157.2,157.65,142.596235460393,346903,0.0,1.0
2016-08-08,158.13,158.84,156.3,158.72,143.564062748326,343117,0.0,1.0
2016-08-05,157.08,159.0,156.511,158.01,142.921859594651,346675,0.0,1.0
2016-08-04,155.63,157.0,155.185,156.36,141.429415645969,340730,0.0,1.0
2016-08-03,154.67,155.57,153.94,155.35,140.515859047079,211711,0.0,1.0
2016-08-02,156.05,156.26,154.58,155.07,140.262595831545,261057,0.0,1.0
2016-08-01,156.74,157.66,156.01,156.43,141.492731449853,246269,0.0,1.0
2016-07-29,158.55,159.0,156.75,156.8,141.827400698951,354887,0.0,1.0
2016-07-28,156.71,159.58,156.71,158.97,143.790190619338,505476,0.0,1.0
2016-07-27,154.75,156.91,154.75,156.84,141.863581158313,657280,0.0,1.0
2016-07-26,152.42,154.75,151.34,154.71,139.936971697288,537130,0.0,1.0
2016-07-25,151.04,152.11,150.64,152.05,137.530971149716,265201,0.0,1.0
2016-07-22,149.66,152.02,149.575,151.59,137.114895867053,243098,0.0,1.0
2016-07-21,150.82,151.715,150.09,150.19,135.848579789384,260632,0.0,1.0
2016-07-20,151.39,151.82,150.24,151.0,136.581234091464,374013,0.0,1.0
2016-07-19,149.9,151.45,149.0,150.96,136.545053632102,300053,0.0,1.0
2016-07-18,149.71,150.0,145.53,149.2,134.953113420175,731833,0.0,1.0
2016-07-15,147.17,148.23,146.36,148.0,133.867699639316,377812,0.0,1.0
2016-07-14,148.79,149.03,146.75,146.86,132.8365565475,407025,0.0,1.0
2016-07-13,148.45,148.61,147.84,148.15,134.003376361923,345719,0.0,1.0
2016-07-12,147.96,148.95,147.51,148.06,133.921970328359,347888,0.0,1.0
2016-07-11,148.19,148.91,147.29,147.29,133.225496485641,320227,0.0,1.0
2016-07-08,145.49,147.7399,145.2,147.41,133.334037863727,308557,0.0,1.0
2016-07-07,145.27,146.1,143.78,144.38,130.593368067057,250092,0.0,1.0
2016-07-06,142.7,146.11,142.495,145.59,131.687826962757,401504,0.0,1.0
2016-07-05,142.14,143.07,141.9,142.65,129.028563199652,224037,0.0,1.0
2016-07-01,142.53,143.92,141.94,142.7,129.073788773854,308033,0.0,1.0
2016-06-30,138.45,142.65,138.28,142.6,128.983337625449,411000,0.0,1.0
2016-06-29,139.71,140.16,137.85,138.28,125.075848014355,476268,0.0,1.0
2016-06-28,137.39,138.44,136.94,138.31,125.102983358877,381571,0.43,1.0
2016-06-27,139.0,139.09,135.86,137.03,123.56106248859,811659,0.0,1.0
2016-06-24,136.93,140.33,136.12,140.26,126.473579688021,803090,0.0,1.0
2016-06-23,139.79,141.95,139.4,141.84,127.898278503842,431261,0.0,1.0
2016-06-22,138.8,139.86,138.28,138.55,124.931658817734,215081,0.0,1.0
2016-06-21,138.91,139.17,137.68,138.75,125.11200043999,384087,0.0,1.0
2016-06-20,136.56,139.17,136.492,138.79,125.148068764441,288700,0.0,1.0
2016-06-17,134.89,136.105,134.56,135.17,121.88388540161,531405,0.0,1.0
2016-06-16,134.97,135.12,134.14,134.9,121.640424211565,307275,0.0,1.0
2016-06-15,135.87,136.44,134.975,135.48,122.163414916107,269927,0.0,1.0
2016-06-14,134.5,135.82,132.74,135.42,122.10931242943,413395,0.0,1.0
2016-06-13,136.78,137.2105,134.58,134.79,121.541236319324,563091,0.0,1.0
2016-06-10,139.89,140.0,137.75,138.03,124.462770599869,291848,0.0,1.0
2016-06-09,140.53,141.75,139.95,140.8,126.960502068112,317979,0.0,1.0
2016-06-08,139.37,141.37,139.24,141.1,127.231014501496,384707,0.0,1.0
2016-06-07,138.58,139.57,137.82,139.24,125.553837414517,270023,0.0,1.0
2016-06-06,138.33,138.805,137.16,138.23,124.643112222125,289137,0.0,1.0
2016-06-03,136.89,138.85,136.69,137.79,124.246360653162,297923,0.0,1.0
2016-06-02,137.59,138.07,136.63,137.91,124.354565626515,220085,0.0,1.0
2016-06-01,136.84,137.99,135.595,137.88,124.327514383177,230123,0.0,1.0
2016-05-31,137.05,137.87,135.74,137.35,123.849609084199,514664,0.0,1.0
2016-05-27,136.3,138.35,136.13,136.88,123.425806271898,399657,0.0,1.0
2016-05-26,136.75,137.25,135.835,136.46,123.04708886516,189822,0.0,1.0
2016-05-25,136.07,136.58,135.28,136.23,122.839695999566,284967,0.0,1.0
2016-05-24,134.02,136.34,132.87,135.52,122.199483240558,390221,0.0,1.0
2016-05-23,133.35,133.63,132.37,133.2,120.10752042239,266685,0.0,1.0
2016-05-20,133.75,133.93,132.83,133.56,120.432135342451,257194,0.0,1.0
2016-05-19,133.47,134.05,131.9,133.08,119.999315449037,417583,0.0,1.0
2016-05-18,135.39,135.69,132.33,134.4,121.189570155925,565199,0.0,1.0
2016-05-17,137.41,138.31,135.06,135.88,122.524098160618,383585,0.0,1.0
2016-05-16,137.73,138.98,137.1,137.44,123.930762814214,288820,0.0,1.0
2016-05-13,137.82,139.38,136.54,137.51,123.993882382004,254088,0.0,1.0
2016-05-12,137.54,138.6,136.99,138.26,124.670163465463,515378,0.0,1.0
2016-05-11,138.84,139.9399,135.985,136.53,123.11020843295,344524,0.0,1.0
2016-05-10,137.99,139.62,137.4,138.79,125.148068764441,457956,0.0,1.0
2016-05-09,136.6,138.2,136.165,137.15,123.669267461943,267936,0.0,1.0
2016-05-06,135.24,136.89,134.8,136.78,123.33563546077,224695,0.0,1.0
2016-05-05,135.35,135.66,134.36,135.42,122.10931242943,434422,0.0,1.0
2016-05-04,133.91,135.28,132.88,135.07,121.793714590482,387791,0.0,1.0
2016-05-03,135.18,135.3576,132.82,134.03,120.855938154752,347824,0.0,1.0
2016-05-02,135.12,136.09,135.02,135.76,122.415893187265,311000,0.0,1.0
2016-04-29,134.94,135.62,134.21,134.95,121.685509617129,379672,0.0,1.0
2016-04-28,136.62,138.38,134.83,135.13,121.847817077159,444848,0.0,1.0
2016-04-27,137.37,137.91,135.8058,137.56,124.038967787567,309198,0.0,1.0
2016-04-26,137.46,139.5835,137.21,137.37,123.867643246424,525627,0.0,1.0
2016-04-25,137.05,138.32,136.43,136.9,123.443840434123,323197,0.0,1.0
2016-04-22,136.69,138.01,136.67,137.63,124.102087355357,267308,0.0,1.0
2016-04-21,137.7,138.85,136.9,137.03,123.56106248859,390008,0.0,1.0
2016-04-20,139.47,139.78,136.11,137.66,124.129138598695,536024,0.0,1.0
2016-04-19,143.19,143.19,138.04,139.1,125.427598278937,753605,0.0,1.0
2016-04-18,137.44,141.66,134.06,137.17,123.687301624169,1166044,0.0,1.0
2016-04-15,140.75,141.16,139.5,140.84,126.996570392563,693322,0.0,1.0
2016-04-14,141.15,141.97,139.9,140.54,126.72605795918,500875,0.0,1.0
2016-04-13,141.2,142.485,140.14,142.0,128.042551801647,245786,0.0,1.0
2016-04-12,139.55,140.72,138.92,140.27,126.482596769134,364485,0.0,1.0
2016-04-11,140.29,140.68,139.035,139.32,125.625974063419,412085,0.0,1.0
2016-04-08,139.52,140.29,138.46,139.59,125.869435253464,389100,0.0,1.0
2016-04-07,137.6,138.84,136.58,138.2,124.616060978786,339456,0.0,1.0
2016-04-06,137.03,138.33,136.28,138.22,124.634095141012,348348,0.0,1.0
2016-04-05,136.7,138.0,135.47,137.04,123.570079569702,349748,0.0,1.0
2016-04-04,137.31,137.44,135.64,136.93,123.470891677462,418189,0.0,1.0
2016-04-01,134.81,137.46,133.79,137.46,123.94879697644,366491,0.0,1.0
2016-03-31,134.98,136.325,134.63,135.19,121.901919563836,235086,0.0,1.0
2016-03-30,136.11,136.11,133.57,135.35,122.04619286164,245372,0.0,1.0
2016-03-29,133.25,135.04,131.72,134.96,121.694526698242,371528,0.36,1.0
2016-03-28,131.93,133.77,130.34,133.76,120.291604279905,314109,0.0,1.0
2016-03-24,131.33,133.25,130.72,132.9,119.518198331335,418707,0.0,1.0
2016-03-23,132.0,133.15,131.2,131.96,118.672847643364,262936,0.0,1.0
2016-03-22,131.84,133.59,131.84,132.71,119.347329575256,224374,0.0,1.0
2016-03-21,132.66,133.34,131.76,132.68,119.32035029798,260608,0.0,1.0
2016-03-18,131.63,133.87,131.44,132.78,119.410281222233,682648,0.0,1.0
2016-03-17,132.38,133.22,130.6,132.31,118.987605878247,378084,0.0,1.0
2016-03-16,130.9,132.84,129.26,132.37,119.041564432798,420159,0.0,1.0
2016-03-15,131.31,133.125,131.27,132.88,119.500212146485,305088,0.0,1.0
2016-03-14,130.63,133.75,130.63,132.68,119.32035029798,429267,0.0,1.0
2016-03-11,130.73,131.2599,129.15,130.98,117.791524585691,311938,0.0,1.0
2016-03-10,130.02,130.525,128.41,129.65,116.595443293135,237587,0.0,1.0
2016-03-09,129.05,130.0,128.27,129.36,116.334643612803,235280,0.0,1.0
2016-03-08,128.04,130.43,126.63,128.56,115.615196218785,334406,0.0,1.0
2016-03-07,128.58,129.11,127.78,128.89,115.911968268817,331363,0.0,1.0
2016-03-04,128.53,129.15,127.29,129.14,116.136795579448,439873,0.0,1.0
2016-03-03,128.95,128.95,127.25,128.51,115.570230756658,328436,0.0,1.0
2016-03-02,128.91,129.18,125.88,129.06,116.064850840046,423338,0.0,1.0
2016-03-01,130.5,131.43,128.46,129.31,116.289678150677,573332,0.0,1.0
2016-02-29,131.53,132.7,129.2,129.21,116.199747226425,573932,0.0,1.0
2016-02-26,130.18,131.72,129.72,131.64,118.385068685756,777631,0.0,1.0
2016-02-25,126.73,129.46,126.73,128.67,115.714120235462,562913,0.0,1.0
2016-02-24,122.15,127.16,121.98,126.59,113.843557011014,528535,0.0,1.0
2016-02-23,122.08,123.98,121.23,123.42,110.992746712215,393072,0.0,1.0
2016-02-22,122.38,123.26,120.51,121.44,109.212114412019,678525,0.0,1.0
2016-02-19,120.8,122.16,119.75,121.29,109.077218025641,315239,0.0,1.0
2016-02-18,124.23,124.86,119.89,121.26,109.050238748365,520877,0.0,1.0
2016-02-17,120.32,123.17,120.24,123.0,110.615036830356,486789,0.0,1.0
2016-02-16,121.01,121.61,119.07,119.75,107.692281792155,485887,0.0,1.0
2016-02-12,119.13,121.16,118.77,119.5,107.467454481524,462465,0.0,1.0
2016-02-11,114.26,118.55,113.7,117.44,105.614877441926,598735,0.0,1.0
2016-02-10,115.07,117.9,114.09,115.79,104.131017191763,593444,0.0,1.0
2016-02-09,112.71,116.71,112.39,113.97,102.494274370371,585134,0.0,1.0
2016-02-08,108.89,114.92,105.65,114.47,102.943928991633,1181409,0.0,1.0
2016-02-05,118.02,118.91,112.82,114.33,102.818025697679,726383,0.0,1.0
2016-02-04,117.05,120.38,117.05,118.2,106.298352466244,361820,0.0,1.0
2016-02-03,118.48,118.58,115.1631,117.44,105.614877441926,408315,0.0,1.0
2016-02-02,117.21,117.62,115.59,116.75,104.994354064585,313812,0.0,1.0
2016-02-01,119.17,119.4,117.24,118.73,106.774986364781,332202,0.0,1.0
2016-01-29,116.67,119.83,115.71,119.82,107.755233439132,675010,0.0,1.0
2016-01-28,118.01,118.4,115.42,115.72,104.068065544787,389090,0.0,1.0
2016-01-27,120.26,120.43,116.39,117.27,105.461994870698,237320,0.0,1.0
2016-01-26,116.51,120.74,115.84,120.44,108.312805169496,393889,0.0,1.0
2016-01-25,117.56,117.56,114.87,116.03,104.346851409969,411977,0.0,1.0
2016-01-22,116.28,120.42,116.24,118.72,106.765993272356,537167,0.0,1.0
2016-01-21,115.34,117.5,114.01,114.39,102.871984252231,480528,0.0,1.0
2016-01-20,114.84,116.41,111.0999,115.13,103.537473091698,467708,0.0,1.0
2016-01-19,117.23,118.25,115.61,116.51,104.77851984638,509269,0.0,1.0
2016-01-15,115.09,116.45,113.761,115.77,104.113031006913,427865,0.0,1.0
2016-01-14,115.98,118.21,114.24,117.4,105.578905072226,465753,0.0,1.0
2016-01-13,118.72,119.41,114.75,115.67,104.02310008266,452746,0.0,1.0
2016-01-12,117.98,118.98,116.43,118.39,106.469221222324,380004,0.0,1.0
2016-01-11,117.91,118.59,115.99,116.74,104.98536097216,340995,0.0,1.0
2016-01-08,119.49,119.9399,117.22,117.45,105.623870534352,298227,0.0,1.0
2016-01-07,118.97,120.66,118.2,118.93,106.954848213286,365420,0.0,1.0
2016-01-06,121.4,122.3988,119.22,120.78,108.618570311954,329213,0.0,1.0
2016-01-05,124.37,124.88,122.52,123.09,110.695974662183,244005,0.0,1.0
2016-01-04,123.63,124.3,122.36,124.24,111.730180291084,407127,0.0,1.0
2015-12-31,126.0,127.015,124.81,124.9,112.32372439115,253533,0.0,1.0
2015-12-30,127.63,128.27,126.29,126.56,113.816577733738,183849,0.0,1.0
2015-12-29,127.3,128.33,126.83,127.88,115.003665933869,239135,0.36,1.0
