,INGN_Open,INGN_High,INGN_Low,INGN_Close,INGN_Adj Close,INGN_Volume,INGN_Dividend Amount,INGN_Split Coefficient
2018-12-18,127.19,129.44,126.26,128.52,128.52,310224,0.0,1.0
2018-12-17,129.74,131.39,125.12,126.03,126.03,368418,0.0,1.0
2018-12-14,131.59,132.375,128.5,130.79,130.79,411510,0.0,1.0
2018-12-13,136.32,137.485,131.66,133.03,133.03,572433,0.0,1.0
2018-12-12,139.82,140.935,133.95,136.43,136.43,331568,0.0,1.0
2018-12-11,141.53,141.995,134.705,137.67,137.67,334530,0.0,1.0
2018-12-10,138.59,141.045,136.305,139.82,139.82,276222,0.0,1.0
2018-12-07,143.32,144.2,137.18,138.92,138.92,416779,0.0,1.0
2018-12-06,138.86,144.58,137.08,144.32,144.32,406795,0.0,1.0
2018-12-04,149.27,152.46,142.605,143.58,143.58,324242,0.0,1.0
2018-12-03,149.89,151.19,148.53,150.01,150.01,322901,0.0,1.0
2018-11-30,144.55,153.19,143.73,147.36,147.36,508431,0.0,1.0
2018-11-29,139.78,145.93,139.78,144.08,144.08,390479,0.0,1.0
2018-11-28,143.44,144.6,138.76,141.24,141.24,504475,0.0,1.0
2018-11-27,141.92,143.2899,140.0,142.37,142.37,250043,0.0,1.0
2018-11-26,141.43,142.43,138.65,141.91,141.91,301836,0.0,1.0
2018-11-23,137.44,142.45,136.63,138.83,138.83,150440,0.0,1.0
2018-11-21,142.58,145.43,137.7,138.09,138.09,443433,0.0,1.0
2018-11-20,138.43,144.54,133.78,141.57,141.57,764578,0.0,1.0
2018-11-19,141.23,141.81,135.33,137.45,137.45,825447,0.0,1.0
2018-11-16,138.36,142.88,137.92,141.75,141.75,530905,0.0,1.0
2018-11-15,131.64,139.71,127.25,139.01,139.01,710334,0.0,1.0
2018-11-14,139.13,139.26,130.435,132.31,132.31,1039306,0.0,1.0
2018-11-13,141.34,143.69,135.69,137.97,137.97,688873,0.0,1.0
2018-11-12,148.51,149.445,138.79,139.93,139.93,696658,0.0,1.0
2018-11-09,147.38,148.52,140.7,148.51,148.51,867079,0.0,1.0
2018-11-08,154.9,155.78,147.01,148.81,148.81,938069,0.0,1.0
2018-11-07,157.02,161.33,143.63,155.86,155.86,2641000,0.0,1.0
2018-11-06,196.82,197.8,184.6,193.3,193.3,847921,0.0,1.0
2018-11-05,193.75,195.3,186.2,191.98,191.98,475161,0.0,1.0
2018-11-02,199.17,204.3,193.595,194.3,194.3,394360,0.0,1.0
2018-11-01,191.04,199.33,189.35,197.54,197.54,401063,0.0,1.0
2018-10-31,193.58,201.55,188.63,189.57,189.57,388421,0.0,1.0
2018-10-30,185.65,191.53,183.2388,191.16,191.16,284642,0.0,1.0
2018-10-29,191.65,193.65,182.06,185.04,185.04,288688,0.0,1.0
2018-10-26,187.52,190.93,179.12,187.12,187.12,396658,0.0,1.0
2018-10-25,193.48,194.16,185.2901,190.97,190.97,428201,0.0,1.0
2018-10-24,199.41,201.6,191.78,192.35,192.35,392386,0.0,1.0
2018-10-23,198.36,201.34,192.66,199.38,199.38,314335,0.0,1.0
2018-10-22,197.09,205.34,197.09,202.88,202.88,354282,0.0,1.0
2018-10-19,205.94,207.5,193.51,195.38,195.38,267412,0.0,1.0
2018-10-18,211.89,213.93,203.29,204.66,204.66,194820,0.0,1.0
2018-10-17,212.0,213.31,208.5,212.35,212.35,187397,0.0,1.0
2018-10-16,202.87,213.415,202.5,211.98,211.98,285961,0.0,1.0
2018-10-15,201.06,203.31,194.27,201.69,201.69,344413,0.0,1.0
2018-10-12,203.38,208.67,195.85,201.42,201.42,491774,0.0,1.0
2018-10-11,194.87,203.795,192.5167,198.5,198.5,459908,0.0,1.0
2018-10-10,204.47,204.88,194.08,196.1,196.1,499077,0.0,1.0
2018-10-09,207.55,214.64,204.53,205.2,205.2,373419,0.0,1.0
2018-10-08,213.67,217.52,205.59,209.43,209.43,356187,0.0,1.0
2018-10-05,216.92,220.77,207.205,215.81,215.81,515572,0.0,1.0
2018-10-04,230.0,230.455,213.11,216.95,216.95,674338,0.0,1.0
2018-10-03,238.6,241.0,230.765,230.91,230.91,437252,0.0,1.0
2018-10-02,239.18,241.16,236.8083,237.15,237.15,279236,0.0,1.0
2018-10-01,246.22,247.99,238.6082,239.74,239.74,358871,0.0,1.0
2018-09-28,244.24,252.6499,244.01,244.12,244.12,3454054,0.0,1.0
2018-09-27,244.79,248.14,241.0,245.55,245.55,397541,0.0,1.0
2018-09-26,258.01,258.09,242.0,243.66,243.66,552738,0.0,1.0
2018-09-25,252.56,259.57,252.56,258.66,258.66,231536,0.0,1.0
2018-09-24,253.26,257.24,248.03,252.96,252.96,246805,0.0,1.0
2018-09-21,254.37,258.82,253.8,254.7,254.7,323171,0.0,1.0
2018-09-20,256.66,260.6851,252.39,254.0,254.0,237217,0.0,1.0
2018-09-19,263.7,264.94,254.2779,255.98,255.98,278196,0.0,1.0
2018-09-18,262.77,268.05,261.56,263.88,263.88,257484,0.0,1.0
2018-09-17,282.92,285.89,262.4,263.45,263.45,389132,0.0,1.0
2018-09-14,279.08,285.582,278.72,282.92,282.92,248809,0.0,1.0
2018-09-13,287.62,287.79,275.55,278.07,278.07,242939,0.0,1.0
2018-09-12,274.98,276.98,264.2248,274.76,274.76,264781,0.0,1.0
2018-09-11,267.23,274.45,264.18,273.23,273.23,170666,0.0,1.0
2018-09-10,262.4,268.79,260.5,267.72,267.72,178566,0.0,1.0
2018-09-07,258.87,267.85,257.11,263.85,263.85,133156,0.0,1.0
2018-09-06,262.79,263.68,255.98,259.31,259.31,195681,0.0,1.0
2018-09-05,263.84,264.87,250.006,263.79,263.79,293142,0.0,1.0
2018-09-04,263.67,265.73,257.71,264.94,264.94,279897,0.0,1.0
2018-08-31,260.61,266.58,258.751,264.91,264.91,218437,0.0,1.0
2018-08-30,256.97,265.81,256.0,261.61,261.61,258152,0.0,1.0
2018-08-29,252.35,258.59,252.35,257.1,257.1,224710,0.0,1.0
2018-08-28,248.92,252.9855,247.0,252.16,252.16,157385,0.0,1.0
2018-08-27,248.43,249.9441,246.32,248.92,248.92,149824,0.0,1.0
2018-08-24,242.0,247.96,241.11,246.04,246.04,127186,0.0,1.0
2018-08-23,239.23,243.306,238.59,241.38,241.38,134385,0.0,1.0
2018-08-22,234.35,241.335,233.0,238.43,238.43,176987,0.0,1.0
2018-08-21,231.97,236.68,231.97,233.67,233.67,136036,0.0,1.0
2018-08-20,235.53,235.53,227.06,231.57,231.57,166209,0.0,1.0
2018-08-17,232.42,233.7,228.63,232.65,232.65,93612,0.0,1.0
2018-08-16,230.52,233.545,227.69,233.01,233.01,117962,0.0,1.0
2018-08-15,229.0,231.54,225.04,228.66,228.66,170730,0.0,1.0
2018-08-14,227.33,231.52,226.804,231.24,231.24,119843,0.0,1.0
2018-08-13,228.13,229.2,223.45,226.25,226.25,150289,0.0,1.0
2018-08-10,227.72,232.655,225.77,227.09,227.09,180314,0.0,1.0
2018-08-09,231.75,233.28,225.11,228.72,228.72,374793,0.0,1.0
2018-08-08,236.74,242.1,226.815,230.08,230.08,782878,0.0,1.0
2018-08-07,214.22,218.89,212.95,213.26,213.26,419827,0.0,1.0
2018-08-06,212.3,219.915,210.21,213.69,213.69,295936,0.0,1.0
2018-08-03,212.4,212.4,205.92,211.53,211.53,188852,0.0,1.0
2018-08-02,199.51,212.82,198.65,212.12,212.12,252973,0.0,1.0
2018-08-01,198.99,203.64,195.68,201.94,201.94,184195,0.0,1.0
2018-07-31,195.29,201.99,193.985,199.25,199.25,190296,0.0,1.0
2018-07-30,198.37,200.52,194.62,194.92,194.92,170258,0.0,1.0
2018-07-27,204.66,204.66,193.82,198.83,198.83,173018,0.0,1.0
2018-07-26,207.77,207.77,198.75,204.65,204.65,159727,0.0,1.0
2018-07-25,202.39,208.16,202.34,207.86,207.86,116267,0.0,1.0
2018-07-24,210.37,211.22,201.565,202.39,202.39,200272,0.0,1.0
2018-07-23,208.98,213.2,208.41,210.37,210.37,169090,0.0,1.0
2018-07-20,214.12,214.75,207.7,209.72,209.72,159988,0.0,1.0
2018-07-19,213.62,214.7199,211.87,213.49,213.49,185523,0.0,1.0
2018-07-18,211.04,214.989,209.72,213.16,213.16,241829,0.0,1.0
2018-07-17,201.81,210.78,201.81,210.32,210.32,222160,0.0,1.0
2018-07-16,197.29,202.91,191.52,202.41,202.41,249272,0.0,1.0
2018-07-13,202.49,204.01,197.49,198.5,198.5,188808,0.0,1.0
2018-07-12,204.16,209.72,196.64,201.96,201.96,236836,0.0,1.0
2018-07-11,200.16,203.112,199.651,202.2,202.2,160804,0.0,1.0
2018-07-10,202.93,204.35,200.27,201.15,201.15,152948,0.0,1.0
2018-07-09,193.24,202.21,193.24,201.88,201.88,353817,0.0,1.0
2018-07-06,193.66,195.84,191.11,191.86,191.86,210770,0.0,1.0
2018-07-05,190.12,193.86,188.569,193.65,193.65,136420,0.0,1.0
2018-07-03,189.98,189.999,187.25,189.1,189.1,89854,0.0,1.0
2018-07-02,184.88,189.8,179.49,189.55,189.55,137252,0.0,1.0
2018-06-29,187.4,188.285,185.96,186.33,186.33,166641,0.0,1.0
2018-06-28,181.74,186.34,177.311,185.94,185.94,134002,0.0,1.0
2018-06-27,187.37,188.5138,182.01,182.07,182.07,191199,0.0,1.0
2018-06-26,182.43,187.65,182.43,187.09,187.09,148347,0.0,1.0
2018-06-25,185.81,186.2313,179.32,182.74,182.74,215921,0.0,1.0
2018-06-22,188.92,190.0489,185.39,186.06,186.06,197334,0.0,1.0
2018-06-21,193.68,194.23,187.2099,188.15,188.15,157625,0.0,1.0
2018-06-20,189.4,192.89,188.26,192.48,192.48,168932,0.0,1.0
2018-06-19,188.06,189.96,186.03,189.14,189.14,142633,0.0,1.0
2018-06-18,182.75,190.28,181.7496,190.0,190.0,173577,0.0,1.0
2018-06-15,183.5,186.935,179.72,183.59,183.59,339117,0.0,1.0
2018-06-14,184.75,187.32,184.32,186.0,186.0,182206,0.0,1.0
2018-06-13,185.0,186.24,183.8,184.63,184.63,182013,0.0,1.0
2018-06-12,181.44,185.34,181.25,183.49,183.49,210932,0.0,1.0
2018-06-11,182.46,184.7724,178.9008,181.43,181.43,209747,0.0,1.0
2018-06-08,181.12,184.41,180.3242,181.31,181.31,236972,0.0,1.0
2018-06-07,190.61,191.82,179.395,181.49,181.49,330111,0.0,1.0
2018-06-06,190.58,193.14,189.7,191.49,191.49,155141,0.0,1.0
2018-06-05,185.85,192.0,185.85,191.88,191.88,236843,0.0,1.0
2018-06-04,186.07,187.93,183.39,185.92,185.92,185220,0.0,1.0
2018-06-01,183.2,186.96,181.88,185.46,185.46,160100,0.0,1.0
2018-05-31,181.7,184.1021,181.0,182.69,182.69,173911,0.0,1.0
2018-05-30,177.38,183.9,177.1107,181.35,181.35,273428,0.0,1.0
2018-05-29,173.75,176.52,173.52,176.48,176.48,182386,0.0,1.0
2018-05-25,171.49,175.7,171.49,174.33,174.33,222061,0.0,1.0
2018-05-24,171.85,172.8999,157.43,171.45,171.45,1739128,0.0,1.0
2018-05-23,173.2,174.86,171.02,172.67,172.67,171877,0.0,1.0
2018-05-22,161.76,174.61,161.05,172.6,172.6,511023,0.0,1.0
2018-05-21,189.4,189.76,175.84,177.06,177.06,292166,0.0,1.0
2018-05-18,184.09,188.4499,183.27,187.76,187.76,136225,0.0,1.0
2018-05-17,181.78,183.73,180.02,182.99,182.99,78870,0.0,1.0
2018-05-16,178.69,183.96,178.001,182.15,182.15,121651,0.0,1.0
2018-05-15,180.79,181.0,177.23,178.0,178.0,165066,0.0,1.0
2018-05-14,184.03,185.3599,180.77,181.22,181.22,90357,0.0,1.0
2018-05-11,181.77,184.66,179.08,184.04,184.04,98808,0.0,1.0
2018-05-10,181.65,183.18,178.58,181.99,181.99,222878,0.0,1.0
2018-05-09,172.01,182.08,171.98,181.63,181.63,332174,0.0,1.0
2018-05-08,171.0,172.19,169.515,172.09,172.09,195777,0.0,1.0
2018-05-07,169.99,173.1,169.12,170.99,170.99,200797,0.0,1.0
2018-05-04,161.91,170.55,161.91,169.94,169.94,197944,0.0,1.0
2018-05-03,163.47,164.5,160.0,163.14,163.14,226790,0.0,1.0
2018-05-02,172.04,172.58,162.385,163.46,163.46,447826,0.0,1.0
2018-05-01,171.9,175.33,163.902,173.17,173.17,1111814,0.0,1.0
2018-04-30,143.52,145.2,139.93,140.58,140.58,221633,0.0,1.0
2018-04-27,141.99,144.1,140.94,143.11,143.11,162056,0.0,1.0
2018-04-26,138.48,141.85,135.8708,141.79,141.79,103863,0.0,1.0
2018-04-25,137.95,139.17,135.7956,137.93,137.93,77490,0.0,1.0
2018-04-24,141.81,143.67,137.01,138.49,138.49,121693,0.0,1.0
2018-04-23,141.69,144.31,140.7821,142.26,142.26,70026,0.0,1.0
2018-04-20,140.29,142.52,138.7805,141.08,141.08,65575,0.0,1.0
2018-04-19,141.73,142.39,140.005,141.23,141.23,103523,0.0,1.0
2018-04-18,144.05,144.05,141.84,142.02,142.02,124581,0.0,1.0
2018-04-17,139.82,143.63,138.475,143.32,143.32,187028,0.0,1.0
2018-04-16,140.52,143.0,138.67,139.43,139.43,161092,0.0,1.0
2018-04-13,138.09,139.2699,135.26,138.92,138.92,125164,0.0,1.0
2018-04-12,133.82,138.22,132.435,137.39,137.39,192680,0.0,1.0
2018-04-11,131.91,134.4,131.289,133.82,133.82,83585,0.0,1.0
2018-04-10,132.49,134.51,130.88,133.15,133.15,110362,0.0,1.0
2018-04-09,128.69,132.3,128.185,131.2,131.2,167300,0.0,1.0
2018-04-06,129.17,129.95,126.08,128.0,128.0,138117,0.0,1.0
2018-04-05,128.91,130.5,126.93,130.4,130.4,95103,0.0,1.0
2018-04-04,126.22,128.3,125.0,127.98,127.98,88439,0.0,1.0
2018-04-03,124.1,127.92,123.2,127.48,127.48,153249,0.0,1.0
2018-04-02,122.84,124.5,122.24,123.8,123.8,150353,0.0,1.0
2018-03-29,120.46,124.01,119.53,122.84,122.84,119408,0.0,1.0
2018-03-28,121.16,123.15,119.001,119.77,119.77,196741,0.0,1.0
2018-03-27,126.01,126.5714,120.59,121.16,121.16,176231,0.0,1.0
2018-03-26,123.5,126.3,121.24,125.68,125.68,282851,0.0,1.0
2018-03-23,124.16,125.695,121.301,121.6,121.6,96483,0.0,1.0
2018-03-22,124.75,127.01,122.9588,123.68,123.68,109406,0.0,1.0
2018-03-21,126.2,126.37,124.4525,125.46,125.46,49346,0.0,1.0
2018-03-20,124.94,127.095,122.6448,126.0,126.0,79172,0.0,1.0
2018-03-19,128.89,128.89,123.8299,125.02,125.02,105306,0.0,1.0
2018-03-16,127.95,129.79,127.39,129.09,129.09,191375,0.0,1.0
2018-03-15,128.52,129.58,126.28,128.0,128.0,76435,0.0,1.0
2018-03-14,127.6,129.37,126.77,128.11,128.11,111821,0.0,1.0
2018-03-13,126.83,127.5,124.181,127.35,127.35,97204,0.0,1.0
2018-03-12,125.99,127.15,117.94,126.37,126.37,113292,0.0,1.0
2018-03-09,125.3,127.56,124.145,125.46,125.46,126994,0.0,1.0
2018-03-08,125.53,127.33,123.71,124.66,124.66,77926,0.0,1.0
2018-03-07,122.94,125.6,122.16,125.3,125.3,111835,0.0,1.0
2018-03-06,120.84,124.75,120.84,124.03,124.03,192152,0.0,1.0
2018-03-05,120.45,122.2,117.05,120.78,120.78,165613,0.0,1.0
2018-03-02,117.26,123.12,117.2419,122.0,122.0,203052,0.0,1.0
2018-03-01,121.25,121.998,116.315,118.33,118.33,245913,0.0,1.0
2018-02-28,130.28,131.635,119.25,120.82,120.82,563362,0.0,1.0
2018-02-27,133.99,134.97,130.28,130.28,130.28,211666,0.0,1.0
2018-02-26,131.1,134.59,130.09,133.22,133.22,128884,0.0,1.0
2018-02-23,130.41,132.2096,127.63,131.15,131.15,69575,0.0,1.0
2018-02-22,130.09,132.09,128.41,129.49,129.49,148732,0.0,1.0
2018-02-21,127.4,132.675,126.8938,129.36,129.36,188189,0.0,1.0
2018-02-20,125.5,127.99,124.82,126.84,126.84,128598,0.0,1.0
2018-02-16,121.56,125.48,114.8453,124.46,124.46,150708,0.0,1.0
2018-02-15,120.0,121.71,118.3,120.87,120.87,73195,0.0,1.0
2018-02-14,116.98,120.48,116.05,119.33,119.33,111142,0.0,1.0
2018-02-13,116.43,118.8,115.06,117.9,117.9,123103,0.0,1.0
2018-02-12,117.13,118.8,114.18,117.41,117.41,118303,0.0,1.0
2018-02-09,116.52,118.45,114.71,116.68,116.68,190319,0.0,1.0
2018-02-08,119.53,119.53,115.32,115.33,115.33,88740,0.0,1.0
2018-02-07,118.7,120.6,116.01,119.37,119.37,73464,0.0,1.0
2018-02-06,115.03,119.98,113.5,118.95,118.95,101624,0.0,1.0
2018-02-05,119.97,121.61,117.68,117.68,117.68,66547,0.0,1.0
2018-02-02,121.19,122.42,119.76,120.41,120.41,56271,0.0,1.0
2018-02-01,121.31,123.38,116.92,122.2,122.2,88361,0.0,1.0
2018-01-31,126.72,127.1,121.8,121.84,121.84,95419,0.0,1.0
2018-01-30,124.5,127.37,120.04,126.24,126.24,121750,0.0,1.0
2018-01-29,125.5,126.93,124.03,126.01,126.01,106413,0.0,1.0
2018-01-26,123.96,126.39,122.92,125.75,125.75,85120,0.0,1.0
2018-01-25,121.64,124.51,118.3782,123.89,123.89,117455,0.0,1.0
2018-01-24,120.8,122.29,120.33,120.89,120.89,72415,0.0,1.0
2018-01-23,120.57,121.21,117.71,120.65,120.65,88185,0.0,1.0
2018-01-22,117.97,121.645,116.47,120.33,120.33,126916,0.0,1.0
2018-01-19,114.74,118.935,113.36,118.12,118.12,116571,0.0,1.0
2018-01-18,115.62,116.47,114.46,114.99,114.99,99045,0.0,1.0
2018-01-17,116.41,117.46,115.0,115.95,115.95,119493,0.0,1.0
2018-01-16,116.43,116.82,114.0,116.15,116.15,223702,0.0,1.0
2018-01-12,115.65,116.85,114.79,115.59,115.59,171014,0.0,1.0
2018-01-11,114.35,117.12,113.2526,115.17,115.17,97900,0.0,1.0
2018-01-10,117.45,119.05,112.78,114.22,114.22,173965,0.0,1.0
2018-01-09,114.65,118.37,113.585,117.75,117.75,277400,0.0,1.0
2018-01-08,119.32,119.55,113.0,114.25,114.25,362903,0.0,1.0
2018-01-05,119.47,120.995,119.47,119.85,119.85,114793,0.0,1.0
2018-01-04,118.79,120.32,118.0423,119.4,119.4,77561,0.0,1.0
2018-01-03,119.19,119.19,117.2,118.59,118.59,195569,0.0,1.0
2018-01-02,119.06,120.83,117.64,119.17,119.17,133806,0.0,1.0
2017-12-29,121.32,121.62,119.02,119.08,119.08,76199,0.0,1.0
2017-12-28,121.29,122.26,120.3,121.3,121.3,46912,0.0,1.0
2017-12-27,121.46,122.39,119.3401,120.9,120.9,89842,0.0,1.0
2017-12-26,120.77,122.0,119.0,120.99,120.99,68450,0.0,1.0
2017-12-22,120.74,124.5386,120.01,120.94,120.94,101671,0.0,1.0
2017-12-21,122.02,122.19,120.06,120.43,120.43,92252,0.0,1.0
2017-12-20,120.47,123.39,119.07,121.86,121.86,89025,0.0,1.0
2017-12-19,119.95,124.14,119.02,120.09,120.09,156271,0.0,1.0
2017-12-18,122.6,123.54,119.58,120.18,120.18,108454,0.0,1.0
2017-12-15,119.5,122.51,117.91,122.12,122.12,340695,0.0,1.0
2017-12-14,121.49,121.93,117.01,119.49,119.49,78259,0.0,1.0
2017-12-13,118.66,122.25,117.29,121.22,121.22,162183,0.0,1.0
2017-12-12,117.54,119.16,116.3964,118.65,118.65,79094,0.0,1.0
2017-12-11,118.18,118.74,115.54,117.29,117.29,138239,0.0,1.0
2017-12-08,116.4,119.07,116.4,118.21,118.21,162378,0.0,1.0
2017-12-07,117.5,118.8,116.25,116.29,116.29,152299,0.0,1.0
2017-12-06,118.02,119.67,117.11,117.43,117.43,98865,0.0,1.0
2017-12-05,118.95,119.47,115.16,118.31,118.31,149926,0.0,1.0
2017-12-04,124.97,125.15,118.965,119.1,119.1,115408,0.0,1.0
2017-12-01,127.95,128.5,121.4,122.99,122.99,213007,0.0,1.0
2017-11-30,128.69,130.05,127.03,128.74,128.74,138140,0.0,1.0
2017-11-29,126.67,128.45,126.0,127.92,127.92,101344,0.0,1.0
2017-11-28,126.09,126.76,123.87,126.46,126.46,147122,0.0,1.0
2017-11-27,124.68,126.47,123.89,125.33,125.33,111485,0.0,1.0
2017-11-24,123.34,124.57,122.48,124.39,124.39,34133,0.0,1.0
2017-11-22,122.02,124.25,121.87,123.35,123.35,102560,0.0,1.0
2017-11-21,121.75,123.73,121.62,123.44,123.44,145083,0.0,1.0
2017-11-20,118.62,121.7,118.62,121.64,121.64,142389,0.0,1.0
2017-11-17,119.41,119.41,115.93,118.26,118.26,155057,0.0,1.0
2017-11-16,118.69,121.0,118.255,120.21,120.21,105143,0.0,1.0
2017-11-15,119.29,119.29,117.275,118.31,118.31,114184,0.0,1.0
2017-11-14,117.43,119.47,116.9,119.24,119.24,140359,0.0,1.0
2017-11-13,113.63,118.15,111.49,117.37,117.37,229790,0.0,1.0
2017-11-10,119.93,120.0,114.03,114.19,114.19,237939,0.0,1.0
2017-11-09,116.84,121.62,116.631,119.72,119.72,340317,0.0,1.0
2017-11-08,123.73,124.9,112.746,117.38,117.38,718692,0.0,1.0
2017-11-07,101.53,103.283,100.54,101.65,101.65,224400,0.0,1.0
2017-11-06,101.16,102.1,99.815,101.14,101.14,242718,0.0,1.0
2017-11-03,98.0,102.15,97.01,101.17,101.17,184977,0.0,1.0
2017-11-02,98.26,98.9,96.82,98.0,98.0,111817,0.0,1.0
2017-11-01,99.08,99.745,97.34,98.01,98.01,129302,0.0,1.0
2017-10-31,97.36,99.23,97.36,98.93,98.93,130488,0.0,1.0
2017-10-30,97.93,98.18,96.71,97.27,97.27,100166,0.0,1.0
2017-10-27,95.5,98.905,94.455,98.25,98.25,124904,0.0,1.0
2017-10-26,94.37,95.59,94.02,94.89,94.89,65463,0.0,1.0
2017-10-25,95.95,96.22,94.05,94.39,94.39,113047,0.0,1.0
2017-10-24,98.04,98.54,95.91,95.95,95.95,138106,0.0,1.0
2017-10-23,96.96,98.32,96.7,98.04,98.04,111270,0.0,1.0
2017-10-20,95.28,97.02,95.28,96.65,96.65,107657,0.0,1.0
2017-10-19,94.07,95.0,93.895,94.65,94.65,102804,0.0,1.0
2017-10-18,93.86,94.85,93.23,94.78,94.78,109938,0.0,1.0
2017-10-17,94.12,95.49,93.366,93.59,93.59,95106,0.0,1.0
2017-10-16,94.12,94.53,93.42,94.18,94.18,84667,0.0,1.0
2017-10-13,94.83,95.15,94.3,94.38,94.38,89168,0.0,1.0
2017-10-12,93.66,95.72,93.1,94.78,94.78,133660,0.0,1.0
2017-10-11,93.27,94.415,93.2,93.66,93.66,103166,0.0,1.0
2017-10-10,96.56,96.807,93.265,93.69,93.69,188336,0.0,1.0
2017-10-09,94.4,96.72,94.39,96.5,96.5,214586,0.0,1.0
2017-10-06,93.5,94.78,93.5,94.68,94.68,144026,0.0,1.0
2017-10-05,93.13,94.05,91.8,93.54,93.54,433225,0.0,1.0
2017-10-04,93.65,94.47,92.94,93.4,93.4,207287,0.0,1.0
2017-10-03,94.83,94.91,91.82,93.48,93.48,281582,0.0,1.0
2017-10-02,95.11,95.69,93.0,94.44,94.44,272226,0.0,1.0
2017-09-29,95.78,96.82,94.52,95.1,95.1,344865,0.0,1.0
2017-09-28,100.12,100.12,95.25,95.89,95.89,289619,0.0,1.0
2017-09-27,100.16,101.85,99.31,99.94,99.94,275641,0.0,1.0
2017-09-26,101.4,101.4,99.69,99.91,99.91,106522,0.0,1.0
2017-09-25,101.95,103.0,100.69,100.8,100.8,153853,0.0,1.0
2017-09-22,102.86,102.96,101.61,101.75,101.75,74425,0.0,1.0
2017-09-21,103.48,103.86,102.53,102.87,102.87,95109,0.0,1.0
2017-09-20,103.09,104.36,102.76,103.58,103.58,107556,0.0,1.0
2017-09-19,102.7,104.04,102.0,103.48,103.48,213743,0.0,1.0
2017-09-18,100.8,103.19,100.52,102.49,102.49,167430,0.0,1.0
2017-09-15,103.66,103.95,100.66,100.87,100.87,351011,0.0,1.0
2017-09-14,103.83,104.04,102.3,103.59,103.59,264911,0.0,1.0
2017-09-13,104.25,105.35,103.6,103.9,103.9,187974,0.0,1.0
2017-09-12,104.37,104.88,103.72,104.49,104.49,110282,0.0,1.0
2017-09-11,103.93,104.8,102.76,104.36,104.36,158189,0.0,1.0
2017-09-08,100.86,104.06,100.04,103.05,103.05,246209,0.0,1.0
2017-09-07,98.67,101.14,98.38,100.79,100.79,217123,0.0,1.0
2017-09-06,97.37,98.91,97.11,98.38,98.38,172851,0.0,1.0
2017-09-05,96.63,98.71,96.32,97.33,97.33,162834,0.0,1.0
2017-09-01,96.24,97.56,95.14,96.81,96.81,147789,0.0,1.0
2017-08-31,95.24,96.23,94.79,95.8,95.8,178338,0.0,1.0
2017-08-30,94.44,95.6,93.678,95.19,95.19,161124,0.0,1.0
2017-08-29,93.26,94.395,93.18,94.13,94.13,90779,0.0,1.0
2017-08-28,93.03,94.84,93.01,93.72,93.72,102070,0.0,1.0
2017-08-25,93.8,93.8,92.5,92.91,92.91,99143,0.0,1.0
2017-08-24,94.33,94.33,93.04,93.51,93.51,73608,0.0,1.0
2017-08-23,95.1,95.94,93.78,94.01,94.01,92271,0.0,1.0
2017-08-22,94.45,96.24,94.305,95.38,95.38,279941,0.0,1.0
2017-08-21,94.0,94.75,93.06,93.93,93.93,140075,0.0,1.0
2017-08-18,92.76,94.37,92.23,93.96,93.96,106133,0.0,1.0
2017-08-17,93.28,94.49,93.0,93.09,93.09,92306,0.0,1.0
2017-08-16,91.88,93.72,91.88,93.44,93.44,109884,0.0,1.0
2017-08-15,92.41,92.41,90.84,91.95,91.95,118752,0.0,1.0
2017-08-14,92.04,92.5,91.85,92.2,92.2,150058,0.0,1.0
2017-08-11,91.24,92.23,91.1521,91.52,91.52,154865,0.0,1.0
2017-08-10,92.99,93.2499,91.29,91.43,91.43,171250,0.0,1.0
2017-08-09,92.19,93.75,92.19,93.48,93.48,109548,0.0,1.0
2017-08-08,91.85,93.75,91.32,92.76,92.76,169770,0.0,1.0
2017-08-07,91.25,92.74,91.08,91.81,91.81,243282,0.0,1.0
2017-08-04,97.0,97.0,89.01,91.08,91.08,683181,0.0,1.0
2017-08-03,96.18,98.33,95.56,98.19,98.19,238006,0.0,1.0
2017-08-02,96.31,96.92,95.15,96.5,96.5,260238,0.0,1.0
2017-08-01,95.03,96.49,94.02,96.37,96.37,312285,0.0,1.0
2017-07-31,94.06,94.55,93.25,94.38,94.38,124690,0.0,1.0
2017-07-28,93.95,95.185,93.1,93.97,93.97,177234,0.0,1.0
2017-07-27,95.98,96.35,93.33,94.27,94.27,156764,0.0,1.0
2017-07-26,96.65,96.78,95.01,95.69,95.69,106998,0.0,1.0
2017-07-25,96.03,97.31,95.77,96.44,96.44,95420,0.0,1.0
2017-07-24,95.48,96.8415,94.74,95.96,95.96,85038,0.0,1.0
2017-07-21,97.13,97.58,94.93,95.22,95.22,142600,0.0,1.0
2017-07-20,96.33,97.26,95.9,96.75,96.75,120312,0.0,1.0
2017-07-19,94.86,96.55,94.6,96.18,96.18,108400,0.0,1.0
2017-07-18,94.57,95.34,93.72,94.42,94.42,89451,0.0,1.0
2017-07-17,95.29,95.34,94.28,94.6,94.6,75051,0.0,1.0
2017-07-14,94.24,95.61,92.12,95.08,95.08,147691,0.0,1.0
2017-07-13,95.28,95.28,93.1,94.22,94.22,77865,0.0,1.0
2017-07-12,94.51,96.59,94.49,94.95,94.95,76786,0.0,1.0
2017-07-11,94.17,95.425,93.37,94.06,94.06,85097,0.0,1.0
2017-07-10,94.95,95.335,93.11,94.18,94.18,118462,0.0,1.0
