,IPGP_Open,IPGP_High,IPGP_Low,IPGP_Close,IPGP_Adj Close,IPGP_Volume,IPGP_Dividend Amount,IPGP_Split Coefficient
2018-03-22,247.3,248.91,239.645,239.73,239.73,371838,0.0,1.0
2018-03-21,252.15,255.84,250.91,251.08,251.08,248576,0.0,1.0
2018-03-20,248.56,252.64,247.5,252.63,252.63,438709,0.0,1.0
2018-03-19,245.09,248.47,241.72,247.42,247.42,555768,0.0,1.0
2018-03-16,250.62,252.105,243.83,246.9,246.9,846074,0.0,1.0
2018-03-15,253.25,256.68,249.0,249.19,249.19,516095,0.0,1.0
2018-03-14,256.01,257.37,251.92,253.28,253.28,597548,0.0,1.0
2018-03-13,255.74,260.615,252.36,255.55,255.55,671123,0.0,1.0
2018-03-12,250.17,255.32,249.65,254.72,254.72,547359,0.0,1.0
2018-03-09,244.83,253.55,243.97,249.28,249.28,599276,0.0,1.0
2018-03-08,245.53,245.53,241.48,243.8,243.8,405472,0.0,1.0
2018-03-07,240.18,244.11,237.8,242.76,242.76,813187,0.0,1.0
2018-03-06,236.31,241.64,234.01,241.44,241.44,9167474,0.0,1.0
2018-03-05,242.0,242.0,233.73,235.98,235.98,990244,0.0,1.0
2018-03-02,241.03,245.28,235.01,244.8,244.8,327976,0.0,1.0
2018-03-01,245.01,246.62,239.48,243.96,243.96,409217,0.0,1.0
2018-02-28,246.94,250.72,244.74,245.64,245.64,362351,0.0,1.0
2018-02-27,248.53,250.0,244.31,245.65,245.65,340085,0.0,1.0
2018-02-26,242.88,248.46,242.55,248.11,248.11,348035,0.0,1.0
2018-02-23,241.25,243.71,239.7,242.17,242.17,267149,0.0,1.0
2018-02-22,248.26,250.54,237.74,239.72,239.72,321570,0.0,1.0
2018-02-21,239.69,250.9,239.69,247.95,247.95,708494,0.0,1.0
2018-02-20,240.01,246.05,236.84,239.09,239.09,634481,0.0,1.0
2018-02-16,247.19,250.665,226.5301,239.36,239.36,1506373,0.0,1.0
2018-02-15,254.49,259.46,251.21,259.07,259.07,499843,0.0,1.0
2018-02-14,242.78,252.67,242.78,252.46,252.46,301272,0.0,1.0
2018-02-13,238.05,243.87,236.47,243.7,243.7,236195,0.0,1.0
2018-02-12,233.93,241.219,233.93,239.4,239.4,321386,0.0,1.0
2018-02-09,229.86,236.15,221.5,232.44,232.44,410358,0.0,1.0
2018-02-08,239.05,241.49,226.79,226.98,226.98,440225,0.0,1.0
2018-02-07,241.99,244.64,235.59,237.65,237.65,367857,0.0,1.0
2018-02-06,227.71,242.625,223.0,242.54,242.54,494212,0.0,1.0
2018-02-05,241.13,246.75,231.49,234.24,234.24,521602,0.0,1.0
2018-02-02,250.74,251.5449,243.515,246.75,246.75,319059,0.0,1.0
2018-02-01,251.39,254.23,249.35,252.08,252.08,352650,0.0,1.0
2018-01-31,253.97,255.36,250.0201,251.95,251.95,355134,0.0,1.0
2018-01-30,251.24,253.59,240.0,252.77,252.77,342351,0.0,1.0
2018-01-29,258.03,259.5078,253.75,255.95,255.95,280628,0.0,1.0
2018-01-26,258.59,259.84,254.76,259.74,259.74,224759,0.0,1.0
2018-01-25,258.02,259.94,255.01,257.64,257.64,286681,0.0,1.0
2018-01-24,264.08,264.08,252.54,255.73,255.73,503621,0.0,1.0
2018-01-23,260.95,263.71,259.23,263.34,263.34,512187,0.0,1.0
2018-01-22,262.5,262.78,257.57,260.75,260.75,374292,0.0,1.0
2018-01-19,262.57,263.2773,260.33,263.05,263.05,403469,0.0,1.0
2018-01-18,260.95,262.07,257.2,260.75,260.75,309554,0.0,1.0
2018-01-17,260.15,263.26,258.53,260.95,260.95,611633,0.0,1.0
2018-01-16,260.72,264.1114,258.3145,260.29,260.29,343527,0.0,1.0
2018-01-12,258.5,259.64,256.21,258.27,258.27,533552,0.0,1.0
2018-01-11,255.09,260.33,255.02,258.33,258.33,444022,0.0,1.0
2018-01-10,254.41,255.58,251.55,254.53,254.53,492378,0.0,1.0
2018-01-09,259.85,260.33,254.55,256.2,256.2,842770,0.0,1.0
2018-01-08,241.26,259.88,241.26,258.84,258.84,1297683,0.0,1.0
2018-01-05,238.72,242.51,236.32,242.34,242.34,536554,0.0,1.0
2018-01-04,235.95,237.01,232.13,236.81,236.81,736474,0.0,1.0
2018-01-03,224.18,234.37,223.9834,233.24,233.24,826265,0.0,1.0
2018-01-02,214.14,222.58,213.58,222.34,222.34,542372,0.0,1.0
2017-12-29,215.61,216.2,212.43,214.13,214.13,456480,0.0,1.0
2017-12-28,215.09,215.97,214.64,215.25,215.25,351417,0.0,1.0
2017-12-27,212.8,215.6,212.09,214.61,214.61,342374,0.0,1.0
2017-12-26,212.0,214.7547,211.5002,213.18,213.18,425404,0.0,1.0
2017-12-22,212.52,213.28,210.24,213.12,213.12,307295,0.0,1.0
2017-12-21,211.44,212.765,210.58,211.93,211.93,310552,0.0,1.0
2017-12-20,213.67,215.34,210.11,211.8,211.8,299604,0.0,1.0
2017-12-19,212.81,215.63,210.43,213.14,213.14,517653,0.0,1.0
2017-12-18,209.15,212.79,208.76,212.65,212.65,437940,0.0,1.0
2017-12-15,205.39,210.4599,204.8249,208.06,208.06,752982,0.0,1.0
2017-12-14,205.66,207.5613,203.51,205.54,205.54,556193,0.0,1.0
2017-12-13,205.09,206.66,204.261,205.06,205.06,570583,0.0,1.0
2017-12-12,206.55,207.81,204.01,204.98,204.98,410524,0.0,1.0
2017-12-11,205.4,207.28,204.201,206.65,206.65,514506,0.0,1.0
2017-12-08,209.51,211.07,204.0,205.26,205.26,486619,0.0,1.0
2017-12-07,203.52,208.235,203.36,207.33,207.33,796364,0.0,1.0
2017-12-06,201.69,204.059,198.41,202.65,202.65,587567,0.0,1.0
2017-12-05,201.21,207.9,200.21,202.98,202.98,751048,0.0,1.0
2017-12-04,225.85,226.99,200.01,200.8,200.8,1592341,0.0,1.0
2017-12-01,228.48,230.47,220.52,224.13,224.13,668489,0.0,1.0
2017-11-30,229.72,233.48,226.12,228.98,228.98,2849345,0.0,1.0
2017-11-29,240.51,241.95,220.47,228.13,228.13,1162228,0.0,1.0
2017-11-28,241.76,242.19,238.0,241.43,241.43,483726,0.0,1.0
2017-11-27,242.24,242.83,238.53,240.65,240.65,425364,0.0,1.0
2017-11-24,240.88,242.84,240.0,242.05,242.05,404184,0.0,1.0
2017-11-22,246.61,248.23,236.21,239.48,239.48,651518,0.0,1.0
2017-11-21,241.81,247.49,241.75,246.28,246.28,467665,0.0,1.0
2017-11-20,239.92,242.65,239.0,240.5,240.5,533527,0.0,1.0
2017-11-17,234.85,238.89,233.63,237.23,237.23,608124,0.0,1.0
2017-11-16,228.73,234.985,228.73,233.27,233.27,490511,0.0,1.0
2017-11-15,227.13,228.72,224.38,227.11,227.11,400527,0.0,1.0
2017-11-14,224.69,229.65,224.07,226.27,226.27,469549,0.0,1.0
2017-11-13,223.0,225.55,220.94,224.69,224.69,399015,0.0,1.0
2017-11-10,219.82,224.34,219.22,223.53,223.53,500983,0.0,1.0
2017-11-09,220.0,221.85,214.42,218.72,218.72,434203,0.0,1.0
2017-11-08,221.0,224.47,220.6,221.79,221.79,394205,0.0,1.0
2017-11-07,222.19,223.63,217.67,221.43,221.43,588855,0.0,1.0
2017-11-06,213.91,219.38,213.91,219.25,219.25,510721,0.0,1.0
2017-11-03,207.62,213.86,207.26,213.86,213.86,330180,0.0,1.0
2017-11-02,207.63,209.09,205.92,207.34,207.34,489426,0.0,1.0
2017-11-01,214.71,215.52,204.14,206.44,206.44,589343,0.0,1.0
2017-10-31,214.54,219.64,203.5,212.91,212.91,1123407,0.0,1.0
2017-10-30,209.54,209.54,206.02,207.62,207.62,559510,0.0,1.0
2017-10-27,210.54,210.54,206.57,208.3,208.3,400154,0.0,1.0
2017-10-26,206.88,209.69,205.06,208.75,208.75,241741,0.0,1.0
2017-10-25,208.25,211.73,204.67,206.96,206.96,462516,0.0,1.0
2017-10-24,206.15,210.26,206.05,209.46,209.46,423724,0.0,1.0
2017-10-23,203.89,205.97,202.5,205.71,205.71,376866,0.0,1.0
2017-10-20,202.58,203.92,201.73,202.55,202.55,327966,0.0,1.0
2017-10-19,201.79,201.79,196.18,200.84,200.84,437236,0.0,1.0
2017-10-18,201.56,204.29,200.07,203.0,203.0,450166,0.0,1.0
2017-10-17,198.87,201.22,197.9,200.98,200.98,429788,0.0,1.0
2017-10-16,199.65,199.73,197.79,198.69,198.69,424228,0.0,1.0
2017-10-13,196.96,199.02,196.53,198.1,198.1,436895,0.0,1.0
2017-10-12,194.91,198.41,194.75,196.64,196.64,340451,0.0,1.0
2017-10-11,192.5,194.68,192.5,194.63,194.63,586954,0.0,1.0
2017-10-10,195.65,195.8,191.96,192.86,192.86,347504,0.0,1.0
2017-10-09,192.6,196.09,192.6,193.98,193.98,246609,0.0,1.0
2017-10-06,190.8,192.97,190.06,192.83,192.83,161815,0.0,1.0
2017-10-05,189.97,191.23,189.02,191.13,191.13,251364,0.0,1.0
2017-10-04,187.16,189.99,186.35,189.92,189.92,189194,0.0,1.0
2017-10-03,187.0,187.77,186.2,187.49,187.49,203615,0.0,1.0
2017-10-02,185.11,186.9,185.0,186.76,186.76,229415,0.0,1.0
2017-09-29,183.37,185.21,181.53,185.06,185.06,277119,0.0,1.0
2017-09-28,184.1,184.46,182.12,183.68,183.68,346196,0.0,1.0
2017-09-27,183.79,185.62,182.74,184.23,184.23,385145,0.0,1.0
2017-09-26,182.12,183.21,181.17,182.08,182.08,277855,0.0,1.0
2017-09-25,187.81,187.98,180.88,181.02,181.02,476936,0.0,1.0
2017-09-22,183.42,187.73,183.42,187.36,187.36,344787,0.0,1.0
2017-09-21,183.53,183.59,181.83,183.2,183.2,300337,0.0,1.0
2017-09-20,184.32,184.4,182.44,184.2,184.2,223749,0.0,1.0
2017-09-19,183.34,185.45,182.57,184.22,184.22,313813,0.0,1.0
2017-09-18,181.01,183.77,180.9,183.17,183.17,378330,0.0,1.0
2017-09-15,180.03,180.5,178.61,180.23,180.23,440553,0.0,1.0
2017-09-14,178.5,180.55,177.81,179.92,179.92,271352,0.0,1.0
2017-09-13,178.0,180.5,177.4,179.2,179.2,380900,0.0,1.0
2017-09-12,178.13,179.91,176.82,177.99,177.99,278827,0.0,1.0
2017-09-11,175.19,177.51,175.19,177.1,177.1,265002,0.0,1.0
2017-09-08,173.11,174.95,172.48,173.78,173.78,237546,0.0,1.0
2017-09-07,173.45,174.37,172.4,173.41,173.41,280382,0.0,1.0
2017-09-06,172.35,173.65,171.12,172.83,172.83,157453,0.0,1.0
2017-09-05,174.69,175.6958,170.3412,171.92,171.92,275982,0.0,1.0
2017-09-01,176.63,177.32,174.5,175.03,175.03,264842,0.0,1.0
2017-08-31,172.55,175.95,171.77,175.79,175.79,339766,0.0,1.0
2017-08-30,169.98,172.16,169.39,172.09,172.09,224774,0.0,1.0
2017-08-29,168.29,170.17,167.51,169.81,169.81,184129,0.0,1.0
2017-08-28,168.55,170.21,167.54,169.77,169.77,294106,0.0,1.0
2017-08-25,165.81,167.78,165.76,167.4,167.4,187309,0.0,1.0
2017-08-24,164.59,166.08,164.55,165.49,165.49,202674,0.0,1.0
2017-08-23,165.26,166.22,164.81,165.65,165.65,259547,0.0,1.0
2017-08-22,165.92,166.82,165.66,165.98,165.98,276712,0.0,1.0
2017-08-21,165.8,166.5,163.5,165.21,165.21,281984,0.0,1.0
2017-08-18,165.45,166.7,165.04,165.9,165.9,225066,0.0,1.0
2017-08-17,168.53,169.46,164.84,165.05,165.05,252779,0.0,1.0
2017-08-16,169.29,170.39,168.15,169.12,169.12,346792,0.0,1.0
2017-08-15,168.0,169.45,167.6575,168.57,168.57,373941,0.0,1.0
2017-08-14,165.05,168.11,164.65,167.81,167.81,404303,0.0,1.0
2017-08-11,164.56,165.44,163.58,163.93,163.93,290932,0.0,1.0
2017-08-10,164.2,166.33,164.2,164.67,164.67,719948,0.0,1.0
2017-08-09,162.85,165.44,162.23,165.33,165.33,386707,0.0,1.0
2017-08-08,162.39,164.22,161.59,163.63,163.63,741605,0.0,1.0
2017-08-07,161.37,163.75,161.06,162.6,162.6,501907,0.0,1.0
2017-08-04,160.07,161.72,159.69,160.74,160.74,307454,0.0,1.0
2017-08-03,162.84,164.0,158.65,159.62,159.62,734681,0.0,1.0
2017-08-02,166.9,168.93,161.42,162.17,162.17,584536,0.0,1.0
2017-08-01,163.0,167.0,162.05,166.39,166.39,1250110,0.0,1.0
2017-07-31,155.0,155.64,152.28,152.64,152.64,517241,0.0,1.0
2017-07-28,153.17,154.83,153.06,154.05,154.05,279944,0.0,1.0
2017-07-27,157.95,158.49,153.31,153.92,153.92,347307,0.0,1.0
2017-07-26,157.55,158.61,156.52,157.3,157.3,194943,0.0,1.0
2017-07-25,157.35,157.94,155.71,157.05,157.05,359214,0.0,1.0
2017-07-24,157.03,158.39,155.33,155.63,155.63,717292,0.0,1.0
2017-07-21,150.62,152.75,150.31,152.44,152.44,281322,0.0,1.0
2017-07-20,151.82,152.24,149.97,151.44,151.44,191958,0.0,1.0
2017-07-19,150.0,151.95,149.31,151.08,151.08,270124,0.0,1.0
2017-07-18,148.8,151.5,147.02,149.79,149.79,599279,0.0,1.0
2017-07-17,156.0,157.83,153.21,153.81,153.81,387558,0.0,1.0
2017-07-14,152.28,156.1,152.28,155.5,155.5,205115,0.0,1.0
2017-07-13,152.02,153.95,151.47,152.02,152.02,317290,0.0,1.0
2017-07-12,152.48,153.43,151.05,151.74,151.74,408190,0.0,1.0
2017-07-11,150.33,151.27,149.51,150.67,150.67,334729,0.0,1.0
2017-07-10,150.42,151.85,150.23,151.28,151.28,253893,0.0,1.0
2017-07-07,147.99,151.14,147.44,150.63,150.63,259303,0.0,1.0
2017-07-06,147.54,149.1,146.7,147.51,147.51,352012,0.0,1.0
2017-07-05,146.82,149.0,145.81,148.37,148.37,234617,0.0,1.0
2017-07-03,145.89,147.68,144.71,145.08,145.08,166147,0.0,1.0
2017-06-30,144.85,146.5,143.44,145.1,145.1,316735,0.0,1.0
2017-06-29,145.87,147.51,142.58,144.2,144.2,352981,0.0,1.0
2017-06-28,146.26,147.55,144.58,146.49,146.49,378727,0.0,1.0
2017-06-27,147.34,147.99,145.33,145.57,145.57,366497,0.0,1.0
2017-06-26,148.25,149.29,147.22,148.03,148.03,462120,0.0,1.0
2017-06-23,143.09,148.76,143.09,146.83,146.83,475022,0.0,1.0
2017-06-22,143.85,144.99,142.4,143.57,143.57,337584,0.0,1.0
2017-06-21,142.75,144.06,142.02,143.09,143.09,269269,0.0,1.0
2017-06-20,144.83,144.95,141.65,142.06,142.06,290651,0.0,1.0
2017-06-19,141.61,144.86,141.03,144.38,144.38,329205,0.0,1.0
2017-06-16,139.0,141.75,138.94,140.27,140.27,554354,0.0,1.0
2017-06-15,138.25,139.63,136.62,138.45,138.45,238253,0.0,1.0
2017-06-14,141.9,142.53,138.71,140.37,140.37,201884,0.0,1.0
2017-06-13,140.2,142.37,139.5,141.45,141.45,248591,0.0,1.0
2017-06-12,141.57,142.04,137.0,138.76,138.76,421625,0.0,1.0
2017-06-09,146.0,146.49,139.33,142.57,142.57,429605,0.0,1.0
2017-06-08,145.84,146.0,142.39,145.66,145.66,220355,0.0,1.0
2017-06-07,144.23,145.67,143.24,144.89,144.89,344258,0.0,1.0
2017-06-06,142.96,145.98,141.34,143.97,143.97,429097,0.0,1.0
2017-06-05,142.45,142.68,140.59,141.06,141.06,195705,0.0,1.0
2017-06-02,140.74,142.64,140.18,142.0,142.0,280396,0.0,1.0
2017-06-01,139.84,140.91,138.68,140.64,140.64,255384,0.0,1.0
2017-05-31,140.05,140.06,136.6,139.04,139.04,165223,0.0,1.0
2017-05-30,139.29,140.53,139.26,139.78,139.78,146709,0.0,1.0
2017-05-26,137.65,140.12,137.13,139.28,139.28,183398,0.0,1.0
2017-05-25,140.0,140.0,137.65,137.99,137.99,192905,0.0,1.0
2017-05-24,138.57,139.86,138.15,139.56,139.56,150033,0.0,1.0
2017-05-23,138.12,143.49,136.03,138.44,138.44,266820,0.0,1.0
2017-05-22,136.5,137.39,135.72,136.89,136.89,222445,0.0,1.0
2017-05-19,136.42,136.96,135.52,135.97,135.97,299356,0.0,1.0
2017-05-18,135.96,136.87,133.86,134.96,134.96,303016,0.0,1.0
2017-05-17,139.72,140.79,135.54,135.64,135.64,394411,0.0,1.0
2017-05-16,142.1,143.81,141.04,141.59,141.59,519814,0.0,1.0
2017-05-15,139.21,142.77,138.72,142.65,142.65,337112,0.0,1.0
2017-05-12,137.56,138.88,136.23,138.65,138.65,240920,0.0,1.0
2017-05-11,135.18,138.39,134.36,138.18,138.18,322057,0.0,1.0
2017-05-10,133.96,136.09,133.59,135.6,135.6,229627,0.0,1.0
2017-05-09,134.25,135.7,133.89,134.31,134.31,239817,0.0,1.0
2017-05-08,133.45,134.5,132.41,134.41,134.41,353550,0.0,1.0
2017-05-05,133.67,134.62,132.8,133.74,133.74,316264,0.0,1.0
2017-05-04,136.59,136.63,132.91,133.51,133.51,286561,0.0,1.0
2017-05-03,136.0,136.68,132.62,135.36,135.36,475272,0.0,1.0
2017-05-02,140.0,140.09,134.73,136.2,136.2,841192,0.0,1.0
2017-05-01,126.82,127.84,125.09,126.62,126.62,269444,0.0,1.0
2017-04-28,126.55,127.2,125.82,126.32,126.32,321140,0.0,1.0
2017-04-27,125.66,127.94,125.66,127.04,127.04,167048,0.0,1.0
2017-04-26,125.64,126.54,124.3,125.11,125.11,244113,0.0,1.0
2017-04-25,125.0,126.72,124.8,125.75,125.75,290177,0.0,1.0
2017-04-24,121.99,125.01,121.23,124.46,124.46,273792,0.0,1.0
2017-04-21,121.23,121.38,119.89,120.55,120.55,105570,0.0,1.0
2017-04-20,120.0,121.62,119.15,121.1,121.1,152333,0.0,1.0
2017-04-19,119.33,120.36,118.49,119.46,119.46,139573,0.0,1.0
2017-04-18,117.76,118.81,117.5,118.61,118.61,94850,0.0,1.0
2017-04-17,117.51,118.79,116.87,117.86,117.86,86172,0.0,1.0
2017-04-13,117.54,119.32,116.82,117.17,117.17,186290,0.0,1.0
2017-04-12,120.1,120.23,117.14,117.51,117.51,179184,0.0,1.0
2017-04-11,120.75,120.98,118.43,119.96,119.96,330909,0.0,1.0
2017-04-10,121.19,122.97,120.58,120.82,120.82,155412,0.0,1.0
2017-04-07,119.93,121.91,119.93,120.98,120.98,187461,0.0,1.0
2017-04-06,118.76,120.5,117.72,120.15,120.15,227297,0.0,1.0
2017-04-05,119.63,120.72,117.89,118.35,118.35,258245,0.0,1.0
2017-04-04,119.35,121.44,118.43,119.24,119.24,231042,0.0,1.0
2017-04-03,120.63,120.63,117.94,119.44,119.44,276007,0.0,1.0
2017-03-31,120.12,121.39,119.5,120.7,120.7,211991,0.0,1.0
2017-03-30,119.61,121.67,119.61,119.92,119.92,132075,0.0,1.0
2017-03-29,120.05,120.6,119.37,119.9,119.9,136244,0.0,1.0
2017-03-28,118.97,120.93,118.87,120.01,120.01,320905,0.0,1.0
2017-03-27,118.0,119.13,117.13,118.63,118.63,308263,0.0,1.0
2017-03-24,119.28,120.93,118.12,119.03,119.03,184646,0.0,1.0
2017-03-23,118.1,119.3,117.68,118.55,118.55,197209,0.0,1.0
2017-03-22,117.12,118.8,117.0,118.45,118.45,255390,0.0,1.0
2017-03-21,121.8,121.82,116.8,116.94,116.94,403483,0.0,1.0
2017-03-20,121.4,121.97,120.95,121.09,121.09,159471,0.0,1.0
2017-03-17,121.03,122.02,120.01,121.46,121.46,430046,0.0,1.0
2017-03-16,119.69,120.41,118.96,120.16,120.16,153873,0.0,1.0
2017-03-15,118.97,119.71,118.45,119.44,119.44,246603,0.0,1.0
2017-03-14,117.72,119.27,117.16,118.29,118.29,116132,0.0,1.0
2017-03-13,119.32,119.76,118.24,118.66,118.66,161121,0.0,1.0
2017-03-10,119.41,120.87,118.73,119.55,119.55,148502,0.0,1.0
2017-03-09,118.07,119.46,118.06,118.57,118.57,120109,0.0,1.0
2017-03-08,119.1,121.51,118.5,118.98,118.98,366870,0.0,1.0
2017-03-07,117.21,119.26,117.21,118.11,118.11,268198,0.0,1.0
2017-03-06,118.03,118.7,116.02,117.92,117.92,232061,0.0,1.0
2017-03-03,118.96,119.48,117.83,118.82,118.82,309562,0.0,1.0
2017-03-02,120.32,121.13,118.58,118.71,118.71,224075,0.0,1.0
2017-03-01,118.88,121.11,118.5,120.75,120.75,201202,0.0,1.0
2017-02-28,120.46,120.85,118.02,118.3,118.3,364873,0.0,1.0
2017-02-27,120.26,121.01,119.03,120.88,120.88,382019,0.0,1.0
2017-02-24,118.88,121.08,117.65,120.39,120.39,186351,0.0,1.0
2017-02-23,121.58,121.59,119.02,119.88,119.88,203471,0.0,1.0
2017-02-22,121.33,121.7,120.08,120.82,120.82,224416,0.0,1.0
2017-02-21,120.0,122.0,119.99,121.81,121.81,266852,0.0,1.0
2017-02-17,118.06,119.71,117.93,119.5,119.5,363923,0.0,1.0
2017-02-16,121.63,121.98,117.79,118.47,118.47,292981,0.0,1.0
2017-02-15,119.16,124.27,118.78,121.75,121.75,547102,0.0,1.0
2017-02-14,116.08,120.11,111.51,117.02,117.02,633986,0.0,1.0
2017-02-13,116.58,117.43,115.73,116.08,116.08,208504,0.0,1.0
2017-02-10,116.69,117.31,115.02,116.38,116.38,324369,0.0,1.0
2017-02-09,113.74,116.48,113.74,116.06,116.06,306031,0.0,1.0
2017-02-08,114.47,114.5,112.32,113.26,113.26,265209,0.0,1.0
2017-02-07,113.62,115.32,113.0,114.37,114.37,177193,0.0,1.0
2017-02-06,113.64,114.49,112.28,113.4,113.4,109572,0.0,1.0
2017-02-03,114.1,114.85,113.09,114.48,114.48,170504,0.0,1.0
2017-02-02,114.0,114.0,112.51,113.21,113.21,218024,0.0,1.0
2017-02-01,115.14,116.0,112.92,114.19,114.19,312358,0.0,1.0
2017-01-31,113.81,115.2,113.0219,114.99,114.99,387902,0.0,1.0
2017-01-30,110.0,113.9349,103.4509,113.58,113.58,1005758,0.0,1.0
2017-01-27,106.09,106.09,103.64,104.47,104.47,186302,0.0,1.0
2017-01-26,108.31,108.31,104.89,106.16,106.16,210421,0.0,1.0
2017-01-25,106.4,108.09,105.605,108.02,108.02,398277,0.0,1.0
2017-01-24,102.11,106.96,102.11,106.11,106.11,563445,0.0,1.0
2017-01-23,101.88,102.47,101.75,101.96,101.96,197012,0.0,1.0
2017-01-20,100.77,103.26,100.34,102.33,102.33,256003,0.0,1.0
2017-01-19,100.86,101.39,100.26,100.77,100.77,199001,0.0,1.0
2017-01-18,99.8,100.97,98.05,100.83,100.83,132965,0.0,1.0
2017-01-17,99.8,100.67,99.34,99.75,99.75,173777,0.0,1.0
2017-01-13,99.35,100.61,99.19,100.15,100.15,171392,0.0,1.0
2017-01-12,98.25,99.44,97.46,99.22,99.22,133580,0.0,1.0
2017-01-11,97.61,98.81,97.025,98.75,98.75,233079,0.0,1.0
2017-01-10,98.53,98.92,97.37,97.57,97.57,160563,0.0,1.0
2017-01-09,95.19,97.88,95.15,97.82,97.82,302269,0.0,1.0
2017-01-06,96.58,98.04,95.04,95.15,95.15,318077,0.0,1.0
2017-01-05,99.9,100.23,95.75,95.91,95.91,289418,0.0,1.0
2017-01-04,98.76,101.11,98.11,100.07,100.07,330774,0.0,1.0
2017-01-03,99.74,99.97,97.72,98.78,98.78,163546,0.0,1.0
2016-12-30,100.4,100.59,98.47,98.71,98.71,247729,0.0,1.0
2016-12-29,99.71,101.29,98.76,99.6,99.6,166395,0.0,1.0
2016-12-28,102.25,102.4599,99.43,99.52,99.52,140146,0.0,1.0
2016-12-27,100.14,102.25,99.9495,102.03,102.03,166988,0.0,1.0
2016-12-23,101.23,101.45,99.32,99.65,99.65,159198,0.0,1.0
2016-12-22,100.38,101.48,99.85,101.43,101.43,313363,0.0,1.0
2016-12-21,100.5,101.0,99.93,99.99,99.99,184365,0.0,1.0
2016-12-20,98.43,100.38,98.04,100.28,100.28,234109,0.0,1.0
2016-12-19,97.3,98.81,97.11,98.67,98.67,161817,0.0,1.0
2016-12-16,99.64,100.5,97.05,97.3,97.3,421793,0.0,1.0
2016-12-15,99.31,100.31,98.61,99.1,99.1,167663,0.0,1.0
2016-12-14,100.61,100.61,99.12,99.32,99.32,187273,0.0,1.0
2016-12-13,99.72,100.8,99.235,100.56,100.56,220470,0.0,1.0
2016-12-12,99.38,99.74,98.66,99.47,99.47,173619,0.0,1.0
2016-12-09,99.19,99.929,99.01,99.56,99.56,171129,0.0,1.0
2016-12-08,97.95,99.55,97.25,99.44,99.44,191411,0.0,1.0
2016-12-07,97.71,98.24,96.76,98.16,98.16,173246,0.0,1.0
2016-12-06,97.41,98.5,97.15,97.8,97.8,180305,0.0,1.0
2016-12-05,95.59,97.32,95.59,97.16,97.16,168463,0.0,1.0
2016-12-02,94.22,95.39,93.38,95.06,95.06,264111,0.0,1.0
2016-12-01,96.4,96.4,93.46,94.07,94.07,210326,0.0,1.0
2016-11-30,96.64,96.99,95.66,95.92,95.92,141511,0.0,1.0
2016-11-29,97.46,97.545,94.68,96.26,96.26,183281,0.0,1.0
2016-11-28,97.18,97.8149,96.085,97.27,97.27,167665,0.0,1.0
2016-11-25,97.5,97.89,96.57,97.42,97.42,90522,0.0,1.0
2016-11-23,96.92,97.2,96.04,97.12,97.12,109757,0.0,1.0
2016-11-22,97.83,97.91,95.81,97.11,97.11,169657,0.0,1.0
2016-11-21,96.67,97.97,95.73,97.6,97.6,202639,0.0,1.0
2016-11-18,96.19,96.48,95.27,95.98,95.98,79526,0.0,1.0
2016-11-17,95.13,96.48,94.18,96.08,96.08,192060,0.0,1.0
2016-11-16,94.11,95.06,93.53,95.03,95.03,196119,0.0,1.0
2016-11-15,94.14,95.275,93.8,94.54,94.54,175409,0.0,1.0
2016-11-14,95.59,96.8,94.0,94.2,94.2,241441,0.0,1.0
2016-11-11,94.7,95.98,93.8777,94.99,94.99,215123,0.0,1.0
2016-11-10,97.35,98.98,94.57,94.84,94.84,270898,0.0,1.0
2016-11-09,93.9,96.85,92.891,96.7,96.7,190728,0.0,1.0
2016-11-08,95.55,95.58,93.87,94.76,94.76,234529,0.0,1.0
2016-11-07,96.49,97.43,95.13,96.02,96.02,329405,0.0,1.0
