,NOC_Open,NOC_High,NOC_Low,NOC_Close,NOC_Adj Close,NOC_Volume,NOC_Dividend Amount,NOC_Split Coefficient
2018-07-16,322.79,324.47,320.08,320.33,289.211268808519,607576,0.0,1.0
2018-07-13,319.95,322.31,316.28,321.73,290.475264613882,1418723,0.0,1.0
2018-07-12,315.68,322.51,314.04,322.13,290.836406272557,1216435,0.0,1.0
2018-07-11,313.11,314.58,311.05,311.77,281.482837312871,720858,0.0,1.0
2018-07-10,313.75,315.5,312.57,315.12,284.507398704276,801091,0.0,1.0
2018-07-09,308.49,315.34,308.12,313.7,283.225345815979,864279,0.0,1.0
2018-07-06,307.37,310.09,305.13,307.36,277.501250525978,690209,0.0,1.0
2018-07-05,309.54,310.51,305.55,308.25,278.30479071653,677814,0.0,1.0
2018-07-03,309.91,312.1,307.78,308.84,278.837474663076,335992,0.0,1.0
2018-07-02,306.44,310.98,304.62,308.87,278.864560287476,636727,0.0,1.0
2018-06-29,308.46,312.88,307.44,307.7,277.808220935852,695075,0.0,1.0
2018-06-28,306.73,309.73,303.02,307.72,277.826278018786,879856,0.0,1.0
2018-06-27,309.93,313.24,306.48,306.59,276.806052833028,1053332,0.0,1.0
2018-06-26,314.17,315.14,309.03,309.34,279.28890173642,1127086,0.0,1.0
2018-06-25,309.39,314.93,309.01,313.72,283.243402898913,1240799,0.0,1.0
2018-06-22,315.0,316.47,311.4,312.06,281.744665015411,955214,0.0,1.0
2018-06-21,310.95,313.89,307.26,313.45,282.999632279307,1650832,0.0,1.0
2018-06-20,314.33,315.1,311.56,312.08,281.762722098344,999901,0.0,1.0
2018-06-19,318.82,320.72,313.02,313.84,283.351745396515,1117983,0.0,1.0
2018-06-18,320.8,323.44,320.06,322.42,291.098233975097,933172,0.0,1.0
2018-06-15,322.56,323.92,318.81,321.52,290.285665243078,1540245,0.0,1.0
2018-06-14,328.02,330.0,321.51,322.56,291.224633555633,1135386,0.0,1.0
2018-06-13,329.17,331.25,326.66,327.82,295.973646367211,928888,0.0,1.0
2018-06-12,335.91,335.91,327.19,329.35,297.355013211644,1224158,0.0,1.0
2018-06-11,338.5,339.84,333.82,334.36,301.87831248655,863508,0.0,1.0
2018-06-08,338.97,339.2,336.14,338.63,305.733499692907,849101,0.0,1.0
2018-06-07,336.67,340.14,336.35,338.07,305.227901370762,748945,0.0,1.0
2018-06-06,332.41,337.25,332.41,335.22,302.654767052701,1359197,0.0,1.0
2018-06-05,333.33,333.43,328.43,329.19,297.210556548174,867896,0.0,1.0
2018-06-04,330.0,333.17,329.29,332.81,300.478888559184,684718,0.0,1.0
2018-06-01,327.64,330.19,327.64,329.99,297.932839865524,884239,1.2,1.0
2018-05-31,330.14,331.79,326.6,327.25,294.388483486798,2126448,0.0,1.0
2018-05-30,328.07,332.0,325.7,331.57,298.274681343675,733095,0.0,1.0
2018-05-29,330.14,331.52,323.72,326.48,293.695804702123,1062521,0.0,1.0
2018-05-25,333.0,333.93,330.17,331.93,298.598531165082,1047121,0.0,1.0
2018-05-24,328.0,333.55,327.09,332.81,299.390164061853,1388529,0.0,1.0
2018-05-23,323.09,328.36,322.18,328.23,295.270074667293,825307,0.0,1.0
2018-05-22,330.15,330.15,323.19,324.5,291.914630684388,1557245,0.0,1.0
2018-05-21,330.71,332.93,328.93,331.36,298.085768947855,734950,0.0,1.0
2018-05-18,325.15,330.29,325.01,329.02,295.980745108713,1185534,0.0,1.0
2018-05-17,321.14,325.74,320.66,324.52,291.932622341133,1013518,0.0,1.0
2018-05-16,321.82,324.92,320.2,321.16,288.910024008007,982509,0.0,1.0
2018-05-15,317.35,323.35,316.37,319.97,287.839520431691,1249467,0.0,1.0
2018-05-14,325.16,325.6,318.08,318.72,286.715041885141,1192578,0.0,1.0
2018-05-11,326.65,326.95,324.38,325.3,292.63429695418,826848,0.0,1.0
2018-05-10,329.6,330.49,325.8,326.41,293.632833903517,1230040,0.0,1.0
2018-05-09,330.19,331.63,326.2,327.59,294.69434165146,1169376,0.0,1.0
2018-05-08,319.36,330.22,318.27,329.27,296.205640818023,2055470,0.0,1.0
2018-05-07,315.62,319.37,314.28,317.13,285.284705173929,1173312,0.0,1.0
2018-05-04,313.43,315.23,311.54,313.85,282.334073467782,993627,0.0,1.0
2018-05-03,305.9,319.62,304.03,315.68,283.980310059931,1988941,0.0,1.0
2018-05-02,307.22,315.62,305.22,307.16,276.315864286646,2165017,0.0,1.0
2018-05-01,322.21,322.74,302.35,307.22,276.369839256881,3286327,0.0,1.0
2018-04-30,323.06,326.51,321.35,322.04,289.701656904778,1100069,0.0,1.0
2018-04-27,333.0,333.37,320.83,321.85,289.530736165702,1474353,0.0,1.0
2018-04-26,335.0,339.88,327.75,333.96,300.424684324679,1367155,0.0,1.0
2018-04-25,337.0,340.67,318.01,332.62,299.219243322777,2144848,0.0,1.0
2018-04-24,358.13,359.35,332.66,341.52,307.225530574213,1885007,0.0,1.0
2018-04-23,356.67,358.87,353.09,356.12,320.359439997918,886334,0.0,1.0
2018-04-20,359.48,359.48,354.63,355.92,320.17952343047,653329,0.0,1.0
2018-04-19,357.79,359.88,356.19,358.02,322.068647388674,676868,0.0,1.0
2018-04-18,357.12,359.45,354.1,357.7,321.780780880757,626331,0.0,1.0
2018-04-17,352.86,356.01,349.95,355.04,319.387890533699,1245408,0.0,1.0
2018-04-16,353.15,353.99,350.7,351.75,316.428262999179,841407,0.0,1.0
2018-04-13,353.58,353.98,348.72,350.6,315.393742736353,722633,0.0,1.0
2018-04-12,349.03,353.56,348.85,352.05,316.698137850351,696681,0.0,1.0
2018-04-11,345.65,351.29,345.05,346.65,311.840390529255,794698,0.0,1.0
2018-04-10,352.32,352.9,343.88,346.74,311.921352984606,1037717,0.0,1.0
2018-04-09,353.61,355.0,346.7,347.59,312.68599839626,961683,0.0,1.0
2018-04-06,356.7,359.6,349.47,351.72,316.401275514062,1079453,0.0,1.0
2018-04-05,355.01,360.88,352.55,360.03,323.876808891526,1133389,0.0,1.0
2018-04-04,340.19,353.56,338.01,353.44,317.948557994114,949127,0.0,1.0
2018-04-03,346.34,347.64,340.65,346.04,311.291644998538,1023647,0.0,1.0
2018-04-02,349.25,350.44,338.73,345.52,310.823861923173,1041578,0.0,1.0
2018-03-29,345.98,351.33,344.8,349.12,314.062360137238,1077193,0.0,1.0
2018-03-28,350.51,350.67,341.72,344.71,310.095199825009,923378,0.0,1.0
2018-03-27,356.01,358.5,347.28,349.29,314.215289219568,1125279,0.0,1.0
2018-03-26,350.0,355.84,349.44,355.23,319.558811272774,997763,0.0,1.0
2018-03-23,340.71,356.97,340.71,345.77,311.048757632484,1574555,0.0,1.0
2018-03-22,344.81,346.05,338.1,338.83,304.805652742038,745584,0.0,1.0
2018-03-21,347.93,350.62,345.9,347.22,312.353152746482,607019,0.0,1.0
2018-03-20,345.3,349.75,344.63,347.58,312.677002567888,629937,0.0,1.0
2018-03-19,338.18,345.54,336.9,344.93,310.293108049202,996153,0.0,1.0
2018-03-16,340.67,343.2,338.2,338.63,304.62573617459,1138164,0.0,1.0
2018-03-15,340.9,342.54,338.52,340.82,306.595822588145,733937,0.0,1.0
2018-03-14,346.69,346.75,338.06,340.1,305.948122945333,811217,0.0,1.0
2018-03-13,346.27,348.64,342.85,344.33,309.753358346858,944642,0.0,1.0
2018-03-12,352.83,352.83,342.64,344.72,310.104195653382,852915,0.0,1.0
2018-03-09,347.24,349.87,344.01,349.64,314.530143212602,708980,0.0,1.0
2018-03-08,348.1,348.22,344.27,346.36,311.579511506455,638401,0.0,1.0
2018-03-07,337.99,347.43,336.36,346.82,311.993319611586,869795,0.0,1.0
2018-03-06,345.44,346.21,340.82,341.87,307.540384567247,908293,0.0,1.0
2018-03-05,340.95,345.39,337.55,344.79,310.167166451988,1387117,0.0,1.0
2018-03-02,336.68,344.69,334.4,343.05,308.601892315191,1147299,1.1,1.0
2018-03-01,351.12,351.87,337.22,339.54,304.468070657271,1461099,0.0,1.0
2018-02-28,354.3,357.26,349.77,350.04,313.883499596133,1012759,0.0,1.0
2018-02-27,354.65,359.43,353.58,353.66,317.129580811246,872614,0.0,1.0
2018-02-26,353.2,355.84,352.15,355.09,318.411872561967,503243,0.0,1.0
2018-02-23,350.0,351.58,348.17,351.51,315.201659647574,815897,0.0,1.0
2018-02-22,351.79,352.56,347.52,348.63,312.619141995772,841647,0.0,1.0
2018-02-21,352.31,356.31,350.42,350.82,314.582931460163,1337078,0.0,1.0
2018-02-20,352.45,355.16,348.58,350.36,314.170446001889,1153261,0.0,1.0
2018-02-16,355.91,358.84,354.74,356.0,319.227876403335,938648,0.0,1.0
2018-02-15,352.99,357.0,352.06,356.91,320.043880244703,1316940,0.0,1.0
2018-02-14,346.15,350.42,342.4,349.62,313.506882438579,1534386,0.0,1.0
2018-02-13,335.12,344.38,335.12,343.36,307.893493375981,897875,0.0,1.0
2018-02-12,334.6,341.34,330.57,337.44,302.584984869499,1272071,0.0,1.0
2018-02-09,327.91,338.0,323.46,332.69,298.325624159061,1745936,0.0,1.0
2018-02-08,338.41,341.67,323.46,324.01,290.542202902934,1453832,0.0,1.0
2018-02-07,326.76,342.14,326.01,337.66,302.782260523456,2068784,0.0,1.0
2018-02-06,314.11,329.0,313.01,327.5,293.671712140709,1692072,0.0,1.0
2018-02-05,333.75,339.53,316.27,322.37,289.071602573436,1506588,0.0,1.0
2018-02-02,340.9,344.17,336.72,336.79,302.002124982807,1123752,0.0,1.0
2018-02-01,340.53,349.18,340.24,342.86,307.445139616988,1455197,0.0,1.0
2018-01-31,340.63,344.2,339.62,340.53,305.355811100078,1311895,0.0,1.0
2018-01-30,335.28,341.28,333.52,339.46,304.396334055832,1290944,0.0,1.0
2018-01-29,336.0,341.26,335.05,338.34,303.392021635687,1358844,0.0,1.0
2018-01-26,326.08,335.57,323.63,335.56,300.899174735683,1277475,0.0,1.0
2018-01-25,316.74,325.99,314.47,325.0,291.429943345742,1352391,0.0,1.0
2018-01-24,313.45,316.32,312.68,313.46,281.081938588173,847240,0.0,1.0
2018-01-23,315.23,315.35,312.67,313.48,281.099872738532,646879,0.0,1.0
2018-01-22,316.1,316.58,313.56,315.14,282.588407218391,676037,0.0,1.0
2018-01-19,316.23,317.19,314.69,316.37,283.691357465515,872776,0.0,1.0
2018-01-18,317.5,318.7,314.0,314.3,281.835172903282,578076,0.0,1.0
2018-01-17,314.99,317.81,313.32,317.51,284.71360403602,583157,0.0,1.0
2018-01-16,317.42,318.7,312.33,312.54,280.256967671625,736848,0.0,1.0
2018-01-12,310.0,315.71,309.67,315.15,282.597374293571,705081,0.0,1.0
2018-01-11,308.88,309.71,308.26,309.55,277.575812192844,491471,0.0,1.0
2018-01-10,309.34,309.48,306.36,307.61,275.836199607949,672948,0.0,1.0
2018-01-09,309.23,312.93,308.71,310.39,278.329046507953,826533,0.0,1.0
2018-01-08,308.95,309.34,307.57,308.26,276.419059494641,640738,0.0,1.0
2018-01-05,309.09,310.24,307.21,308.22,276.383191193921,835643,0.0,1.0
2018-01-04,306.58,308.71,305.61,308.55,276.679104674857,566635,0.0,1.0
2018-01-03,304.74,307.25,304.61,306.65,274.975360390682,706776,0.0,1.0
2018-01-02,307.35,307.72,303.21,305.24,273.71100279032,709374,0.0,1.0
2017-12-29,308.25,309.19,306.91,306.91,275.208504345359,427980,0.0,1.0
2017-12-28,306.82,308.51,305.85,308.29,276.44596072018,374857,0.0,1.0
2017-12-27,304.65,306.33,304.08,306.16,274.535973706868,456007,0.0,1.0
2017-12-26,304.42,306.43,303.73,303.84,272.455612265139,498455,0.0,1.0
2017-12-22,305.77,305.77,303.7,303.78,272.40180981406,567137,0.0,1.0
2017-12-21,307.54,307.74,304.07,304.49,273.03847215183,791609,0.0,1.0
2017-12-20,307.93,308.51,306.38,306.62,274.948459165142,590952,0.0,1.0
2017-12-19,308.72,309.88,307.04,307.12,275.396812924136,605002,0.0,1.0
2017-12-18,311.02,311.13,306.73,308.4,276.544598547159,653970,0.0,1.0
2017-12-15,308.53,311.15,307.52,310.47,278.400783109392,1216355,0.0,1.0
2017-12-14,309.45,310.08,306.32,306.91,275.208504345359,904467,0.0,1.0
2017-12-13,306.96,311.08,306.96,308.46,276.598400998238,743235,0.0,1.0
2017-12-12,306.22,307.92,305.1,307.28,275.540286127014,977670,0.0,1.0
2017-12-11,306.52,307.17,303.86,304.56,273.101241678089,671828,0.0,1.0
2017-12-08,303.25,305.67,301.01,305.67,274.096587023055,681065,0.0,1.0
2017-12-07,300.26,303.87,300.2,302.68,271.415431544274,653003,0.0,1.0
2017-12-06,297.96,301.29,297.82,300.2,269.191596899666,629646,0.0,1.0
2017-12-05,301.53,301.84,297.515,297.75,266.994663480599,583644,0.0,1.0
2017-12-04,301.73,303.1,300.5,300.56,269.514411606142,1176782,0.0,1.0
2017-12-01,307.0,307.81,297.0,299.63,268.680473614414,1097252,1.0,1.0
2017-11-30,307.0,309.76,304.78,307.4,274.730990217446,3033209,0.0,1.0
2017-11-29,308.14,308.33,306.05,306.69,274.096445640171,786042,0.0,1.0
2017-11-28,305.22,309.24,304.815,307.9,275.177852595809,876314,0.0,1.0
2017-11-27,302.89,304.25,302.08,303.63,271.361647884591,511626,0.0,1.0
2017-11-24,302.82,303.9,302.19,302.72,270.54835835597,273018,0.0,1.0
2017-11-22,303.24,303.62,300.3,302.02,269.922751026263,463771,0.0,1.0
2017-11-21,302.14,304.93,301.09,304.31,271.969380719164,706804,0.0,1.0
2017-11-20,296.96,301.25,296.76,300.94,268.957528288999,703193,0.0,1.0
2017-11-17,299.57,300.0947,296.67,296.85,265.302194033991,457226,0.0,1.0
2017-11-16,300.38,301.245,299.53,300.55,268.608975633876,440561,0.0,1.0
2017-11-15,300.77,302.34,299.64,299.94,268.063803532273,795633,0.0,1.0
2017-11-14,297.17,300.532,296.15,300.46,268.528540405771,520273,0.0,1.0
2017-11-13,297.73,298.96,294.44,298.48,266.758965387454,633943,0.0,1.0
2017-11-10,298.5,299.66,297.56,298.13,266.4461617226,340512,0.0,1.0
2017-11-09,302.87,303.58,298.09,299.14,267.348823726893,528946,0.0,1.0
2017-11-08,303.3,304.25,302.5,303.3,271.066718714871,524621,0.0,1.0
2017-11-07,301.99,304.665,301.99,303.31,271.075655962439,418534,0.0,1.0
2017-11-06,300.86,303.49,300.275,301.86,269.779755065186,365521,0.0,1.0
2017-11-03,301.18,303.36,299.15,301.66,269.601010113841,481685,0.0,1.0
2017-11-02,293.88,301.49,293.88,301.36,269.332892686824,710510,0.0,1.0
2017-11-01,295.67,296.4897,293.98,294.17,262.907011685967,574651,0.0,1.0
2017-10-31,296.99,297.41,295.39,295.53,264.122477355113,459545,0.0,1.0
2017-10-30,296.87,298.29,295.2,296.37,264.873206150763,469165,0.0,1.0
2017-10-27,298.0,299.025,296.79,297.66,266.026111086939,642912,0.0,1.0
2017-10-26,306.0,306.0,295.56,297.99,266.321040256658,1057731,0.0,1.0
2017-10-25,300.63,306.61,299.74,304.84,272.443054840229,1316574,0.0,1.0
2017-10-24,293.2,294.55,292.24,294.03,262.781890220025,963557,0.0,1.0
2017-10-23,295.41,297.1,294.0,294.05,262.79976471516,703381,0.0,1.0
2017-10-20,293.75,294.62,292.035,294.6,263.291313331359,606115,0.0,1.0
2017-10-19,292.0,293.1,288.57,292.65,261.548550055744,642369,0.0,1.0
2017-10-18,294.67,294.67,290.85,292.0,260.967628963872,863270,0.0,1.0
2017-10-17,295.5,295.87,293.74,294.32,263.041070399475,583081,0.0,1.0
2017-10-16,297.0,297.57,294.305,295.78,264.345908544295,523059,0.0,1.0
2017-10-13,299.18,299.33,296.22,296.4,264.900017893465,771076,0.0,1.0
2017-10-12,295.12,298.88,295.0,298.68,266.937710338799,704676,0.0,1.0
2017-10-11,293.79,295.36,292.94,295.19,263.818610937827,428689,0.0,1.0
2017-10-10,294.71,294.71,292.07,293.33,262.156282890317,638872,0.0,1.0
2017-10-09,293.75,294.98,292.15,293.86,262.629957011382,727800,0.0,1.0
2017-10-06,292.94,293.38,291.85,293.33,262.156282890317,380756,0.0,1.0
2017-10-05,291.89,293.22,290.96,292.68,261.575361798445,540490,0.0,1.0
2017-10-04,291.0,292.61,290.21,292.18,261.128499420083,572249,0.0,1.0
2017-10-03,289.8,292.315,289.02,291.08,260.145402187685,576794,0.0,1.0
2017-10-02,288.5,289.95,287.22,289.9,259.090806974748,498271,0.0,1.0
2017-09-29,285.27,287.81,283.77,287.72,257.142487005087,616062,0.0,1.0
2017-09-28,285.73,286.24,283.93,284.62,254.371940259237,671660,0.0,1.0
2017-09-27,285.04,287.27,284.83,286.84,256.356009219168,880727,0.0,1.0
2017-09-26,281.6,284.93,281.47,284.74,254.479187230044,921734,0.0,1.0
2017-09-25,281.5,281.61,278.88,281.37,251.467334799879,712714,0.0,1.0
2017-09-22,281.54,282.93,280.2128,281.55,251.62820525609,639064,0.0,1.0
2017-09-21,279.89,281.01,278.695,280.42,250.61829628099,543813,0.0,1.0
2017-09-20,278.25,281.57,278.0,280.04,250.278680873434,1055855,0.0,1.0
2017-09-19,276.14,279.9,275.02,278.33,248.750411539433,1410567,0.0,1.0
2017-09-18,267.03,276.2,264.81,275.97,246.641221113561,1854477,0.0,1.0
2017-09-15,265.75,267.2,265.04,267.03,238.651321788434,853704,0.0,1.0
2017-09-14,266.41,266.63,264.69,265.69,237.453730614422,562850,0.0,1.0
2017-09-13,268.26,268.83,266.51,266.7,238.356392618715,516735,0.0,1.0
2017-09-12,268.88,270.38,268.41,268.96,240.376210568915,492377,0.0,1.0
2017-09-11,268.6,269.82,268.04,269.3,240.680076986201,755371,0.0,1.0
2017-09-08,265.83,268.145,265.0,267.45,239.026686186259,861013,0.0,1.0
2017-09-07,265.53,266.03,264.36,265.87,237.614601070632,500384,0.0,1.0
2017-09-06,268.95,268.95,265.25,265.27,237.078366216597,539956,0.0,1.0
2017-09-05,270.92,270.92,267.8,268.07,239.580795535429,632812,0.0,1.0
2017-09-01,272.03,272.32,268.83,268.83,240.26002635054,552834,0.0,1.0
2017-08-31,271.73,272.77,270.0226,272.21,243.280816028273,685700,0.0,1.0
2017-08-30,270.81,271.21,269.8,271.01,242.208346320202,303920,0.0,1.0
2017-08-29,269.71,271.52,268.61,270.72,241.949166140752,472131,0.0,1.0
2017-08-28,270.0,270.655,267.181,267.9,239.428862326785,488496,0.0,1.0
2017-08-25,269.99,270.57,268.55,269.33,240.706888728903,616128,0.0,1.0
2017-08-24,269.88,270.64,268.3,268.54,240.00084617109,391451,1.0,1.0
2017-08-23,271.72,272.595,270.49,270.77,241.096049260763,411566,0.0,1.0
2017-08-22,269.0,273.49,268.5732,272.82,242.921387743551,611972,0.0,1.0
2017-08-21,267.71,268.04,264.35,267.7,238.36249358166,505986,0.0,1.0
2017-08-18,268.98,269.17,267.17,267.61,238.282356770221,548830,0.0,1.0
2017-08-17,270.04,270.81,268.0,268.13,238.745369458538,568372,0.0,1.0
2017-08-16,271.36,271.36,269.08,269.99,240.401530228287,926165,0.0,1.0
2017-08-15,271.25,271.48,270.02,271.14,241.425500596681,452296,0.0,1.0
2017-08-14,270.24,271.89,269.24,271.4,241.657006940839,686449,0.0,1.0
2017-08-11,271.105,272.765,269.1,269.28,239.769339826931,700640,0.0,1.0
2017-08-10,274.0,274.61,270.23,270.55,240.900159277244,863067,0.0,1.0
2017-08-09,270.85,273.8,270.17,273.1,243.170702268029,974514,0.0,1.0
2017-08-08,269.34,270.2,269.08,269.82,240.250160695568,616128,0.0,1.0
2017-08-07,269.51,269.73,268.52,269.58,240.03646253173,696651,0.0,1.0
2017-08-04,268.9,269.24,267.46,269.24,239.733723466292,653015,0.0,1.0
2017-08-03,267.0,268.8999,265.12,268.78,239.324135318934,595117,0.0,1.0
2017-08-02,264.52,266.87,264.14,266.83,237.587837737745,755721,0.0,1.0
2017-08-01,263.32,264.72,263.04,264.64,235.637841992718,673011,0.0,1.0
2017-07-31,264.89,266.0,263.07,263.13,234.293324378567,638737,0.0,1.0
2017-07-28,261.13,264.28,260.22,264.1,235.157021124081,587664,0.0,1.0
2017-07-27,264.24,264.285,259.0,260.76,232.18305501066,937046,0.0,1.0
2017-07-26,264.23,265.36,259.391,263.86,234.943322960242,815892,0.0,1.0
2017-07-25,266.45,266.81,263.656,264.05,235.112500673281,706506,0.0,1.0
2017-07-24,265.51,266.33,265.07,265.27,236.198799672794,530905,0.0,1.0
2017-07-21,263.63,265.3,262.14,265.3,236.225511943274,571147,0.0,1.0
2017-07-20,264.92,265.56,263.42,264.77,235.753595164797,517310,0.0,1.0
2017-07-19,264.42,265.32,264.07,264.92,235.887156517196,388459,0.0,1.0
2017-07-18,265.04,266.74,263.636,264.24,235.28167838632,471513,0.0,1.0
2017-07-17,264.84,266.2724,263.26,264.81,235.789211525437,608591,0.0,1.0
2017-07-14,263.95,265.51,263.69,264.83,235.807019705757,569065,0.0,1.0
2017-07-13,264.37,265.29,263.28,263.86,234.943322960242,476310,0.0,1.0
2017-07-12,263.62,265.11,263.0,263.96,235.032363861842,533601,0.0,1.0
2017-07-11,262.01,263.0,260.14,262.64,233.857023960729,523836,0.0,1.0
2017-07-10,261.61,263.55,260.55,261.78,233.091272206974,507856,0.0,1.0
2017-07-07,259.76,263.74,259.33,261.99,233.278258100333,620327,0.0,1.0
2017-07-06,260.06,261.36,257.63,258.94,230.562510601551,539080,0.0,1.0
2017-07-05,257.8,261.09,257.78,260.28,231.755658682983,442190,0.0,1.0
2017-07-03,257.53,259.4,256.655,257.7,229.458403421718,273025,0.0,1.0
2017-06-30,255.77,257.7666,255.565,256.71,228.576898495884,576237,0.0,1.0
2017-06-29,257.84,257.84,252.82,254.88,226.947449996614,638640,0.0,1.0
2017-06-28,256.65,258.31,256.13,257.56,229.333746159479,404737,0.0,1.0
2017-06-27,255.49,257.33,255.1701,255.33,227.348134053812,546238,0.0,1.0
2017-06-26,257.83,259.91,255.66,255.95,227.900187643728,840531,0.0,1.0
2017-06-23,256.75,258.55,256.75,257.4,229.19128071692,669456,0.0,1.0
2017-06-22,259.87,260.19,256.85,256.89,228.737172118763,633805,0.0,1.0
2017-06-21,260.2,261.4,259.0,260.29,231.764562773143,576287,0.0,1.0
2017-06-20,261.0,262.59,260.11,260.16,231.648809601064,489806,0.0,1.0
2017-06-19,260.08,262.09,259.1,261.27,232.637163608817,602720,0.0,1.0
2017-06-16,259.35,259.73,258.28,258.59,230.250867445953,734750,0.0,1.0
2017-06-15,258.08,259.53,256.03,258.64,230.295387896752,718178,0.0,1.0
2017-06-14,258.01,262.43,258.0,259.66,231.203605093067,790214,0.0,1.0
2017-06-13,255.78,258.34,254.77,257.59,229.360458429958,570830,0.0,1.0
2017-06-12,256.56,256.56,253.67,255.99,227.935804004368,723050,0.0,1.0
2017-06-09,255.85,257.12,254.995,256.69,228.559090315564,623578,0.0,1.0
2017-06-08,254.79,257.14,254.19,256.14,228.069365356767,710261,0.0,1.0
2017-06-07,254.04,255.07,253.1,254.67,226.760464103255,708720,0.0,1.0
2017-06-06,254.87,256.55,253.08,253.19,225.442658759584,675316,0.0,1.0
2017-06-05,258.5,258.55,255.6,255.61,227.59744857829,509319,0.0,1.0
2017-06-02,257.8,259.23,257.22,258.52,230.188538814833,687523,0.0,1.0
2017-06-01,257.73,258.46,256.19,257.61,229.378266610278,838613,1.0,1.0
2017-05-31,257.04,259.22,255.63,259.22,229.919315845158,1420739,0.0,1.0
2017-05-30,256.9,257.32,254.95,256.21,227.249548309112,583206,0.0,1.0
2017-05-26,256.52,257.93,256.3,256.99,227.941381756991,552708,0.0,1.0
2017-05-25,254.1,256.82,253.5,256.52,227.524507756346,834062,0.0,1.0
2017-05-24,251.25,253.58,251.0,253.38,224.739434645653,775033,0.0,1.0
2017-05-23,250.0,251.45,248.58,250.65,222.318017578076,799797,0.0,1.0
2017-05-22,252.92,253.999,249.41,249.45,221.253658427493,1062575,0.0,1.0
2017-05-19,248.02,250.375,247.6,249.88,221.635053789785,714841,0.0,1.0
2017-05-18,245.92,248.99,243.391,246.88,218.974155913327,1032635,0.0,1.0
2017-05-17,245.82,248.74,245.54,246.32,218.477454976388,1028968,0.0,1.0
2017-05-16,248.11,249.37,246.99,247.38,219.417638892737,545636,0.0,1.0
2017-05-15,247.11,248.49,246.94,248.25,220.18929927691,661949,0.0,1.0
2017-05-12,247.16,248.1529,246.5,247.45,219.479726509854,517459,0.0,1.0
2017-05-11,247.09,248.05,246.21,247.52,219.541814126972,626553,0.0,1.0
2017-05-10,249.95,251.0059,246.902,248.11,220.065124042675,780146,0.0,1.0
2017-05-09,249.1,249.65,248.65,249.49,221.289137065846,732097,0.0,1.0
2017-05-08,248.7,249.31,248.03,249.14,220.978698980259,619495,0.0,1.0
2017-05-05,246.29,249.04,245.5,248.91,220.77469680973,716920,0.0,1.0
